Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.478323453	0.606024022	1015.7	4063.0			0.128		3047.2						
1	Spectrogram 1	1	0.478323453	0.606024022	1015.7	4063.0	2437.5	2718.8	0.128	281.2	3047.2	2718.8	2.795	3187.5;2718.8;2718.8;2343.8;2343.8;2343.8;2343.8;2343.8;2531.2;2531.2;2625.0;2718.8;2718.8;2718.8;2625.0;2531.2;2343.8;2625.0;2718.8;2718.8;2625.0;2343.8;2437.5;2625.0	-4.6	-87.9;0.0;-70.3;0.0;0.0;0.0;0.0;35.2;0.0;17.6;17.6;0.0;0.0;-17.6;-17.6;-35.2;52.7;17.6;0.0;-17.6;-52.7;17.6;35.2	5
2	Waveform 1	1	0.706636393	0.836865687	1039.4	4063.0			0.130		3023.6						
2	Spectrogram 1	1	0.706636393	0.836865687	1039.4	4063.0	2437.5	2718.8	0.130	281.2	3023.6	2718.8	2.709	2906.2;2906.2;2625.0;2343.8;2343.8;2343.8;2343.8;2343.8;2531.2;2531.2;2625.0;2718.8;2718.8;2718.8;2625.0;2531.2;2343.8;2625.0;2343.8;2718.8;2625.0;2718.8;2625.0;2343.8	-4.6	0.0;-52.7;-52.7;0.0;0.0;0.0;0.0;35.2;0.0;17.6;17.6;0.0;0.0;-17.6;-17.6;-35.2;52.7;-52.7;70.3;-17.6;17.6;-17.6;-52.7	8
3	Waveform 1	1	0.927164122	1.058657778	1063.0	4181.1			0.131		3118.1						
3	Spectrogram 1	1	0.927164122	1.058657778	1063.0	4181.1	2437.5	2625.0	0.131	187.5	3118.1	2531.2	2.783	2625.0;2625.0;2531.2;2625.0;2343.8;2343.8;2343.8;2250.0;2343.8;2437.5;2531.2;2531.2;2718.8;2718.8;2718.8;2625.0;2531.2;2343.8;2343.8;2343.8;2625.0;2531.2;2531.2;2625.0	0.0	0.0;-17.6;17.6;-52.7;0.0;0.0;-17.6;17.6;17.6;17.6;0.0;35.2;0.0;0.0;-17.6;-17.6;-35.2;0.0;0.0;52.7;-17.6;0.0;17.6	7
4	Waveform 1	1	1.163624464	1.296382483	1039.4	4133.9			0.133		3094.5						
4	Spectrogram 1	1	1.163624464	1.296382483	1039.4	4133.9	2343.8	2625.0	0.133	281.2	3094.5	2531.2	2.589	2625.0;2343.8;2343.8;2343.8;2343.8;2343.8;2343.8;2531.2;2531.2;2625.0;2718.8;2718.8;2718.8;2531.2;2343.8;2343.8;2625.0;2343.8;2718.8;2343.8;2343.8;2718.8;2531.2;2625.0	0.0	-52.7;0.0;0.0;0.0;0.0;0.0;35.2;0.0;17.6;17.6;0.0;0.0;-35.2;-35.2;0.0;52.7;-52.7;70.3;-70.3;0.0;70.3;-35.2;17.6	9
5	Waveform 1	1	1.391982118	1.513360878	1039.4	4039.4			0.121		3000.0						
5	Spectrogram 1	1	1.391982118	1.513360878	1039.4	4039.4	2437.5	2625.0	0.121	187.5	3000.0	2531.2	2.607	2625.0;2531.2;2250.0;2343.8;2250.0;2343.8;2343.8;2343.8;2531.2;2531.2;2625.0;2718.8;2625.0;2531.2;2531.2;2343.8;2531.2;2250.0;2718.8;2531.2;2718.8;2625.0	0.0	-17.6;-52.7;17.6;-17.6;17.6;0.0;0.0;35.2;0.0;17.6;17.6;-17.6;-17.6;0.0;-35.2;35.2;-52.7;87.9;-35.2;35.2;-17.6	10
6	Waveform 1	1	1.643882944	1.772847876	1015.7	4039.4			0.129		3023.6						
6	Spectrogram 1	1	1.643882944	1.772847876	1015.7	4039.4	2437.5	2625.0	0.129	187.5	3023.6	2531.2	2.518	2531.2;2625.0;2343.8;2343.8;2343.8;2343.8;2343.8;2531.2;2531.2;2625.0;2718.8;2718.8;2718.8;2531.2;2531.2;2718.8;2343.8;2718.8;2343.8;2625.0;2343.8;2343.8;2437.5	-0.8	17.6;-52.7;0.0;0.0;0.0;0.0;35.2;0.0;17.6;17.6;0.0;0.0;-35.2;0.0;35.2;-70.3;70.3;-70.3;52.7;-52.7;0.0;17.6	10
7	Waveform 1	1	2.634334694	2.765828351	1086.6	4228.3			0.131		3141.7						
7	Spectrogram 1	1	2.634334694	2.765828351	1086.6	4228.3	2531.2	2718.8	0.131	187.5	3141.7	2718.8	2.893	3281.2;3281.2;2531.2;2625.0;2531.2;2343.8;2343.8;2343.8;2531.2;2531.2;2625.0;2718.8;2718.8;2718.8;2718.8;2531.2;2437.5;2531.2;2531.2;2625.0;2437.5;2531.2;2343.8;2718.8;2625.0	-5.1	0.0;-140.6;17.6;-17.6;-35.2;0.0;0.0;35.2;0.0;17.6;17.6;0.0;0.0;0.0;-35.2;-17.6;17.6;0.0;17.6;-35.2;17.6;-35.2;70.3;-17.6	10
8	Waveform 1	1	2.869083329	2.998048261	1015.7	4133.9			0.129		3118.1						
