Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.196659535	0.369200449	2410.8	4132.7			0.173		1722.0						
1	Spectrogram 1	1	0.196659535	0.369200449	2410.8	4132.7	3273.0	3876.0	0.173	602.9	1722.0	3962.1	3.034	3445.3;3359.2;3359.2;3359.2;3445.3;3531.4;3789.8;3962.1;3962.1;3962.1;3962.1;3962.1;3876.0;3359.2;3876.0;3962.1;3962.1;3962.1;3014.6;3962.1;2928.5;2842.4;3445.3;2928.5;3445.3;3445.3;2842.4;2842.4;3962.1	3.2	-14.8;0.0;0.0;14.8;14.8;44.5;29.7;0.0;0.0;0.0;0.0;-14.8;-89.0;89.0;14.8;0.0;0.0;-163.2;163.2;-178.1;-14.8;103.9;-89.0;89.0;0.0;-103.9;0.0;192.9	11
2	Waveform 1	1	0.671610866	0.838585943	2410.8	4038.8			0.167		1628.0						
2	Spectrogram 1	1	0.671610866	0.838585943	2410.8	4038.8	3359.2	3703.7	0.167	344.5	1628.0	3531.4	2.982	3273.0;3531.4;3531.4;3531.4;3445.3;3531.4;3789.8;3789.8;3445.3;3789.8;3617.6;3445.3;3531.4;3445.3;3531.4;3876.0;3445.3;3876.0;3445.3;3100.8;2928.5;2842.4;2842.4;3876.0;3531.4;3789.8;2756.2;3100.8	-1.1	44.5;0.0;0.0;-14.8;14.8;44.5;0.0;-59.4;59.4;-29.7;-29.7;14.8;-14.8;14.8;59.4;-74.2;74.2;-74.2;-59.4;-29.7;-14.8;0.0;178.1;-59.4;44.5;-178.1;59.4	16
3	Waveform 1	1	1.149193363	1.301326211	2379.5	4132.7			0.152		1753.3						
3	Spectrogram 1	1	1.149193363	1.301326211	2379.5	4132.7	3445.3	3876.0	0.152	430.7	1753.3	3531.4	2.652	3445.3;3445.3;3445.3;3359.2;3359.2;3359.2;3531.4;3617.6;3789.8;3531.4;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3876.0;3962.1;3962.1;3962.1;2928.5;2842.4;2928.5;2928.5;2928.5;3789.8	2.3	0.0;0.0;-14.8;0.0;0.0;29.7;14.8;29.7;-44.5;74.2;0.0;0.0;0.0;0.0;0.0;0.0;-14.8;14.8;0.0;0.0;-178.1;-14.8;14.8;0.0;0.0;148.4	7
4	Waveform 1	1	1.617058212	1.787743847	2348.1	4070.1			0.171		1722.0						
4	Spectrogram 1	1	1.617058212	1.787743847	2348.1	4070.1	3014.6	3703.7	0.171	689.1	1722.0	2842.4	2.747	3531.4;3531.4;3531.4;3445.3;3359.2;3445.3;3445.3;3445.3;3617.6;3789.8;3617.6;3445.3;3531.4;3789.8;3703.7;3789.8;3876.0;3962.1;3789.8;3789.8;3014.6;3014.6;2928.5;2842.4;2584.0;2584.0;2842.4;2928.5;2842.4	-4.2	0.0;0.0;-14.8;-14.8;14.8;0.0;0.0;29.7;29.7;-29.7;-29.7;14.8;44.5;-14.8;14.8;14.8;14.8;-29.7;0.0;-133.5;0.0;-14.8;-14.8;-44.5;0.0;44.5;14.8;-14.8	8
5	Waveform 1	1	2.126854523	2.306816550	2410.8	4132.7			0.180		1722.0						
5	Spectrogram 1	1	2.126854523	2.306816550	2410.8	4132.7	3014.6	3789.8	0.180	775.2	1722.0	2842.4	2.755	3445.3;3445.3;3531.4;3531.4;3531.4;3531.4;3703.7;3876.0;3531.4;3789.8;3789.8;3789.8;3962.1;3876.0;3789.8;3876.0;3876.0;3962.1;3703.7;2928.5;2842.4;2756.2;2842.4;2756.2;2928.5;2842.4;3962.1;3186.9;2756.2;2756.2	-4.1	0.0;14.8;0.0;0.0;0.0;29.7;29.7;-59.4;44.5;0.0;0.0;29.7;-14.8;-14.8;14.8;0.0;14.8;-44.5;-133.5;-14.8;-14.8;14.8;-14.8;29.7;-14.8;192.9;-133.5;-74.2;0.0	11
