Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.222899729	0.394850949	2160.3	4038.8			0.172		1878.5						
1	Spectrogram 1	1	0.222899729	0.394850949	2160.3	4038.8	2928.5	3703.7	0.172	775.2	1878.5	2842.4	3.036	3531.4;3445.3;3531.4;3531.4;3617.6;3617.6;3445.3;3445.3;3876.0;3703.7;3531.4;3876.0;3531.4;3876.0;3876.0;3789.8;3617.6;3789.8;3445.3;3014.6;2928.5;2842.4;2670.1;3014.6;3014.6;3014.6;3014.6;3014.6;2497.9	-6.4	-14.8;14.8;0.0;14.8;0.0;-29.7;0.0;74.2;-29.7;-29.7;59.4;-59.4;59.4;0.0;-14.8;-29.7;29.7;-59.4;-74.2;-14.8;-14.8;-29.7;59.4;0.0;0.0;0.0;0.0;-89.0	12
2	Waveform 1	1	0.705318428	0.878861789	2254.2	4195.4			0.174		1941.1						
2	Spectrogram 1	1	0.705318428	0.878861789	2254.2	4195.4	3014.6	3876.0	0.174	861.3	1941.1	2842.4	3.184	2756.2;3531.4;3531.4;3445.3;3789.8;3445.3;3531.4;3962.1;3962.1;3962.1;3962.1;3962.1;3876.0;3876.0;3445.3;3876.0;3876.0;3100.8;3962.1;2842.4;2842.4;3100.8;3014.6;2928.5;2842.4;3962.1;3100.8;3100.8;3789.8	6.4	133.5;0.0;-14.8;59.4;-59.4;14.8;74.2;0.0;0.0;0.0;0.0;-14.8;0.0;-74.2;74.2;0.0;-133.5;148.4;-192.9;0.0;44.5;-14.8;-14.8;-14.8;192.9;-148.4;0.0;118.7	14
3	Waveform 1	1	1.160027843	1.336755485	2222.9	4101.4			0.177		1878.5						
3	Spectrogram 1	1	1.160027843	1.336755485	2222.9	4101.4	3014.6	3789.8	0.177	775.2	1878.5	2842.4	3.142	2928.5;2928.5;3445.3;3445.3;3531.4;3531.4;3445.3;3445.3;3445.3;3789.8;3962.1;3703.7;3876.0;3531.4;3876.0;3876.0;3876.0;3876.0;3789.8;3789.8;3273.0;3186.9;2928.5;2842.4;2842.4;2928.5;3100.8;3014.6;3014.6;2928.5;2842.4	-0.5	0.0;89.0;0.0;14.8;0.0;-14.8;0.0;0.0;59.4;29.7;-44.5;29.7;-59.4;59.4;0.0;0.0;0.0;-14.8;0.0;-89.0;-14.8;-44.5;-14.8;0.0;14.8;29.7;-14.8;0.0;-14.8;-14.8	9
4	Waveform 1	1	2.106970032	2.299619084	2129.0	4132.7			0.193		2003.8						
4	Spectrogram 1	1	2.106970032	2.299619084	2129.0	4132.7	3014.6	3789.8	0.193	775.2	2003.8	3703.7	3.106	3531.4;3531.4;3703.7;3703.7;3703.7;3703.7;3876.0;3617.6;3789.8;3876.0;3531.4;3876.0;3703.7;3876.0;3531.4;3617.6;3789.8;2928.5;2842.4;2670.1;2928.5;2928.5;2928.5;3789.8;2842.4;2928.5;3014.6;2842.4;3014.6;2842.4;2928.5;2928.5;2670.1	-4.6	0.0;29.7;0.0;0.0;0.0;29.7;-44.5;29.7;14.8;-59.4;59.4;-29.7;29.7;-59.4;14.8;29.7;-148.4;-14.8;-29.7;44.5;0.0;0.0;148.4;-163.2;14.8;14.8;-29.7;29.7;-29.7;14.8;0.0;-44.5	17
5	Waveform 1	1	2.576310135	2.759406341	2254.2	4038.8			0.183		1784.6						
5	Spectrogram 1	1	2.576310135	2.759406341	2254.2	4038.8	3359.2	3703.7	0.183	344.5	1784.6	3703.7	2.865	3445.3;3445.3;3445.3;3445.3;3789.8;3703.7;3703.7;3531.4;3789.8;3703.7;3703.7;3703.7;3703.7;3876.0;3703.7;3531.4;3531.4;3445.3;2928.5;2842.4;2756.2;2928.5;2928.5;2756.2;2928.5;3703.7;2928.5;2928.5;2842.4;2842.4;3531.4	0.5	0.0;0.0;0.0;59.4;-14.8;0.0;-29.7;44.5;-14.8;0.0;0.0;0.0;29.7;-29.7;-29.7;0.0;-14.8;-89.0;-14.8;-14.8;29.7;0.0;-29.7;29.7;133.5;-133.5;0.0;-14.8;0.0;118.7	10
