Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.119094703	0.366907923	1102.4	4276.0			0.248		3173.6						
1	Spectrogram 1	1	0.119094703	0.366907923	1102.4	4276.0	3000.0	3281.2	0.248	281.2	3173.6	3281.2	2.766	2343.8;2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2343.8;2250.0;2156.2;2156.2;2343.8;2156.2;2062.5;1968.8;2437.5;2437.5;2437.5;2531.2;2437.5;2250.0;2250.0;2062.5;2250.0;2437.5;2531.2;2812.5;3000.0;3187.5;3187.5;3281.2;3281.2;3281.2;3187.5;3187.5;3000.0;2812.5;2718.8;2718.8;3000.0;2812.5;3187.5;3281.2;3281.2;3187.5	3.6	0.0;17.6;0.0;17.6;0.0;-17.6;-17.6;-17.6;-17.6;0.0;35.2;-35.2;-17.6;-17.6;87.9;0.0;0.0;17.6;-17.6;-35.2;0.0;-35.2;35.2;35.2;17.6;52.7;35.2;35.2;0.0;17.6;0.0;0.0;-17.6;0.0;-35.2;-35.2;-17.6;0.0;52.7;-35.2;70.3;17.6;0.0;-17.6	11
2	Waveform 1	1	0.572006008	0.827037089	1069.0	4276.0			0.255		3207.0						
2	Spectrogram 1	1	0.572006008	0.827037089	1069.0	4276.0	2906.2	3281.2	0.255	375.0	3207.0	3375.0	2.314	2437.5;2437.5;2437.5;2437.5;2437.5;2531.2;2531.2;2531.2;2343.8;2156.2;2156.2;2250.0;1968.8;2250.0;1968.8;1781.2;2437.5;2437.5;2437.5;2437.5;2531.2;1968.8;2718.8;2531.2;2343.8;2531.2;2625.0;2812.5;3000.0;3187.5;3187.5;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;2906.2;3281.2	3.4	0.0;0.0;0.0;0.0;17.6;0.0;0.0;-35.2;-35.2;0.0;17.6;-52.7;52.7;-52.7;-35.2;123.0;0.0;0.0;0.0;17.6;-105.5;140.6;-35.2;-35.2;35.2;17.6;35.2;35.2;35.2;0.0;35.2;0.0;0.0;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;-17.6;70.3	14
3	Waveform 1	1	1.021008563	1.272430713	1069.0	3607.9			0.251		2538.9						
3	Spectrogram 1	1	1.021008563	1.272430713	1069.0	3607.9	2906.2	3375.0	0.251	468.8	2538.9	3375.0	2.524	2250.0;2343.8;2343.8;2343.8;2437.5;2437.5;2343.8;2343.8;2343.8;2156.2;2062.5;2343.8;1875.0;1875.0;2343.8;2343.8;1875.0;2343.8;3562.5;2625.0;2531.2;3562.5;2250.0;2437.5;2531.2;2625.0;2718.8;2906.2;3093.8;3187.5;3281.2;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;2906.2;3000.0;2906.2;3000.0;3000.0	3.1	17.6;0.0;0.0;17.6;0.0;-17.6;0.0;0.0;-35.2;-17.6;52.7;-87.9;0.0;87.9;0.0;-87.9;87.9;228.5;-175.8;-17.6;193.4;-246.1;35.2;17.6;17.6;17.6;35.2;35.2;17.6;17.6;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;-17.6;17.6;-17.6;17.6;0.0	14
4	Waveform 1	1	1.458858052	1.711483179	1169.2	4576.7			0.253		3407.5						
4	Spectrogram 1	1	1.458858052	1.711483179	1169.2	4576.7	2531.2	3281.2	0.253	750.0	3407.5	3375.0	2.502	2437.5;2531.2;2437.5;2437.5;2531.2;2531.2;2437.5;2343.8;2250.0;2156.2;2062.5;1968.8;1968.8;2062.5;1875.0;1781.2;2250.0;2250.0;2437.5;2625.0;2531.2;2250.0;1968.8;2343.8;2531.2;2625.0;2718.8;2906.2;2906.2;3093.8;3281.2;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3093.8;2906.2;3000.0;3000.0	2.3	17.6;-17.6;0.0;17.6;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;-17.6;0.0;17.6;-35.2;-17.6;87.9;0.0;35.2;35.2;-17.6;-52.7;-52.7;70.3;35.2;17.6;17.6;35.2;0.0;35.2;35.2;17.6;0.0;0.0;-17.6;-17.6;-17.6;0.0;0.0;-17.6;0.0;0.0;17.6;-35.2;17.6;0.0	12
5	Waveform 1	1	1.931267382	2.198328230	1102.4	4309.5			0.267		3207.0						
5	Spectrogram 1	1	1.931267382	2.198328230	1102.4	4309.5	2531.2	3187.5	0.267	656.2	3207.0	3375.0	2.425	2437.5;2531.2;2531.2;2531.2;2531.2;2437.5;2343.8;2343.8;2156.2;2156.2;2250.0;1968.8;2062.5;2343.8;1875.0;1781.2;2531.2;2531.2;2531.2;2531.2;2531.2;2156.2;2062.5;2250.0;2437.5;2531.2;2625.0;2812.5;2906.2;3093.8;3187.5;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3187.5;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;2906.2;2812.5;3000.0;3000.0;3000.0;3000.0	2.2	17.6;0.0;0.0;0.0;-17.6;-17.6;0.0;-35.2;0.0;17.6;-52.7;17.6;52.7;-87.9;-17.6;140.6;0.0;0.0;0.0;0.0;-70.3;-17.6;35.2;35.2;17.6;17.6;35.2;17.6;35.2;17.6;35.2;0.0;0.0;-17.6;-17.6;-17.6;17.6;-35.2;0.0;-17.6;0.0;0.0;0.0;0.0;-17.6;35.2;0.0;0.0;0.0	12
