Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.248940508	0.482322235	1252.3	6324.3			0.233		5072.0						
1	Spectrogram 1	1	0.248940508	0.482322235	1252.3	6324.3	3014.6	4048.2	0.233	1033.6	5072.0	4048.2	2.675	3359.2;3359.2;2928.5;3014.6;2928.5;3100.8;3100.8;3186.9;3273.0;3359.2;3186.9;2928.5;3186.9;2670.1;2928.5;3100.8;2928.5;3014.6;3014.6;3273.0;3273.0;3273.0;4306.6;4306.6;4306.6;4220.5;4048.2;4048.2;3962.1;4048.2;4048.2;4048.2;4048.2;4048.2;4134.4;4048.2;4048.2;4048.2;3962.1;3273.0	-0.4	0.0;-74.2;14.8;-14.8;29.7;0.0;14.8;14.8;14.8;-29.7;-44.5;44.5;-89.0;44.5;29.7;-29.7;14.8;0.0;44.5;0.0;0.0;178.1;0.0;0.0;-14.8;-29.7;0.0;-14.8;14.8;0.0;0.0;0.0;0.0;14.8;-14.8;0.0;0.0;-14.8;-118.7	12
2	Waveform 1	1	0.582342975	0.802388603	1221.0	6167.8			0.220		4946.8						
2	Spectrogram 1	1	0.582342975	0.802388603	1221.0	6167.8	3014.6	3962.1	0.220	947.5	4946.8	3962.1	2.639	3100.8;2756.2;3100.8;2842.4;2928.5;3014.6;3014.6;3100.8;3186.9;3100.8;2928.5;2670.1;3186.9;3186.9;3014.6;3014.6;3100.8;3100.8;3014.6;3014.6;3100.8;4306.6;4306.6;4220.5;4134.4;4048.2;3962.1;3962.1;3962.1;3962.1;4048.2;4048.2;4048.2;4048.2;3962.1;3962.1;3962.1	4.1	-59.4;59.4;-44.5;14.8;14.8;0.0;14.8;14.8;-14.8;-29.7;-44.5;89.0;0.0;-29.7;0.0;14.8;0.0;-14.8;0.0;14.8;207.7;0.0;-14.8;-14.8;-14.8;-14.8;0.0;0.0;0.0;14.8;0.0;0.0;0.0;-14.8;0.0;0.0	12
3	Waveform 1	1	0.913522759	1.138013753	1189.7	6230.4			0.224		5040.7						
3	Spectrogram 1	1	0.913522759	1.138013753	1189.7	6230.4	2928.5	3962.1	0.224	1033.6	5040.7	2928.5	2.506	2756.2;3014.6;2928.5;2928.5;2928.5;2928.5;3186.9;3186.9;3014.6;2842.4;2842.4;2584.0;2756.2;3014.6;3186.9;3100.8;3186.9;3186.9;3186.9;3014.6;3186.9;3186.9;3186.9;4220.5;4134.4;4048.2;3876.0;3962.1;3962.1;3962.1;4048.2;4048.2;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;4048.2	5.9	44.5;-14.8;0.0;0.0;0.0;44.5;0.0;-29.7;-29.7;0.0;-44.5;29.7;44.5;29.7;-14.8;14.8;0.0;0.0;-29.7;29.7;0.0;0.0;178.1;-14.8;-14.8;-29.7;14.8;0.0;0.0;14.8;0.0;-14.8;0.0;0.0;0.0;0.0;0.0;14.8	12
4	Waveform 1	1	1.226294050	1.450785044	1095.8	6355.7			0.224		5259.9						
4	Spectrogram 1	1	1.226294050	1.450785044	1095.8	6355.7	3014.6	3876.0	0.224	861.3	5259.9	3876.0	2.527	3186.9;2928.5;2584.0;3014.6;2842.4;2928.5;3014.6;3100.8;3186.9;3186.9;3014.6;2842.4;2670.1;2584.0;3014.6;2756.2;3100.8;2928.5;3186.9;3186.9;3100.8;3014.6;3100.8;3186.9;4220.5;4134.4;3962.1;3876.0;3876.0;3876.0;3876.0;3876.0;3962.1;3876.0;3876.0;3876.0;3876.0;3876.0	3.2	-44.5;-59.4;74.2;-29.7;14.8;14.8;14.8;14.8;0.0;-29.7;-29.7;-29.7;-14.8;74.2;-44.5;59.4;-29.7;44.5;0.0;-14.8;-14.8;14.8;14.8;178.1;-14.8;-29.7;-14.8;0.0;0.0;0.0;0.0;14.8;-14.8;0.0;0.0;0.0;0.0	14
5	Waveform 1	1	1.558610918	1.803106060	1064.5	6387.0			0.244		5322.5						
5	Spectrogram 1	1	1.558610918	1.803106060	1064.5	6387.0	3014.6	3876.0	0.244	861.3	5322.5	3876.0	2.405	3014.6;2842.4;2842.4;3014.6;2842.4;2928.5;3014.6;3014.6;3100.8;3100.8;3014.6;2842.4;2670.1;2928.5;3014.6;3014.6;2670.1;2842.4;3100.8;2928.5;2842.4;3014.6;4220.5;4220.5;4220.5;4134.4;3962.1;3962.1;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;3962.1;3962.1;3876.0;3789.8;3876.0;3876.0;3876.0	3.6	-29.7;0.0;29.7;-29.7;14.8;14.8;0.0;14.8;0.0;-14.8;-29.7;-29.7;44.5;14.8;0.0;-59.4;29.7;44.5;-29.7;-14.8;29.7;207.7;0.0;0.0;-14.8;-29.7;0.0;-14.8;0.0;0.0;0.0;0.0;0.0;0.0;14.8;0.0;-14.8;-14.8;14.8;0.0;0.0	13
