Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.448136418	0.534497792	1910.0	8858.6			0.086		6948.6						
1	Spectrogram 1	1	0.448136418	0.534497792	1910.0	8858.6	5343.8	5812.5	0.086	468.8	6948.6	5812.5	3.497	5156.2;5625.0;5812.5;5812.5;5812.5;5625.0;5625.0;5437.5;5250.0;5062.5;4875.0;4593.8;5906.2;5531.2;5531.2	5.0	87.9;35.2;0.0;0.0;-35.2;0.0;-35.2;-35.2;-35.2;-35.2;-52.7;246.1;-70.3;0.0	3
2	Waveform 1	1	0.606620079	0.700079648	1776.4	8324.1			0.093		6547.7						
2	Spectrogram 1	1	0.606620079	0.700079648	1776.4	8324.1	5062.5	5437.5	0.093	375.0	6547.7	5437.5	3.333	6000.0;5343.8;5343.8;4687.5;5156.2;5343.8;5437.5;5437.5;5437.5;5343.8;5156.2;4968.8;4781.2;4687.5;4593.8;4406.2;5156.2;4593.8	-15.5	-123.0;0.0;-123.0;87.9;35.2;17.6;0.0;0.0;-17.6;-35.2;-35.2;-35.2;-17.6;-17.6;-35.2;140.6;-105.5	4
3	Waveform 1	1	0.934098816	1.051219036	1442.3	7656.0			0.117		6213.6						
3	Spectrogram 1	1	0.934098816	1.051219036	1442.3	7656.0	4406.2	4875.0	0.117	468.8	6213.6	4593.8	3.256	4500.0;4312.5;4593.8;4593.8;4781.2;4968.8;5062.5;4968.8;4968.8;4875.0;4875.0;4781.2;4593.8;4406.2;4500.0;4218.8;4125.0;4031.2;4781.2;4500.0;5062.5	5.3	-35.2;52.7;0.0;35.2;35.2;17.6;-17.6;0.0;-17.6;0.0;-17.6;-35.2;-35.2;17.6;-52.7;-17.6;-17.6;140.6;-52.7;105.5	7
4	Waveform 1	1	1.116184942	1.307836211	1048.3	6694.1			0.192		5645.7						
4	Spectrogram 1	1	1.116184942	1.307836211	1048.3	6694.1	4218.8	4406.2	0.192	187.5	5645.7	4406.2	3.269	4218.8;4687.5;3562.5;3843.8;4031.2;4218.8;4312.5;4406.2;4406.2;4406.2;4312.5;4218.8;4125.0;4031.2;3937.5;3843.8;3750.0;3656.2;4406.2;5062.5;4687.5;4687.5;4500.0;4406.2;4500.0;4406.2;4218.8;3937.5;3937.5;4781.2;4687.5;4687.5;4218.8;4687.5;4218.8	0.0	87.9;-210.9;52.7;35.2;35.2;17.6;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;-17.6;-17.6;-17.6;140.6;123.0;-70.3;0.0;-35.2;-17.6;17.6;-17.6;-35.2;-52.7;0.0;158.2;-17.6;0.0;-87.9;87.9;-87.9	11
