Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.051393722	0.223095476	1102.4	4075.6			0.172		2973.2						
1	Spectrogram 1	1	0.051393722	0.223095476	1102.4	4075.6	3000.0	3187.5	0.172	187.5	2973.2	3187.5	2.047	2062.5;2062.5;2062.5;2062.5;2437.5;3000.0;2250.0;2250.0;2250.0;2437.5;2250.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3000.0;3000.0;3187.5;3187.5;3187.5;3000.0;3000.0;3000.0;3187.5;3000.0;3000.0;3000.0;2812.5;3000.0;2812.5;2812.5;2812.5;3000.0;3187.5;3000.0;3000.0;3000.0;3187.5;3187.5;3000.0;2812.5;2812.5;2812.5	4.5	0.0;0.0;0.0;140.6;210.9;-281.2;0.0;0.0;70.3;-70.3;281.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;70.3;0.0;0.0;-70.3;0.0;0.0;70.3;-70.3;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;70.3;70.3;-70.3;0.0;0.0;70.3;0.0;-70.3;-70.3;0.0;0.0	15
2	Waveform 1	1	0.425518388	0.601892298	1202.6	4175.8			0.176		2973.2						
2	Spectrogram 1	1	0.425518388	0.601892298	1202.6	4175.8	3000.0	3187.5	0.176	187.5	2973.2	3187.5	1.879	2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2812.5;2062.5;4125.0;3000.0;3000.0;2250.0;2250.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3000.0;3187.5;3187.5;3000.0;2812.5;3000.0;3187.5;3000.0;2812.5;2812.5;3000.0;3000.0;3187.5;3187.5;2812.5;3000.0;3000.0;3000.0	5.5	0.0;0.0;0.0;0.0;0.0;281.2;-281.2;773.4;-421.9;0.0;-281.2;0.0;281.2;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;-70.3;-70.3;70.3;70.3;-70.3;-70.3;0.0;70.3;0.0;70.3;0.0;-140.6;70.3;0.0;0.0	12
3	Waveform 1	1	0.805536937	0.997681297	1202.6	4309.5			0.192		3106.8						
3	Spectrogram 1	1	0.805536937	0.997681297	1202.6	4309.5	3187.5	3375.0	0.192	187.5	3106.8	3187.5	2.008	3187.5;2250.0;2250.0;2250.0;2250.0;2250.0;3000.0;2250.0;2437.5;2437.5;2437.5;2437.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;3000.0;3187.5;3375.0;3187.5;3187.5;3000.0;3187.5;3187.5;3187.5;2812.5;3000.0;3000.0;3187.5;3187.5;3000.0;3000.0;3000.0;3000.0;3187.5;3000.0;3000.0;2812.5;3000.0;3000.0;3000.0;3375.0;3187.5;3375.0	1.0	-351.6;0.0;0.0;0.0;0.0;281.2;-281.2;70.3;0.0;0.0;0.0;281.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;70.3;-70.3;0.0;-70.3;70.3;0.0;0.0;-140.6;70.3;0.0;70.3;0.0;-70.3;0.0;0.0;0.0;70.3;-70.3;0.0;-70.3;70.3;0.0;0.0;140.6;-70.3;70.3	15
4	Waveform 1	1	1.182208502	1.381966174	1102.4	4276.0			0.200		3173.6						
4	Spectrogram 1	1	1.182208502	1.381966174	1102.4	4276.0	3000.0	3187.5	0.200	187.5	3173.6	3187.5	1.817	2062.5;2062.5;2250.0;2250.0;3000.0;3000.0;2250.0;2250.0;2437.5;2250.0;2250.0;2437.5;2437.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3000.0;3187.5;3000.0;2812.5;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3000.0;3000.0;3000.0;3000.0;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3000.0;3187.5	5.7	0.0;70.3;0.0;281.2;0.0;-281.2;0.0;70.3;-70.3;0.0;70.3;0.0;281.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;-70.3;70.3;-70.3;-70.3;70.3;0.0;0.0;0.0;70.3;0.0;-70.3;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;70.3	14
