Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.282794278	0.444585235	2316.8	4132.7			0.162		1815.9						
1	Spectrogram 1	1	0.282794278	0.444585235	2316.8	4132.7	3014.6	3617.6	0.162	602.9	1815.9	3445.3	3.042	3445.3;3445.3;3445.3;3445.3;3445.3;3789.8;3962.1;3876.0;3531.4;3703.7;3789.8;3445.3;3531.4;3445.3;3445.3;3445.3;3531.4;3445.3;3100.8;2928.5;2928.5;2670.1;2842.4;2928.5;3014.6;2928.5;2756.2	-4.6	0.0;0.0;0.0;0.0;59.4;29.7;-14.8;-59.4;29.7;14.8;-59.4;14.8;-14.8;0.0;0.0;14.8;-14.8;-59.4;-29.7;0.0;-44.5;29.7;14.8;14.8;-14.8;-29.7	9
2	Waveform 1	1	0.733096647	0.916641010	2379.5	4038.8			0.184		1659.4						
2	Spectrogram 1	1	0.733096647	0.916641010	2379.5	4038.8	2928.5	3703.7	0.184	775.2	1659.4	2928.5	2.907	3703.7;3703.7;3531.4;3445.3;3445.3;3531.4;3445.3;3445.3;3445.3;3531.4;3531.4;3531.4;3531.4;3876.0;3703.7;3876.0;3531.4;3789.8;3617.6;3876.0;3100.8;2928.5;2928.5;2842.4;2670.1;2928.5;2928.5;2928.5;2756.2;3876.0	1.0	0.0;-29.7;-14.8;0.0;14.8;-14.8;0.0;0.0;14.8;0.0;0.0;0.0;59.4;-29.7;29.7;-59.4;44.5;-29.7;44.5;-133.5;-29.7;0.0;-14.8;-29.7;44.5;0.0;0.0;-29.7;192.9	13
3	Waveform 1	1	1.221711971	1.409888355	2379.5	4101.4			0.188		1722.0						
3	Spectrogram 1	1	1.221711971	1.409888355	2379.5	4101.4	3014.6	3789.8	0.188	775.2	1722.0	3014.6	2.649	3531.4;3531.4;3531.4;3445.3;3445.3;3445.3;3445.3;3617.6;3703.7;3445.3;3531.4;3876.0;3876.0;3876.0;3703.7;3876.0;3876.0;3445.3;3876.0;3445.3;3445.3;3100.8;3014.6;2928.5;2928.5;2928.5;2842.4;2928.5;2842.4;2928.5;2928.5;2842.4	-3.8	0.0;0.0;-14.8;0.0;0.0;0.0;29.7;14.8;-44.5;14.8;59.4;0.0;0.0;-29.7;29.7;0.0;-74.2;74.2;-74.2;0.0;-59.4;-14.8;-14.8;0.0;0.0;-14.8;14.8;-14.8;14.8;0.0;-14.8	12
4	Waveform 1	1	1.688050612	1.870235387	2097.7	4132.7			0.182		2035.1						
4	Spectrogram 1	1	1.688050612	1.870235387	2097.7	4132.7	3014.6	3703.7	0.182	689.1	2035.1	3100.8	2.880	3703.7;3703.7;3617.6;3531.4;3445.3;3445.3;3445.3;3617.6;3703.7;3789.8;3617.6;3789.8;3876.0;3962.1;3789.8;3703.7;3789.8;3445.3;3962.1;3617.6;3186.9;3100.8;3100.8;3014.6;2928.5;2928.5;2670.1;3014.6;2842.4;2670.1;3014.6;3014.6	-3.8	0.0;-14.8;-14.8;-14.8;0.0;0.0;29.7;14.8;14.8;-29.7;29.7;14.8;14.8;-29.7;-14.8;14.8;-59.4;89.0;-59.4;-74.2;-14.8;0.0;-14.8;-14.8;0.0;-44.5;59.4;-29.7;-29.7;59.4;0.0	11
5	Waveform 1	1	2.182751823	2.355419483	2097.7	4101.4			0.173		2003.8						
5	Spectrogram 1	1	2.182751823	2.355419483	2097.7	4101.4	3100.8	3703.7	0.173	602.9	2003.8	3100.8	2.860	3789.8;3531.4;3531.4;3445.3;3531.4;3531.4;3531.4;3531.4;3531.4;3789.8;3876.0;3876.0;3876.0;3876.0;3617.6;3617.6;3876.0;3789.8;3100.8;3100.8;3100.8;2928.5;3789.8;3014.6;3014.6;3014.6;2756.2;2842.4	-6.0	-44.5;0.0;-14.8;14.8;0.0;0.0;0.0;0.0;44.5;14.8;0.0;0.0;0.0;-44.5;0.0;44.5;-14.8;-118.7;0.0;0.0;-29.7;148.4;-133.5;0.0;0.0;-44.5;14.8	7
