Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.481808633	0.670117380	1282.2	8097.1			0.188		6815.0						
1	Spectrogram 1	1	0.481808633	0.670117380	1282.2	8097.1	3000.0	3375.0	0.188	375.0	6815.0	3281.2	2.231	4218.8;4218.8;4218.8;4125.0;3937.5;3750.0;3750.0;3468.8;3468.8;3281.2;3187.5;3093.8;3000.0;2906.2;2906.2;2812.5;2812.5;2812.5;2906.2;2906.2;3000.0;3000.0;3187.5;3187.5;3281.2;3281.2;3281.2;3093.8;3375.0;3187.5;3187.5;2906.2;3281.2;3281.2;3281.2	-5.2	0.0;0.0;-17.6;-35.2;-35.2;0.0;-52.7;0.0;-35.2;-17.6;-17.6;-17.6;-17.6;0.0;-17.6;0.0;0.0;17.6;0.0;17.6;0.0;35.2;0.0;17.6;0.0;0.0;-35.2;52.7;-35.2;0.0;-52.7;70.3;0.0;0.0	5
2	Waveform 1	1	0.924902320	1.126525827	1282.2	8631.6			0.202		7349.5						
2	Spectrogram 1	1	0.924902320	1.126525827	1282.2	8631.6	3093.8	3468.8	0.202	375.0	7349.5	3375.0	2.252	4218.8;4312.5;4312.5;4218.8;4125.0;3937.5;3843.8;3656.2;3468.8;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;3000.0;3093.8;3187.5;3281.2;3281.2;3375.0;3281.2;3093.8;3187.5;3093.8;3093.8;3375.0;3093.8;3281.2;3375.0;3281.2;2906.2;3187.5	-5.4	17.6;0.0;-17.6;-17.6;-35.2;-17.6;-35.2;-35.2;-17.6;-17.6;-17.6;-17.6;-17.6;0.0;-17.6;0.0;0.0;0.0;17.6;17.6;17.6;17.6;0.0;17.6;-17.6;-35.2;17.6;-17.6;0.0;52.7;-52.7;35.2;17.6;-17.6;-70.3;52.7	10
3	Waveform 1	1	1.362289761	1.563913268	1308.7	8658.2			0.202		7349.5						
3	Spectrogram 1	1	1.362289761	1.563913268	1308.7	8658.2	3093.8	3468.8	0.202	375.0	7349.5	3375.0	2.273	4125.0;4218.8;4218.8;4218.8;4031.2;3843.8;3750.0;3562.5;3468.8;3375.0;3281.2;3093.8;3093.8;3000.0;3000.0;2906.2;2906.2;3000.0;3000.0;3000.0;3093.8;3093.8;3187.5;3281.2;3281.2;3375.0;3281.2;3093.8;3093.8;3187.5;3281.2;3093.8;3281.2;3281.2;3281.2;3187.5;3281.2	-4.4	17.6;0.0;0.0;-35.2;-35.2;-17.6;-35.2;-17.6;-17.6;-17.6;-35.2;0.0;-17.6;0.0;-17.6;0.0;17.6;0.0;0.0;17.6;0.0;17.6;17.6;0.0;17.6;-17.6;-35.2;0.0;17.6;17.6;-35.2;35.2;0.0;0.0;-17.6;17.6	8
4	Waveform 1	1	1.808784090	1.995190729	1308.7	8725.0			0.186		7416.3						
4	Spectrogram 1	1	1.808784090	1.995190729	1308.7	8725.0	3093.8	3468.8	0.186	375.0	7416.3	3281.2	2.092	4218.8;4312.5;4218.8;4218.8;3937.5;3750.0;3562.5;3468.8;3375.0;3281.2;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3187.5;3281.2;3281.2;3375.0;3375.0;3281.2;3375.0;3093.8;3375.0;3375.0;3281.2;3281.2;3000.0	-6.9	17.6;-17.6;0.0;-52.7;-35.2;-35.2;-17.6;-17.6;-17.6;-35.2;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;17.6;17.6;0.0;17.6;0.0;-17.6;17.6;-52.7;52.7;0.0;-17.6;0.0;-52.7	7
5	Waveform 1	1	2.267296526	2.449898948	1342.1	8123.7			0.183		6781.5						
5	Spectrogram 1	1	2.267296526	2.449898948	1342.1	8123.7	3000.0	3375.0	0.183	375.0	6781.5	3000.0	2.017	4218.8;4218.8;4218.8;4125.0;3937.5;3750.0;3656.2;3468.8;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3187.5;3281.2;3281.2;3375.0;3375.0;3281.2;3187.5;3093.8;3375.0;3281.2;3375.0;3281.2;3093.8	-6.4	0.0;0.0;-17.6;-35.2;-35.2;-17.6;-35.2;-17.6;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;17.6;17.6;0.0;17.6;0.0;-17.6;-17.6;-17.6;52.7;-17.6;17.6;-17.6;-35.2	6
6	Waveform 1	1	4.533583889	4.735207396	1319.0	8017.6			0.202		6698.6						
6	Spectrogram 1	1	4.533583889	4.735207396	1319.0	8017.6	3093.8	3468.8	0.202	375.0	6698.6	3843.8	2.196	4218.8;4312.5;4125.0;4031.2;3843.8;3656.2;3562.5;3375.0;3281.2;3281.2;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3187.5;3187.5;3281.2;3375.0;3281.2;3281.2;3000.0;3187.5;3093.8;3000.0;3281.2;3281.2;3093.8;3000.0;3281.2;3093.8	-6.0	17.6;-35.2;-17.6;-35.2;-35.2;-17.6;-35.2;-17.6;0.0;-35.2;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;17.6;0.0;17.6;0.0;17.6;17.6;-17.6;0.0;-52.7;35.2;-17.6;-17.6;52.7;0.0;-35.2;-17.6;52.7;-35.2	9
