Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.109137722	0.311204593	992.1	3826.8			0.202		2834.6						
1	Spectrogram 1	1	0.109137722	0.311204593	992.1	3826.8	2906.2	3000.0	0.202	93.8	2834.6	3000.0	2.306	2156.2;2156.2;2250.0;2250.0;2343.8;2343.8;2250.0;2156.2;2062.5;1968.8;2812.5;2718.8;2437.5;2250.0;2437.5;2343.8;2718.8;2718.8;2718.8;2812.5;2718.8;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	4.4	0.0;17.6;0.0;17.6;0.0;-17.6;-17.6;-17.6;-17.6;158.2;-17.6;-52.7;-35.2;35.2;-17.6;70.3;0.0;0.0;17.6;-17.6;17.6;35.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	8
2	Waveform 1	1	0.450438737	0.636297036	1039.4	3921.3			0.186		2881.9						
2	Spectrogram 1	1	0.450438737	0.636297036	1039.4	3921.3	2812.5	3000.0	0.186	187.5	2881.9	3000.0	2.305	2156.2;2343.8;2343.8;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2062.5;1968.8;2812.5;2437.5;2250.0;2718.8;2437.5;2812.5;2812.5;2812.5;2812.5;2906.2;3093.8;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;2812.5;2906.2;2906.2;2906.2;2906.2;2906.2;2906.2	4.1	35.2;0.0;17.6;0.0;0.0;-17.6;0.0;-35.2;-17.6;-17.6;158.2;-70.3;-35.2;87.9;-52.7;70.3;0.0;0.0;0.0;17.6;35.2;-35.2;17.6;0.0;0.0;0.0;0.0;-35.2;17.6;0.0;0.0;0.0;0.0;0.0	10
3	Waveform 1	1	0.783084715	0.960298441	1063.0	3874.0			0.177		2811.0						
3	Spectrogram 1	1	0.783084715	0.960298441	1063.0	3874.0	2437.5	2906.2	0.177	468.8	2811.0	2906.2	2.627	2343.8;2343.8;2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2343.8;2250.0;2156.2;2062.5;2718.8;2343.8;2437.5;2343.8;2812.5;2437.5;2812.5;2812.5;2906.2;2906.2;2812.5;2718.8;3281.2;3281.2;3187.5;3187.5;2906.2;2812.5;2812.5;3000.0;3000.0;2812.5	2.7	0.0;0.0;17.6;0.0;17.6;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;123.0;-70.3;17.6;-17.6;87.9;-70.3;70.3;0.0;17.6;0.0;-17.6;-17.6;105.5;0.0;-17.6;0.0;-52.7;-17.6;0.0;35.2;0.0;-35.2	13
4	Waveform 1	1	1.128697490	1.311314074	1063.0	3874.0			0.183		2811.0						
4	Spectrogram 1	1	1.128697490	1.311314074	1063.0	3874.0	2437.5	2906.2	0.183	468.8	2811.0	2437.5	2.378	2343.8;2343.8;2437.5;2437.5;2531.2;2437.5;2437.5;2343.8;2437.5;2062.5;2531.2;2437.5;2437.5;2343.8;2812.5;2437.5;2812.5;2906.2;2812.5;2906.2;2906.2;3000.0;3000.0;2906.2;2906.2;3000.0;2812.5;2906.2;2906.2;2812.5;3000.0;2906.2;2812.5	2.7	0.0;17.6;0.0;17.6;-17.6;0.0;-17.6;17.6;-70.3;87.9;-17.6;0.0;-17.6;87.9;-70.3;70.3;17.6;-17.6;17.6;0.0;17.6;0.0;-17.6;0.0;17.6;-35.2;17.6;0.0;-17.6;35.2;-17.6;-17.6	17
5	Waveform 1	1	1.497172372	1.686272386	1015.7	3897.6			0.189		2881.9						
5	Spectrogram 1	1	1.497172372	1.686272386	1015.7	3897.6	2437.5	3000.0	0.189	562.5	2881.9	3000.0	2.291	2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2437.5;2062.5;2062.5;2062.5;2062.5;2250.0;2437.5;2437.5;2531.2;2531.2;2812.5;2906.2;2906.2;3000.0;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	3.6	0.0;17.6;0.0;0.0;0.0;0.0;-17.6;17.6;-70.3;0.0;0.0;0.0;35.2;35.2;0.0;17.6;0.0;52.7;17.6;0.0;17.6;17.6;-17.6;17.6;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0	7
6	Waveform 1	1	1.843018353	2.034279509	1063.0	3897.6			0.191		2834.6						
6	Spectrogram 1	1	1.843018353	2.034279509	1063.0	3897.6	2531.2	3000.0	0.191	468.8	2834.6	3000.0	2.071	2343.8;2343.8;2437.5;2437.5;2531.2;2437.5;2437.5;2343.8;2343.8;2437.5;2062.5;2343.8;2437.5;2156.2;2437.5;2531.2;2906.2;3000.0;2812.5;2906.2;2906.2;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	3.6	0.0;17.6;0.0;17.6;-17.6;0.0;-17.6;0.0;17.6;-70.3;52.7;17.6;-52.7;52.7;17.6;70.3;17.6;-35.2;17.6;0.0;35.2;0.0;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	9
7	Waveform 1	1	2.192150713	2.382331298	1039.4	3897.6			0.190		2858.3						
