Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.120929878	0.353719893	1069.0	5244.8			0.233		4175.8						
1	Spectrogram 1	1	0.120929878	0.353719893	1069.0	5244.8	3000.0	3281.2	0.233	281.2	4175.8	3375.0	2.673	2343.8;2343.8;2437.5;2531.2;2531.2;2625.0;2531.2;2531.2;2343.8;2250.0;2156.2;2062.5;1875.0;1781.2;1687.5;1781.2;2531.2;1781.2;1875.0;2062.5;2812.5;2343.8;2906.2;2062.5;2156.2;2343.8;2625.0;2812.5;3000.0;3093.8;3281.2;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;2906.2;2812.5;3000.0;2906.2	2.5	0.0;17.6;17.6;0.0;17.6;-17.6;0.0;-35.2;-17.6;-17.6;-17.6;-35.2;-17.6;-17.6;17.6;140.6;-140.6;17.6;35.2;140.6;-87.9;105.5;-158.2;17.6;35.2;52.7;35.2;35.2;17.6;35.2;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;0.0;-17.6;-17.6;35.2;-17.6	11
2	Waveform 1	1	0.563573294	0.800898180	1035.6	5378.5			0.237		4342.9						
2	Spectrogram 1	1	0.563573294	0.800898180	1035.6	5378.5	2812.5	3281.2	0.237	468.8	4342.9	3375.0	2.576	2437.5;2437.5;2531.2;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2156.2;2343.8;2062.5;2437.5;2437.5;1875.0;1875.0;2437.5;1781.2;2437.5;2343.8;2906.2;2437.5;2812.5;2062.5;2343.8;2531.2;2625.0;2718.8;2906.2;3093.8;3187.5;3281.2;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3093.8;3000.0;3000.0;2906.2;3000.0;3000.0;2906.2	2.0	0.0;17.6;-17.6;0.0;0.0;0.0;0.0;-17.6;-35.2;35.2;-52.7;70.3;0.0;-105.5;0.0;105.5;-123.0;123.0;-17.6;105.5;-87.9;70.3;-140.6;52.7;35.2;17.6;17.6;35.2;35.2;17.6;17.6;17.6;0.0;0.0;-17.6;-17.6;-17.6;0.0;-17.6;0.0;-17.6;17.6;0.0;-17.6	17
3	Waveform 1	1	1.001400511	1.253841631	1135.8	6881.8			0.252		5745.9						
3	Spectrogram 1	1	1.001400511	1.253841631	1135.8	6881.8	3000.0	3375.0	0.252	375.0	5745.9	3375.0	2.577	2250.0;2437.5;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2156.2;2343.8;2062.5;1968.8;1875.0;1875.0;2437.5;2343.8;1875.0;2437.5;2250.0;2437.5;2437.5;2250.0;1968.8;2343.8;2437.5;2625.0;2718.8;2906.2;3093.8;3281.2;3375.0;3375.0;3375.0;3375.0;3281.2;3281.2;3093.8;3093.8;3093.8;3000.0;3000.0;2906.2;3000.0;3000.0;3000.0;2906.2	2.7	35.2;-17.6;17.6;0.0;0.0;0.0;0.0;-17.6;-35.2;35.2;-52.7;-17.6;-17.6;0.0;105.5;-17.6;-87.9;105.5;-35.2;35.2;0.0;-35.2;-52.7;70.3;17.6;35.2;17.6;35.2;35.2;35.2;17.6;0.0;0.0;0.0;-17.6;0.0;-35.2;0.0;0.0;-17.6;0.0;-17.6;17.6;0.0;0.0;-17.6	15
4	Waveform 1	1	1.464357853	1.701682739	1102.4	7549.9			0.237		6447.5						
4	Spectrogram 1	1	1.464357853	1.701682739	1102.4	7549.9	2531.2	3187.5	0.237	656.2	6447.5	3093.8	2.438	2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2437.5;2250.0;2156.2;2437.5;1968.8;1875.0;1875.0;2437.5;2531.2;2437.5;2531.2;2437.5;1875.0;2531.2;2156.2;2062.5;2250.0;2437.5;2531.2;2718.8;2812.5;3000.0;3187.5;3281.2;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;2906.2	2.5	17.6;0.0;17.6;0.0;-17.6;0.0;-35.2;-17.6;52.7;-87.9;-17.6;0.0;105.5;17.6;-17.6;17.6;-17.6;-105.5;123.0;-70.3;-17.6;35.2;35.2;17.6;35.2;17.6;35.2;35.2;17.6;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;0.0;17.6;-35.2	13
5	Waveform 1	1	1.928383323	2.183847690	1102.4	7683.5			0.255		6581.1						
5	Spectrogram 1	1	1.928383323	2.183847690	1102.4	7683.5	3000.0	3375.0	0.255	375.0	6581.1	3375.0	2.464	2437.5;2531.2;2531.2;2437.5;2531.2;2531.2;2437.5;2531.2;2531.2;2156.2;2062.5;1968.8;1875.0;1875.0;2437.5;2718.8;2531.2;2531.2;2437.5;2531.2;2531.2;2531.2;2625.0;1968.8;2250.0;2437.5;2625.0;2718.8;2812.5;3000.0;3187.5;3281.2;3375.0;3375.0;3375.0;3375.0;3281.2;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;2906.2;2906.2	1.9	17.6;0.0;-17.6;17.6;0.0;-17.6;17.6;0.0;-70.3;-17.6;-17.6;-17.6;0.0;105.5;52.7;-35.2;0.0;-17.6;17.6;0.0;0.0;17.6;-123.0;52.7;35.2;35.2;17.6;17.6;35.2;35.2;17.6;17.6;0.0;0.0;0.0;-17.6;-35.2;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;35.2;-52.7;0.0	13
6	Waveform 1	1	2.415998866	2.665416739	1135.8	7616.7			0.249		6480.9						
6	Spectrogram 1	1	2.415998866	2.665416739	1135.8	7616.7	2906.2	3281.2	0.249	375.0	6480.9	3281.2	2.451	2531.2;2531.2;2531.2;2531.2;2531.2;2531.2;2437.5;2437.5;2343.8;2156.2;2343.8;1968.8;1875.0;2531.2;2437.5;2437.5;2437.5;2531.2;2156.2;2156.2;2437.5;2718.8;2062.5;2156.2;2343.8;2531.2;2625.0;2718.8;2906.2;3093.8;3187.5;3281.2;3375.0;3375.0;3281.2;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;2906.2;3000.0	2.0	0.0;0.0;0.0;0.0;0.0;-17.6;0.0;-17.6;-35.2;35.2;-70.3;-17.6;123.0;-17.6;0.0;0.0;17.6;-70.3;0.0;52.7;52.7;-123.0;17.6;35.2;35.2;17.6;17.6;35.2;35.2;17.6;17.6;17.6;0.0;-17.6;0.0;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;0.0;-17.6;17.6	11
