Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.230609376	0.450323821	1065.7	6951.7			0.220		5886.0						
1	Spectrogram 1	1	0.230609376	0.450323821	1065.7	6951.7	2842.4	3359.2	0.220	516.8	5886.0	3445.3	3.016	3876.0;4134.4;3445.3;3445.3;3445.3;3445.3;2928.5;2756.2;3014.6;2411.7;3186.9;3100.8;3359.2;2842.4;3100.8;2411.7;2928.5;3014.6;3359.2;1981.1;2067.2;2067.2;2153.3;2325.6;2497.9;2670.1;2842.4;3014.6;3100.8;3100.8;3014.6;3014.6;2928.5;3014.6;3014.6;2842.4;2842.4	-4.9	44.5;-118.7;0.0;0.0;0.0;-89.0;-29.7;44.5;-103.9;133.5;-14.8;44.5;-89.0;44.5;-118.7;89.0;14.8;59.4;-237.4;14.8;0.0;14.8;29.7;29.7;29.7;29.7;29.7;14.8;0.0;-14.8;0.0;-14.8;14.8;0.0;-29.7;0.0	15
2	Waveform 1	1	0.624218847	0.847564935	940.5	7077.0			0.223		6136.5						
2	Spectrogram 1	1	0.624218847	0.847564935	940.5	7077.0	2928.5	3445.3	0.223	516.8	6136.5	3531.4	2.818	3445.3;3445.3;3531.4;3531.4;3445.3;3014.6;2842.4;2842.4;2670.1;2756.2;2411.7;2325.6;2239.5;3186.9;3100.8;2067.2;3014.6;3445.3;2067.2;3445.3;2067.2;2239.5;2239.5;2411.7;2584.0;2756.2;2842.4;3014.6;3014.6;3014.6;3014.6;3014.6;2928.5;2928.5;3014.6;2928.5;3100.8;3014.6	-2.0	0.0;14.8;0.0;-14.8;-74.2;-29.7;0.0;-29.7;14.8;-59.4;-14.8;-14.8;163.2;-14.8;-178.1;163.2;74.2;-237.4;237.4;-237.4;29.7;0.0;29.7;29.7;29.7;14.8;29.7;0.0;0.0;0.0;0.0;-14.8;0.0;14.8;-14.8;29.7;-14.8	15
3	Waveform 1	1	1.014042045	1.251914708	940.5	7139.6			0.238		6199.1						
3	Spectrogram 1	1	1.014042045	1.251914708	940.5	7139.6	2842.4	3445.3	0.238	602.9	6199.1	3014.6	2.968	3617.6;3617.6;3445.3;3445.3;3445.3;3445.3;3100.8;2928.5;2756.2;2756.2;2497.9;3445.3;2325.6;3359.2;3445.3;3273.0;3186.9;2584.0;2067.2;3100.8;2067.2;2067.2;2153.3;2239.5;2325.6;2497.9;2584.0;2756.2;2928.5;3014.6;3014.6;3014.6;2928.5;2928.5;2842.4;3014.6;2842.4;2842.4;2842.4;3014.6;3014.6	-2.6	0.0;-29.7;0.0;0.0;0.0;-59.4;-29.7;-29.7;0.0;-44.5;163.2;-192.9;178.1;14.8;-29.7;-14.8;-103.9;-89.0;178.1;-178.1;0.0;14.8;14.8;14.8;29.7;14.8;29.7;29.7;14.8;0.0;0.0;-14.8;0.0;-14.8;29.7;-29.7;0.0;0.0;29.7;0.0	11
4	Waveform 1	1	1.401447896	1.644768025	1003.1	7077.0			0.243		6073.9						
4	Spectrogram 1	1	1.401447896	1.644768025	1003.1	7077.0	2842.4	3359.2	0.243	516.8	6073.9	3445.3	2.925	3445.3;3531.4;3445.3;3445.3;3445.3;3445.3;3100.8;3014.6;2756.2;2756.2;2497.9;3445.3;2325.6;3359.2;3445.3;3100.8;3186.9;2584.0;2756.2;3359.2;3445.3;2067.2;2067.2;2067.2;2239.5;2325.6;2497.9;2670.1;2842.4;3014.6;3014.6;3014.6;2928.5;2928.5;3014.6;2842.4;2756.2;2842.4;3014.6;3014.6;3014.6;2842.4	-2.5	14.8;-14.8;0.0;0.0;0.0;-59.4;-14.8;-44.5;0.0;-44.5;163.2;-192.9;178.1;14.8;-59.4;14.8;-103.9;29.7;103.9;14.8;-237.4;0.0;0.0;29.7;14.8;29.7;29.7;29.7;29.7;0.0;0.0;-14.8;0.0;14.8;-29.7;-14.8;14.8;29.7;0.0;0.0;-29.7	15
5	Waveform 1	1	2.517170063	2.787727520	1034.4	7233.5			0.271		6199.1						
5	Spectrogram 1	1	2.517170063	2.787727520	1034.4	7233.5	2842.4	3445.3	0.271	602.9	6199.1	3531.4	2.977	4306.6;4306.6;3445.3;4048.2;3617.6;3531.4;3531.4;3445.3;3445.3;3014.6;2842.4;2756.2;2842.4;2497.9;2411.7;3531.4;3531.4;3100.8;3186.9;2842.4;2067.2;2067.2;3445.3;2067.2;2067.2;2153.3;2239.5;2325.6;2497.9;2670.1;2756.2;2928.5;3014.6;3014.6;3014.6;3014.6;2928.5;2928.5;3014.6;2842.4;2842.4;2842.4;2928.5;3014.6;2842.4;3014.6	-4.9	0.0;-148.4;103.9;-74.2;-14.8;0.0;-14.8;0.0;-74.2;-29.7;-14.8;14.8;-59.4;-14.8;192.9;0.0;-74.2;14.8;-59.4;-133.5;0.0;237.4;-237.4;0.0;14.8;14.8;14.8;29.7;29.7;14.8;29.7;14.8;0.0;0.0;0.0;-14.8;0.0;14.8;-29.7;0.0;0.0;14.8;14.8;-29.7;29.7	17
6	Waveform 1	1	2.949032151	3.201431389	971.8	7045.7			0.252		6073.9						
6	Spectrogram 1	1	2.949032151	3.201431389	971.8	7045.7	2842.4	3359.2	0.252	516.8	6073.9	3445.3	2.795	3445.3;3445.3;3445.3;3359.2;3100.8;2928.5;2756.2;2670.1;2497.9;2411.7;2325.6;2239.5;3014.6;3186.9;2067.2;3445.3;3445.3;3445.3;3445.3;2067.2;2067.2;2239.5;2325.6;2411.7;2497.9;2670.1;2756.2;2842.4;2928.5;3014.6;3014.6;2928.5;2928.5;3014.6;2842.4;2842.4;2756.2;2928.5;2756.2;2842.4;3014.6;2842.4	-2.5	0.0;0.0;-14.8;-44.5;-29.7;-29.7;-14.8;-29.7;-14.8;-14.8;-14.8;133.5;29.7;-192.9;237.4;0.0;0.0;0.0;-237.4;0.0;29.7;14.8;14.8;14.8;29.7;14.8;14.8;14.8;14.8;0.0;-14.8;0.0;14.8;-29.7;0.0;-14.8;29.7;-29.7;14.8;29.7;-29.7	12
