Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	2.134088019	2.255819095	3967.4	8068.8			0.122		4101.4						
1	Spectrogram 1	1	2.134088019	2.255819095	3967.4	8068.8	4565.0	4909.6	0.122	344.5	4101.4	4565.0	3.334	4565.0;4565.0;4909.6;4995.7;5254.1;5081.8;5168.0;4995.7;4651.2;4565.0;4565.0;4565.0;4565.0;4478.9;4651.2;4565.0;4651.2;4306.6;4651.2;4306.6	-2.3	0.0;59.4;14.8;44.5;-29.7;14.8;-29.7;-59.4;-14.8;0.0;0.0;0.0;-14.8;29.7;-14.8;14.8;-59.4;59.4;-59.4	9
2	Waveform 1	1	2.303273582	2.412625226	3873.5	7223.5			0.109		3350.0						
2	Spectrogram 1	1	2.303273582	2.412625226	3873.5	7223.5	4392.8	4651.2	0.109	258.4	3350.0	4565.0	2.960	4565.0;4565.0;4478.9;4565.0;4478.9;4651.2;4565.0;4651.2;4478.9;4565.0;4651.2;4220.5;4565.0;4651.2;4651.2;4651.2;4651.2;4478.9	-0.9	0.0;-14.8;14.8;-14.8;29.7;-14.8;14.8;-29.7;14.8;14.8;-74.2;59.4;14.8;0.0;0.0;0.0;-29.7	10
3	Waveform 1	1	2.655732977	2.777464053	3685.6	6722.6			0.122		3036.9						
3	Spectrogram 1	1	2.655732977	2.777464053	3685.6	6722.6	4048.2	4306.6	0.122	258.4	3036.9	4306.6	2.861	4478.9;3962.1;4134.4;4220.5;4048.2;4306.6;4306.6;4220.5;4134.4;4220.5;4048.2;4306.6;4048.2;4306.6;4306.6;4392.8;4306.6;3962.1;4306.6;4048.2	-3.9	-89.0;29.7;14.8;-29.7;44.5;0.0;-14.8;-14.8;14.8;-29.7;44.5;-44.5;44.5;0.0;14.8;-14.8;-59.4;59.4;-44.5	12
4	Waveform 1	1	2.838710501	2.966631292	3560.4	6346.8			0.128		2786.5						
4	Spectrogram 1	1	2.838710501	2.966631292	3560.4	6346.8	4048.2	4134.4	0.128	86.1	2786.5	4134.4	2.603	4048.2;3962.1;4134.4;4134.4;4134.4;4134.4;4134.4;4134.4;4134.4;4134.4;4048.2;4048.2;4134.4;3962.1;4134.4;3962.1;4134.4;4134.4;3962.1;4048.2;3703.7	-3.0	-14.8;29.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-14.8;0.0;14.8;-29.7;29.7;-29.7;29.7;0.0;-29.7;14.8;-59.4	10
