Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.068347900	0.308633485	1603.5	4443.1			0.240		2839.6						
1	Spectrogram 1	1	0.068347900	0.308633485	1603.5	4443.1	2625.0	3562.5	0.240	937.5	2839.6	3562.5	2.660	1875.0;2062.5;2062.5;2062.5;2437.5;1875.0;2437.5;2250.0;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;1875.0;2812.5;2625.0;2625.0;2812.5;2812.5;2625.0;2812.5;3000.0;3000.0;3000.0;2812.5;2812.5;2812.5;2812.5;3187.5;3000.0;3000.0;3562.5;3750.0;3750.0;3375.0;3187.5;3562.5;3562.5;3187.5;3937.5;3187.5;3937.5;3000.0;3937.5;3562.5;1875.0;3750.0;4125.0;3187.5;3000.0;4125.0;3937.5;3937.5;3937.5;3937.5;2062.5;2625.0;3750.0;3750.0;3937.5;4125.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3937.5;3562.5;3562.5;3750.0;3562.5;3562.5;3562.5;3375.0;3562.5;3562.5;3562.5;3562.5	7.2	70.3;0.0;0.0;140.6;-210.9;210.9;-70.3;70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;-281.2;351.6;-70.3;0.0;70.3;0.0;-70.3;70.3;70.3;0.0;0.0;-70.3;0.0;0.0;0.0;140.6;-70.3;0.0;210.9;70.3;0.0;-140.6;-70.3;140.6;0.0;-140.6;281.2;-281.2;281.2;-351.6;351.6;-140.6;-632.8;703.1;140.6;-351.6;-70.3;421.9;-70.3;0.0;0.0;0.0;-703.1;210.9;421.9;0.0;70.3;70.3;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;70.3;-140.6;0.0;70.3;-70.3;0.0;0.0;-70.3;70.3;0.0;0.0;0.0	34
2	Waveform 1	1	0.508330796	0.739004958	2238.2	4342.9			0.231		2104.6						
2	Spectrogram 1	1	0.508330796	0.739004958	2238.2	4342.9	3000.0	3750.0	0.231	750.0	2104.6	3000.0	2.340	2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2437.5;2437.5;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;4312.5;2812.5;2812.5;3000.0;3000.0;2812.5;3000.0;3000.0;3187.5;3187.5;3000.0;3000.0;3375.0;3375.0;3187.5;3375.0;3562.5;3562.5;3750.0;3187.5;3375.0;3375.0;3937.5;2812.5;3937.5;3937.5;4125.0;3562.5;3750.0;4125.0;3375.0;4125.0;3937.5;4125.0;4125.0;4125.0;3187.5;3562.5;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3562.5;3750.0;3937.5;3562.5;4125.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3562.5	5.0	0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;70.3;0.0;0.0;0.0;562.5;-562.5;0.0;70.3;0.0;-70.3;70.3;0.0;70.3;0.0;-70.3;0.0;140.6;0.0;-70.3;70.3;70.3;0.0;70.3;-210.9;70.3;0.0;210.9;-421.9;421.9;0.0;70.3;-210.9;70.3;140.6;-281.2;281.2;-70.3;70.3;0.0;0.0;-351.6;140.6;140.6;0.0;-70.3;0.0;0.0;0.0;-70.3;70.3;70.3;-140.6;210.9;-140.6;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3	29
3	Waveform 1	1	0.894448554	1.134734139	2071.2	4676.9			0.240		2605.7						
3	Spectrogram 1	1	0.894448554	1.134734139	2071.2	4676.9	3000.0	3750.0	0.240	750.0	2605.7	3937.5	2.458	2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2625.0;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;3000.0;3187.5;3000.0;3187.5;3000.0;3187.5;3375.0;3375.0;3562.5;3562.5;3375.0;3187.5;3187.5;3562.5;3375.0;3187.5;3937.5;4125.0;3937.5;3187.5;3750.0;3562.5;3375.0;3562.5;4125.0;3187.5;4125.0;2437.5;4125.0;4125.0;4125.0;4312.5;4125.0;3937.5;4125.0;3937.5;3937.5;3375.0;3750.0;3937.5;3750.0;3750.0;3562.5;4125.0;3750.0;4125.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3562.5;3750.0;4125.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3937.5;3750.0;3750.0	5.5	0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;-70.3;70.3;70.3;-70.3;0.0;0.0;0.0;70.3;70.3;-70.3;70.3;-70.3;70.3;70.3;0.0;70.3;0.0;-70.3;-70.3;0.0;140.6;-70.3;-70.3;281.2;70.3;-70.3;-281.2;210.9;-70.3;-70.3;70.3;210.9;-351.6;351.6;-632.8;632.8;0.0;0.0;70.3;-70.3;-70.3;70.3;-70.3;0.0;-210.9;140.6;70.3;-70.3;0.0;-70.3;210.9;-140.6;140.6;-140.6;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;140.6;-140.6;0.0;-70.3;0.0;0.0;0.0;140.6;-70.3;0.0	35
4	Waveform 1	1	1.278905490	1.515000235	2071.2	4443.1			0.236		2371.9						
4	Spectrogram 1	1	1.278905490	1.515000235	2071.2	4443.1	2812.5	3750.0	0.236	937.5	2371.9	3562.5	2.379	4125.0;2250.0;2437.5;2437.5;2625.0;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;3000.0;2812.5;3000.0;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3375.0;3375.0;3000.0;3562.5;3562.5;3187.5;3000.0;3375.0;3375.0;3187.5;3937.5;3937.5;3562.5;3937.5;4125.0;3937.5;3937.5;4125.0;4125.0;4125.0;4125.0;3937.5;2625.0;3000.0;3937.5;3562.5;3750.0;3937.5;3937.5;3937.5;3750.0;3750.0;3562.5;3937.5;3937.5;3562.5;3750.0;3375.0;3562.5;3562.5;3375.0;3562.5;3562.5;3562.5;3750.0;3562.5;3562.5;2437.5;3562.5;3562.5;3750.0;3562.5;3562.5;3562.5;3562.5;3937.5;3562.5;3562.5;3562.5;3375.0	-3.2	-703.1;70.3;0.0;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;-70.3;70.3;-70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;70.3;0.0;-140.6;210.9;0.0;-140.6;-70.3;140.6;0.0;-70.3;281.2;0.0;-140.6;140.6;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;-70.3;-492.2;140.6;351.6;-140.6;70.3;70.3;0.0;0.0;-70.3;0.0;-70.3;140.6;0.0;-140.6;70.3;-140.6;70.3;0.0;-70.3;70.3;0.0;0.0;70.3;-70.3;0.0;-421.9;421.9;0.0;70.3;-70.3;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;-70.3	34
5	Waveform 1	1	1.677787990	1.926155569	1937.6	4543.3			0.248		2605.7						
5	Spectrogram 1	1	1.677787990	1.926155569	1937.6	4543.3	2812.5	3750.0	0.248	937.5	2605.7	2625.0	2.540	2250.0;2250.0;2437.5;2437.5;2250.0;2437.5;2625.0;2250.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2625.0;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3000.0;2812.5;3187.5;3562.5;3562.5;3562.5;3187.5;3000.0;3375.0;3375.0;3187.5;2812.5;3937.5;3750.0;4125.0;3750.0;3562.5;3562.5;3937.5;3937.5;4125.0;3187.5;4125.0;4125.0;3187.5;4125.0;4125.0;4125.0;4125.0;4125.0;3750.0;3937.5;3937.5;3750.0;3937.5;3562.5;3562.5;3375.0;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3750.0;3562.5;3187.5;3562.5;3750.0;2250.0;3562.5;3562.5;2250.0;3562.5;3750.0;3937.5;4125.0;3562.5;3562.5;3562.5;3562.5;3750.0;3750.0;3562.5;3562.5	5.3	0.0;70.3;0.0;-70.3;70.3;70.3;-140.6;140.6;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;-70.3;70.3;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;-70.3;140.6;140.6;0.0;0.0;-140.6;-70.3;140.6;0.0;-70.3;-140.6;421.9;-70.3;140.6;-140.6;-70.3;0.0;140.6;0.0;70.3;-351.6;351.6;0.0;-351.6;351.6;0.0;0.0;0.0;0.0;-140.6;70.3;0.0;-70.3;70.3;-140.6;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;-140.6;140.6;70.3;-562.5;492.2;0.0;-492.2;492.2;70.3;70.3;70.3;-210.9;0.0;0.0;0.0;70.3;0.0;-70.3;0.0	35
