Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.224894254	0.392085377	1368.8	8131.4			0.167		6762.7						
1	Spectrogram 1	1	0.224894254	0.392085377	1368.8	8131.4	3186.9	3789.8	0.167	602.9	6762.7	3789.8	2.492	4220.5;4220.5;4220.5;4220.5;3962.1;3789.8;3789.8;3617.6;3273.0;3186.9;3186.9;3014.6;3014.6;2928.5;2928.5;2928.5;3014.6;3100.8;3100.8;3186.9;3186.9;3273.0;3359.2;3273.0;3359.2;3186.9;3100.8;3014.6	-7.7	0.0;0.0;0.0;-44.5;-29.7;0.0;-29.7;-59.4;-14.8;0.0;-29.7;0.0;-14.8;0.0;0.0;14.8;14.8;0.0;14.8;0.0;14.8;14.8;-14.8;14.8;-29.7;-14.8;-14.8	4
2	Waveform 1	1	0.666528768	0.827801621	1346.3	7881.0			0.161		6534.7						
2	Spectrogram 1	1	0.666528768	0.827801621	1346.3	7881.0	3186.9	3703.7	0.161	516.8	6534.7	3789.8	2.484	4220.5;4306.6;4220.5;4048.2;3962.1;3789.8;3617.6;3445.3;3273.0;3359.2;3186.9;3014.6;3014.6;3014.6;3014.6;3014.6;3014.6;3100.8;3100.8;3186.9;3186.9;3273.0;3273.0;3359.2;3359.2;3273.0;3100.8	-7.4	14.8;-14.8;-29.7;-14.8;-29.7;-29.7;-29.7;-29.7;14.8;-29.7;-29.7;0.0;0.0;0.0;0.0;0.0;14.8;0.0;14.8;0.0;14.8;0.0;14.8;0.0;-14.8;-29.7	5
3	Waveform 1	1	1.094166921	1.262837612	1348.7	8080.1			0.169		6731.4						
3	Spectrogram 1	1	1.094166921	1.262837612	1348.7	8080.1	3186.9	3703.7	0.169	516.8	6731.4	3273.0	2.401	4134.4;4220.5;4306.6;4220.5;4048.2;3876.0;3703.7;3531.4;3445.3;3273.0;3359.2;3186.9;3014.6;3014.6;3014.6;2928.5;2928.5;3014.6;3014.6;3186.9;3100.8;3186.9;3359.2;3273.0;3359.2;3273.0;3100.8;3186.9;3100.8	-6.4	14.8;14.8;-14.8;-29.7;-29.7;-29.7;-29.7;-14.8;-29.7;14.8;-29.7;-29.7;0.0;0.0;-14.8;0.0;14.8;0.0;29.7;-14.8;14.8;29.7;-14.8;14.8;-14.8;-29.7;14.8;-14.8	11
4	Waveform 1	1	2.897865423	3.065056546	1348.7	7829.6			0.167		6480.9						
4	Spectrogram 1	1	2.897865423	3.065056546	1348.7	7829.6	3186.9	3703.7	0.167	516.8	6480.9	3789.8	2.399	4134.4;4134.4;4134.4;3962.1;3789.8;3617.6;3531.4;3359.2;3273.0;3186.9;3273.0;3014.6;3014.6;2928.5;3014.6;3014.6;3014.6;3014.6;3186.9;3186.9;3273.0;3273.0;3359.2;3359.2;3359.2;3359.2;3273.0;3100.8	-6.6	0.0;0.0;-29.7;-29.7;-29.7;-14.8;-29.7;-14.8;-14.8;14.8;-44.5;0.0;-14.8;14.8;0.0;0.0;0.0;29.7;0.0;14.8;0.0;14.8;0.0;0.0;0.0;-14.8;-29.7	4
5	Waveform 1	1	3.345418373	3.517048199	1348.7	7829.6			0.172		6480.9						
5	Spectrogram 1	1	3.345418373	3.517048199	1348.7	7829.6	3186.9	3617.6	0.172	430.7	6480.9	3789.8	2.353	4220.5;4220.5;4220.5;3962.1;3789.8;3617.6;3445.3;3359.2;3273.0;3186.9;3273.0;3014.6;2928.5;2928.5;2928.5;2928.5;3014.6;3014.6;3014.6;3100.8;3186.9;3273.0;3273.0;3273.0;3273.0;3273.0;3359.2;3186.9	-6.6	0.0;0.0;-44.5;-29.7;-29.7;-29.7;-14.8;-14.8;-14.8;14.8;-44.5;-14.8;0.0;0.0;0.0;14.8;0.0;0.0;14.8;14.8;14.8;0.0;0.0;0.0;0.0;14.8;-29.7	4
