Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.279037400	0.508073879	2379.5	4414.5			0.229		2035.1						
1	Spectrogram 1	1	0.279037400	0.508073879	2379.5	4414.5	2928.5	3273.0	0.229	344.5	2035.1	3186.9	2.943	2842.4;2928.5;3014.6;3014.6;3186.9;3186.9;3186.9;3014.6;2756.2;3273.0;3186.9;3186.9;3186.9;2928.5;3186.9;3100.8;3100.8;3273.0;3186.9;3100.8;3100.8;4134.4;3186.9;3962.1;3186.9;3962.1;3962.1;3962.1;3962.1;4048.2;3876.0;4048.2;3962.1;3962.1;3962.1;3962.1;3962.1;3876.0	4.8	14.8;14.8;0.0;29.7;0.0;0.0;-29.7;-44.5;89.0;-14.8;0.0;0.0;-44.5;44.5;-14.8;0.0;29.7;-14.8;-14.8;0.0;178.1;-163.2;133.5;-133.5;133.5;0.0;0.0;0.0;14.8;-29.7;29.7;-14.8;0.0;0.0;0.0;0.0;-14.8	15
2	Waveform 1	1	0.604849856	0.835499268	2379.5	4383.2			0.231		2003.8						
2	Spectrogram 1	1	0.604849856	0.835499268	2379.5	4383.2	2928.5	3186.9	0.231	258.4	2003.8	3014.6	2.811	2842.4;2842.4;3014.6;3014.6;3186.9;3186.9;3100.8;2928.5;2756.2;2756.2;3100.8;3100.8;3014.6;3186.9;3186.9;3100.8;3100.8;3186.9;2842.4;3014.6;4220.5;4220.5;4134.4;4220.5;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;4048.2;2928.5;3962.1;4048.2;3962.1;3876.0;4048.2;4048.2	5.6	0.0;29.7;0.0;29.7;0.0;-14.8;-29.7;-29.7;0.0;59.4;0.0;-14.8;29.7;0.0;-14.8;0.0;14.8;-59.4;29.7;207.7;0.0;-14.8;14.8;-44.5;0.0;0.0;0.0;0.0;0.0;14.8;-192.9;178.1;14.8;-14.8;-14.8;29.7;0.0	16
3	Waveform 1	1	0.929049380	1.181574397	2410.8	4383.2			0.253		1972.4						
3	Spectrogram 1	1	0.929049380	1.181574397	2410.8	4383.2	2842.4	3273.0	0.253	430.7	1972.4	2928.5	2.745	2842.4;2842.4;2928.5;2928.5;3014.6;3100.8;3100.8;2928.5;2756.2;2756.2;3100.8;2756.2;3186.9;3186.9;3186.9;3186.9;3186.9;3100.8;3186.9;2842.4;2842.4;3186.9;2842.4;4220.5;4220.5;3962.1;3962.1;3014.6;3962.1;3962.1;3962.1;3962.1;3962.1;3876.0;3876.0;3876.0;3876.0;3962.1;3789.8;3876.0;3876.0;3876.0;3876.0	4.2	0.0;14.8;0.0;14.8;14.8;0.0;-29.7;-29.7;0.0;59.4;-59.4;74.2;0.0;0.0;0.0;0.0;-14.8;14.8;-59.4;0.0;59.4;-59.4;237.4;0.0;-44.5;0.0;-163.2;163.2;0.0;0.0;0.0;0.0;-14.8;0.0;0.0;0.0;14.8;-29.7;14.8;0.0;0.0;0.0	16
4	Waveform 1	1	1.250678678	1.506838661	2442.1	4320.6			0.256		1878.5						
4	Spectrogram 1	1	1.250678678	1.506838661	2442.1	4320.6	2928.5	3186.9	0.256	258.4	1878.5	2842.4	2.939	3100.8;2756.2;3014.6;2842.4;2928.5;3014.6;3100.8;3186.9;3186.9;3014.6;2842.4;2670.1;3014.6;2928.5;2842.4;2670.1;3100.8;2756.2;2670.1;3186.9;3014.6;3014.6;3186.9;3186.9;2928.5;2928.5;3876.0;3789.8;3876.0;3876.0;3789.8;3789.8;3962.1;3962.1;3962.1;3789.8;3876.0;3876.0;3962.1;3962.1;3876.0;3789.8;3876.0;3789.8	2.8	-59.4;44.5;-29.7;14.8;14.8;14.8;14.8;0.0;-29.7;-29.7;-29.7;59.4;-14.8;-14.8;-29.7;74.2;-59.4;-14.8;89.0;-29.7;0.0;29.7;0.0;-44.5;0.0;163.2;-14.8;14.8;0.0;-14.8;0.0;29.7;0.0;0.0;-29.7;14.8;0.0;14.8;0.0;-14.8;-14.8;14.8;-14.8	22
5	Waveform 1	1	1.589098241	1.856845111	2442.1	4351.9			0.268		1909.8						
5	Spectrogram 1	1	1.589098241	1.856845111	2442.1	4351.9	2928.5	3186.9	0.268	258.4	1909.8	2928.5	2.987	3014.6;3014.6;2842.4;2928.5;2928.5;3014.6;3100.8;3186.9;3100.8;2928.5;2756.2;2670.1;3100.8;2670.1;3100.8;2670.1;3014.6;2756.2;2584.0;2928.5;3014.6;3100.8;3186.9;4220.5;3100.8;3962.1;3876.0;3962.1;3876.0;3962.1;3876.0;3962.1;3962.1;3876.0;3876.0;3962.1;4048.2;3876.0;3876.0;3876.0;3100.8;3876.0;3876.0;3876.0;3876.0;3962.1	3.6	0.0;-29.7;14.8;0.0;14.8;14.8;14.8;-14.8;-29.7;-29.7;-14.8;74.2;-74.2;74.2;-74.2;59.4;-44.5;-29.7;59.4;14.8;14.8;14.8;178.1;-192.9;148.4;-14.8;14.8;-14.8;14.8;-14.8;14.8;0.0;-14.8;0.0;14.8;14.8;-29.7;0.0;0.0;-133.5;133.5;0.0;0.0;0.0;14.8	21
