Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
5	Waveform 1	1	3.440440281	3.663507611	1002.2	6347.3			0.223		5345.1						
5	Spectrogram 1	1	3.440440281	3.663507611	1002.2	6347.3	2625.0	3750.0	0.223	1125.0	5345.1	2812.5	1.809	1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3375.0;3562.5;3562.5;3000.0;3750.0;3750.0;3750.0;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5	7.8	0.0;0.0;0.0;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;70.3;70.3;0.0;-210.9;281.2;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	3
6	Waveform 1	1	3.842095943	4.065163273	1002.2	6247.0			0.223		5244.8						
6	Spectrogram 1	1	3.842095943	4.065163273	1002.2	6247.0	2812.5	3937.5	0.223	1125.0	5244.8	2812.5	1.901	1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2437.5;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3375.0;3562.5;3562.5;3562.5;3375.0;3375.0;3937.5;3187.5;3937.5;3937.5;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;3937.5;3937.5;3937.5;3937.5;3562.5;3750.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3937.5;3750.0;3750.0;3562.5;3750.0;3937.5	9.4	0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;70.3;0.0;0.0;-70.3;0.0;210.9;-281.2;281.2;0.0;70.3;0.0;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-140.6;70.3;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;140.6;-70.3;0.0;-70.3;70.3;70.3	16
7	Waveform 1	1	4.233294106	4.450986319	968.8	6280.4			0.218		5311.7						
7	Spectrogram 1	1	4.233294106	4.450986319	968.8	6280.4	2625.0	3562.5	0.218	937.5	5311.7	2437.5	1.988	1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3000.0;3375.0;3562.5;3187.5;3187.5;3375.0;3562.5;3750.0;3937.5;3937.5;3937.5;3750.0;3375.0;3937.5;4125.0;4125.0;3937.5;4125.0;3937.5;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;3937.5;3937.5;3937.5;3750.0;3750.0;3937.5;3750.0;4125.0;3750.0;3562.5;3562.5;3562.5;3562.5;4125.0;3750.0;3562.5;3375.0;3750.0	8.7	70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;140.6;70.3;-140.6;0.0;70.3;70.3;70.3;70.3;0.0;0.0;-70.3;-140.6;210.9;70.3;0.0;-70.3;70.3;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;70.3;-70.3;140.6;-140.6;-70.3;0.0;0.0;0.0;210.9;-140.6;-70.3;-70.3;140.6	20
8	Waveform 1	1	4.623446393	4.853232619	1035.6	6213.6			0.230		5178.0						
8	Spectrogram 1	1	4.623446393	4.853232619	1035.6	6213.6	2625.0	3562.5	0.230	937.5	5178.0	2437.5	2.028	3562.5;3562.5;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3000.0;3187.5;3375.0;3562.5;3562.5;3562.5;3375.0;3562.5;3000.0;3937.5;3750.0;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3187.5;3750.0;4125.0;3937.5;3937.5;4125.0;3937.5;3937.5;3937.5;3937.5;3750.0;3562.5;3750.0;3750.0;3750.0;3750.0;3562.5;3562.5;3750.0;3937.5;3750.0;3750.0;3562.5;3562.5	0.0	0.0;-632.8;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;70.3;70.3;70.3;0.0;0.0;-70.3;70.3;-210.9;351.6;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-281.2;210.9;140.6;-70.3;0.0;70.3;-70.3;0.0;0.0;0.0;-70.3;-70.3;70.3;0.0;0.0;0.0;-70.3;0.0;70.3;70.3;-70.3;0.0;-70.3;0.0	18
9	Waveform 1	1	5.028082084	5.251149414	1002.2	6247.0			0.223		5244.8						
9	Spectrogram 1	1	5.028082084	5.251149414	1002.2	6247.0	2625.0	3562.5	0.223	937.5	5244.8	2625.0	2.030	5062.5;2062.5;2250.0;1875.0;1875.0;2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3000.0;3375.0;3375.0;3562.5;3187.5;3562.5;3375.0;3562.5;3562.5;3937.5;3937.5;3937.5;3375.0;3937.5;3937.5;4125.0;3937.5;4125.0;4125.0;3937.5;4125.0;4125.0;4125.0;4125.0;3937.5;3187.5;3187.5;3937.5;3937.5;3937.5;3562.5;3750.0;3562.5;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3562.5;3375.0;3187.5;3750.0	-5.9	-1125.0;70.3;-140.6;0.0;70.3;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;140.6;0.0;70.3;-140.6;140.6;-70.3;70.3;0.0;140.6;0.0;0.0;-210.9;210.9;0.0;70.3;-70.3;70.3;0.0;-70.3;70.3;0.0;0.0;0.0;-70.3;-281.2;0.0;281.2;0.0;0.0;-140.6;70.3;-70.3;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;-70.3;-70.3;210.9	25
