Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.143642196	0.370516318	902.0	4643.5			0.227		3741.5						
1	Spectrogram 1	1	0.143642196	0.370516318	902.0	4643.5	2250.0	2906.2	0.227	656.2	3741.5	2250.0	2.668	2156.2;2156.2;2250.0;2250.0;2343.8;2343.8;2343.8;2250.0;2156.2;2062.5;1968.8;1875.0;2343.8;2250.0;2343.8;2250.0;2250.0;2437.5;3281.2;2718.8;2812.5;2718.8;3000.0;1500.0;3000.0;3000.0;3000.0;3000.0;2906.2;3000.0;3000.0;3000.0;3000.0;2906.2;3093.8;3000.0;3000.0;2906.2;3000.0;3000.0;3000.0;3000.0	3.9	0.0;17.6;0.0;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;87.9;-17.6;17.6;-17.6;0.0;35.2;158.2;-105.5;17.6;-17.6;52.7;-281.2;281.2;0.0;0.0;0.0;-17.6;17.6;0.0;0.0;0.0;-17.6;35.2;-17.6;0.0;-17.6;17.6;0.0;0.0;0.0	18
2	Waveform 1	1	0.481680935	0.687075850	1336.3	4743.7			0.205		3407.5						
2	Spectrogram 1	1	0.481680935	0.687075850	1336.3	4743.7	2343.8	3093.8	0.205	750.0	3407.5	3093.8	2.271	2250.0;2343.8;2343.8;2437.5;2437.5;2437.5;2343.8;2343.8;2250.0;2156.2;2062.5;2437.5;2437.5;2437.5;2437.5;2250.0;2250.0;2718.8;2718.8;2812.5;3187.5;3000.0;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3000.0;3093.8;3000.0;3093.8	4.3	17.6;0.0;17.6;0.0;0.0;-17.6;0.0;-17.6;-17.6;-17.6;70.3;0.0;0.0;0.0;-35.2;0.0;87.9;0.0;17.6;70.3;-35.2;17.6;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;-17.6;17.6;-17.6;17.6	14
3	Waveform 1	1	0.824899575	1.023582239	1002.2	4743.7			0.199		3741.5						
3	Spectrogram 1	1	0.824899575	1.023582239	1002.2	4743.7	2437.5	3093.8	0.199	656.2	3741.5	3093.8	2.510	2250.0;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2437.5;2156.2;2343.8;2437.5;2437.5;2343.8;2718.8;2718.8;2812.5;1593.8;3000.0;3187.5;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0	3.9	17.6;0.0;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;52.7;-52.7;35.2;17.6;0.0;-17.6;70.3;0.0;17.6;-228.5;263.7;35.2;-35.2;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6	11
4	Waveform 1	1	1.160300926	1.356298689	1002.2	4743.7			0.196		3741.5						
4	Spectrogram 1	1	1.160300926	1.356298689	1002.2	4743.7	2437.5	3093.8	0.196	656.2	3741.5	3093.8	2.363	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2156.2;2156.2;2343.8;2437.5;2437.5;2343.8;2625.0;2718.8;2718.8;2906.2;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3000.0	3.5	17.6;0.0;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;0.0;0.0;35.2;17.6;0.0;-17.6;52.7;17.6;0.0;35.2;35.2;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;0.0;-17.6	9
5	Waveform 1	1	1.501464880	1.702832444	1069.0	4710.3			0.201		3641.3						
5	Spectrogram 1	1	1.501464880	1.702832444	1069.0	4710.3	3000.0	3093.8	0.201	93.8	3641.3	3093.8	2.434	2250.0;2343.8;2343.8;2531.2;2437.5;2343.8;2437.5;2343.8;2250.0;2156.2;2156.2;2156.2;2343.8;2437.5;2437.5;2718.8;2718.8;2812.5;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8	4.4	17.6;0.0;35.2;-17.6;-17.6;17.6;-17.6;-17.6;-17.6;0.0;0.0;35.2;17.6;0.0;52.7;0.0;17.6;70.3;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;0.0;0.0;0.0	6
