Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.047927953	0.205690797	1002.2	3841.8			0.158		2839.6						
1	Spectrogram 1	1	0.047927953	0.205690797	1002.2	3841.8	2812.5	3375.0	0.158	562.5	2839.6	3375.0	2.119	2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1875.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;3375.0;3375.0;3375.0;3187.5;3187.5;3375.0;3375.0;3375.0;3187.5;3187.5;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.8	0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;70.3;492.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;70.3;0.0;0.0;-70.3;0.0;70.3;0.0;0.0;-70.3;0.0;-140.6;-70.3;70.3;0.0;0.0;0.0;210.9;0.0;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	8
2	Waveform 1	1	0.414606866	0.559389223	1069.0	3942.0			0.145		2873.0						
2	Spectrogram 1	1	0.414606866	0.559389223	1069.0	3942.0	2812.5	3187.5	0.145	375.0	2873.0	2812.5	2.018	2250.0;2250.0;2250.0;2250.0;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;2812.5;3375.0;2812.5;2812.5;3187.5;3187.5;3375.0;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0	5.4	0.0;0.0;0.0;-70.3;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;562.5;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;-210.9;210.9;-210.9;0.0;140.6;0.0;70.3;0.0;0.0;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0	9
3	Waveform 1	1	0.776513475	0.936273317	1236.0	3741.5			0.160		2505.5						
3	Spectrogram 1	1	0.776513475	0.936273317	1236.0	3741.5	2812.5	3187.5	0.160	375.0	2505.5	3375.0	2.018	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3000.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3375.0	8.5	0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;-140.6;140.6;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;140.6	7
4	Waveform 1	1	1.131654917	1.290416261	1169.2	3708.1			0.159		2538.9						
4	Spectrogram 1	1	1.131654917	1.290416261	1169.2	3708.1	2812.5	3187.5	0.159	375.0	2538.9	3375.0	1.902	2250.0;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;2062.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3375.0;3375.0;3375.0;3187.5;3000.0;3000.0;3000.0;3375.0;2812.5;3187.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0	4.8	-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;140.6;421.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;-70.3;70.3;0.0;0.0;-70.3;-70.3;0.0;0.0;140.6;-210.9;140.6;-70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3	11
5	Waveform 1	1	1.502103500	1.662861842	1102.4	3741.5			0.161		2639.1						
5	Spectrogram 1	1	1.502103500	1.662861842	1102.4	3741.5	2812.5	3187.5	0.161	375.0	2639.1	3375.0	1.785	2250.0;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3187.5;3000.0;3000.0;3000.0;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	3.6	-70.3;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;-70.3;-70.3;0.0;0.0;-70.3;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	6
