Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Avg Entropy (bits)	Delta Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Peak Freq (Hz)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.274231335	0.457358971	1078.9	4315.5				3236.7	0.183						
1	Spectrogram 1	1	0.274231335	0.457358971	1078.9	4315.5	2906.2	3468.8	2.320	3236.7	0.183	562.5	3562.5	2906.2;3000.0;2718.8;2906.2;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2718.8;2531.2;2343.8;2812.5;2812.5;2343.8;2906.2;3093.8;3281.2;3375.0;3468.8;3562.5;3562.5;3468.8;3375.0;3187.5;3187.5;3562.5;3468.8;3187.5;3468.8	3.3	17.6;-52.7;35.2;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;-35.2;-35.2;87.9;0.0;-87.9;105.5;35.2;35.2;17.6;17.6;17.6;0.0;-17.6;-17.6;-35.2;0.0;70.3;-17.6;-52.7;52.7	10
3	Waveform 1	1	0.646928283	0.824534483	1253.8	4519.7				3265.8	0.178						
3	Spectrogram 1	1	0.646928283	0.824534483	1253.8	4519.7	2906.2	3375.0	2.121	3265.8	0.178	468.8	3375.0	3093.8;2625.0;3000.0;2812.5;2906.2;2812.5;2906.2;2906.2;2906.2;2906.2;2906.2;2906.2;2906.2;2718.8;2531.2;2437.5;2250.0;2250.0;2437.5;2812.5;3093.8;3281.2;3375.0;3468.8;3468.8;3468.8;3375.0;3375.0;3187.5;3093.8;3468.8;3375.0;3375.0	1.6	-87.9;70.3;-35.2;17.6;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;-35.2;-35.2;-17.6;-35.2;0.0;35.2;70.3;52.7;35.2;17.6;17.6;0.0;0.0;-17.6;0.0;-35.2;-17.6;70.3;-17.6;0.0	10
4	Waveform 1	1	2.106337787	2.304189253	1137.2	5336.1				4198.9	0.198						
4	Spectrogram 1	1	2.106337787	2.304189253	1137.2	5336.1	2906.2	3375.0	2.316	4198.9	0.198	468.8	3468.8	3093.8;3093.8;3000.0;2812.5;2906.2;2812.5;2906.2;2812.5;2812.5;2906.2;2906.2;2906.2;2906.2;2906.2;2812.5;2718.8;2531.2;2437.5;2343.8;2906.2;2718.8;3000.0;3281.2;3281.2;3468.8;3468.8;3468.8;3468.8;3375.0;3187.5;3093.8;3281.2;3187.5;3468.8;3093.8;3375.0;3281.2;3187.5	0.5	0.0;-17.6;-35.2;17.6;-17.6;17.6;-17.6;0.0;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-35.2;-17.6;-17.6;105.5;-35.2;52.7;52.7;0.0;35.2;0.0;0.0;0.0;-17.6;-35.2;-17.6;35.2;-17.6;52.7;-70.3;52.7;-17.6;-17.6	16
5	Waveform 1	1	2.488237129	2.672285005	1224.7	5219.5				3994.8	0.184						
5	Spectrogram 1	1	2.488237129	2.672285005	1224.7	5219.5	2812.5	3281.2	2.153	3994.8	0.184	468.8	3375.0	3093.8;3093.8;2718.8;3000.0;2718.8;2906.2;2812.5;2906.2;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2718.8;2625.0;2437.5;2343.8;2343.8;2531.2;2812.5;3093.8;3281.2;3375.0;3468.8;3468.8;3468.8;3375.0;3281.2;3093.8;3281.2;3093.8;3468.8;3375.0;3187.5	0.5	0.0;-70.3;52.7;-52.7;35.2;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;-17.6;-17.6;-35.2;-17.6;0.0;35.2;52.7;52.7;35.2;17.6;17.6;0.0;0.0;-17.6;-17.6;-35.2;35.2;-35.2;70.3;-17.6;-35.2	12
