Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	1.094260517	1.307434708	1102.4	4910.8			0.213		3808.4						
1	Spectrogram 1	1	1.094260517	1.307434708	1102.4	4910.8	2718.8	3187.5	0.213	468.8	3808.4	3187.5	2.598	2343.8;2343.8;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2062.5;1875.0;1875.0;2343.8;1781.2;2437.5;2437.5;2156.2;2156.2;2250.0;2437.5;2343.8;2531.2;2156.2;2343.8;2437.5;2531.2;2718.8;2906.2;3000.0;3187.5;3187.5;3281.2;3093.8;3000.0;2906.2;2718.8;2718.8;3187.5;3187.5;2906.2	2.8	0.0;17.6;0.0;0.0;-17.6;0.0;-35.2;-17.6;-35.2;0.0;87.9;-105.5;123.0;0.0;-52.7;0.0;17.6;35.2;-17.6;35.2;-70.3;35.2;17.6;17.6;35.2;35.2;17.6;35.2;0.0;17.6;-35.2;-17.6;-17.6;-35.2;0.0;87.9;0.0;-52.7	13
2	Waveform 1	1	1.518544101	1.776812832	1135.8	5077.8			0.258		3942.0						
2	Spectrogram 1	1	1.518544101	1.776812832	1135.8	5077.8	2906.2	3187.5	0.258	281.2	3942.0	3187.5	2.395	2250.0;2437.5;2437.5;2343.8;2343.8;2343.8;2437.5;2343.8;2343.8;2437.5;2062.5;1968.8;1875.0;1875.0;1781.2;2437.5;2343.8;1875.0;2343.8;2343.8;2343.8;2062.5;2812.5;2343.8;2437.5;2437.5;2625.0;2718.8;2906.2;3000.0;3187.5;3281.2;3281.2;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;3000.0;3000.0;3000.0;3187.5;3000.0	3.0	35.2;0.0;-17.6;0.0;0.0;17.6;-17.6;0.0;17.6;-70.3;-17.6;-17.6;0.0;-17.6;123.0;-17.6;-87.9;87.9;0.0;0.0;-52.7;140.6;-87.9;17.6;0.0;35.2;17.6;35.2;17.6;35.2;17.6;0.0;17.6;-17.6;-17.6;-17.6;-17.6;0.0;-17.6;0.0;0.0;0.0;17.6;0.0;0.0;35.2;-35.2	15
3	Waveform 1	1	1.956892459	2.212428188	1135.8	5111.2			0.256		3975.4						
3	Spectrogram 1	1	1.956892459	2.212428188	1135.8	5111.2	3000.0	3281.2	0.256	281.2	3975.4	3375.0	2.409	2343.8;2343.8;2437.5;2437.5;2437.5;2531.2;2437.5;2437.5;2343.8;2437.5;2062.5;2062.5;2437.5;2437.5;1875.0;2437.5;2437.5;2437.5;2437.5;2156.2;2437.5;2437.5;2437.5;2062.5;2343.8;2343.8;2531.2;2625.0;2812.5;3000.0;3093.8;3281.2;3281.2;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;2906.2;2906.2;2812.5;3281.2;3375.0;3375.0;3093.8	3.0	0.0;17.6;0.0;0.0;17.6;-17.6;0.0;-17.6;17.6;-70.3;0.0;70.3;0.0;-105.5;105.5;0.0;0.0;0.0;-52.7;52.7;0.0;0.0;-70.3;52.7;0.0;35.2;17.6;35.2;35.2;17.6;35.2;0.0;17.6;0.0;-17.6;-17.6;-17.6;-17.6;0.0;0.0;-17.6;0.0;-17.6;87.9;17.6;0.0;-52.7	13
4	Waveform 1	1	2.379664374	2.632467100	1169.2	5211.4			0.253		4042.2						
4	Spectrogram 1	1	2.379664374	2.632467100	1169.2	5211.4	3000.0	3375.0	0.253	375.0	4042.2	3375.0	2.435	2343.8;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2437.5;2062.5;2437.5;2156.2;2437.5;2437.5;2437.5;2437.5;2437.5;2718.8;2250.0;2437.5;2437.5;2156.2;2343.8;2437.5;2531.2;2718.8;2906.2;3000.0;3187.5;3281.2;3375.0;3375.0;3375.0;3375.0;3281.2;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;2812.5;3093.8;3375.0;3375.0;3187.5	3.4	0.0;0.0;17.6;0.0;0.0;0.0;-17.6;0.0;17.6;-70.3;70.3;-52.7;52.7;0.0;0.0;0.0;0.0;52.7;-87.9;35.2;0.0;-52.7;35.2;17.6;17.6;35.2;35.2;17.6;35.2;17.6;17.6;0.0;0.0;0.0;-17.6;-35.2;0.0;-17.6;0.0;0.0;0.0;-35.2;52.7;52.7;0.0;-35.2	13
5	Waveform 1	1	2.818786093	3.077054824	1135.8	5111.2			0.258		3975.4						
5	Spectrogram 1	1	2.818786093	3.077054824	1135.8	5111.2	3000.0	3281.2	0.258	281.2	3975.4	3000.0	2.485	2343.8;2343.8;2343.8;2343.8;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2062.5;1968.8;1875.0;1875.0;2343.8;2437.5;1781.2;1781.2;1687.5;2437.5;2625.0;2812.5;2437.5;3000.0;2343.8;2531.2;2625.0;2812.5;2906.2;3093.8;3187.5;3281.2;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;2906.2;2812.5;2906.2;2906.2;3281.2;2906.2	2.2	0.0;0.0;0.0;17.6;0.0;0.0;-17.6;0.0;-35.2;-17.6;-17.6;-17.6;0.0;87.9;17.6;-123.0;0.0;-17.6;140.6;35.2;35.2;-70.3;105.5;-123.0;35.2;17.6;35.2;17.6;35.2;17.6;17.6;17.6;0.0;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;17.6;0.0;70.3;-70.3	11
