Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.856089054	1.098580465	1135.8	5011.0			0.242		3875.2						
1	Spectrogram 1	1	0.856089054	1.098580465	1135.8	5011.0	2906.2	3187.5	0.242	281.2	3875.2	3093.8	2.605	2343.8;2343.8;2437.5;2437.5;2531.2;2437.5;2437.5;2343.8;2156.2;2156.2;1968.8;1875.0;1875.0;1687.5;1781.2;2250.0;2343.8;2062.5;1968.8;2437.5;1968.8;2062.5;1875.0;2250.0;2437.5;2531.2;2625.0;2812.5;2906.2;3093.8;3093.8;3281.2;3281.2;3281.2;3281.2;3093.8;2906.2;2812.5;2906.2;2625.0;3281.2;2812.5;2812.5;3000.0	2.9	0.0;17.6;0.0;17.6;-17.6;0.0;-17.6;-35.2;0.0;-35.2;-17.6;0.0;-35.2;17.6;87.9;17.6;-52.7;-17.6;87.9;-87.9;17.6;-35.2;70.3;35.2;17.6;17.6;35.2;17.6;35.2;0.0;35.2;0.0;0.0;0.0;-35.2;-35.2;-17.6;17.6;-52.7;123.0;-87.9;0.0;35.2	14
2	Waveform 1	1	1.282694313	1.547638632	1135.8	5077.8			0.265		3942.0						
2	Spectrogram 1	1	1.282694313	1.547638632	1135.8	5077.8	2906.2	3281.2	0.265	375.0	3942.0	3093.8	2.359	2343.8;2437.5;2437.5;2343.8;2437.5;2437.5;2343.8;2250.0;2250.0;2062.5;1968.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2718.8;2437.5;2625.0;2250.0;2437.5;2531.2;2718.8;2906.2;3093.8;3093.8;3281.2;3281.2;3281.2;3281.2;3187.5;3093.8;3093.8;3000.0;3000.0;2906.2;2906.2;2812.5;2906.2;2812.5;3187.5;3000.0;3000.0;2906.2;2906.2	2.2	17.6;0.0;-17.6;17.6;0.0;-17.6;-17.6;0.0;-35.2;-17.6;87.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.7;-52.7;35.2;-70.3;35.2;17.6;35.2;35.2;35.2;0.0;35.2;0.0;0.0;0.0;-17.6;-17.6;0.0;-17.6;0.0;-17.6;0.0;-17.6;17.6;-17.6;70.3;-35.2;0.0;-17.6;0.0	13
3	Waveform 1	1	1.717318582	1.985256622	1069.0	5111.2			0.268		4042.2						
3	Spectrogram 1	1	1.717318582	1.985256622	1069.0	5111.2	2718.8	3187.5	0.268	468.8	4042.2	3093.8	2.530	2250.0;2437.5;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2250.0;2156.2;2062.5;1968.8;2437.5;2437.5;4500.0;4875.0;5062.5;2812.5;3843.8;4031.2;2718.8;2062.5;2062.5;2250.0;2437.5;2531.2;2625.0;2812.5;3000.0;3093.8;3093.8;3281.2;3375.0;3281.2;3281.2;3093.8;3093.8;3000.0;2906.2;3000.0;2906.2;2906.2;2906.2;2906.2;2906.2;3093.8;3000.0;2906.2;3000.0;2906.2	2.5	35.2;-17.6;17.6;0.0;0.0;0.0;0.0;-35.2;-17.6;-17.6;-17.6;87.9;0.0;386.7;70.3;35.2;-421.9;193.4;35.2;-246.1;-123.0;0.0;35.2;35.2;17.6;17.6;35.2;35.2;17.6;0.0;35.2;17.6;-17.6;0.0;-35.2;0.0;-17.6;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;35.2;-17.6;-17.6;17.6;-17.6	15
4	Waveform 1	1	2.156539303	2.422980482	1269.5	5144.6			0.266		3875.2						
4	Spectrogram 1	1	2.156539303	2.422980482	1269.5	5144.6	2718.8	3187.5	0.266	468.8	3875.2	3093.8	2.549	2250.0;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2437.5;2437.5;2437.5;2437.5;3656.2;3937.5;4125.0;2906.2;3000.0;2437.5;4218.8;2062.5;2531.2;2156.2;2437.5;2531.2;2625.0;2812.5;3000.0;3093.8;3187.5;3375.0;3375.0;3281.2;3281.2;3187.5;3375.0;3093.8;3000.0;3000.0;3000.0;3000.0;2906.2;3281.2;3187.5;3000.0;3000.0;3000.0;3000.0;3187.5	3.6	17.6;17.6;0.0;0.0;0.0;0.0;-17.6;0.0;-35.2;52.7;0.0;0.0;0.0;228.5;52.7;35.2;-228.5;17.6;-105.5;334.0;-404.3;87.9;-70.3;52.7;17.6;17.6;35.2;35.2;17.6;17.6;35.2;0.0;-17.6;0.0;-17.6;35.2;-52.7;-17.6;0.0;0.0;0.0;-17.6;70.3;-17.6;-35.2;0.0;0.0;0.0;35.2	16
5	Waveform 1	1	2.615628029	2.886559790	1002.2	5111.2			0.271		4109.0						
5	Spectrogram 1	1	2.615628029	2.886559790	1002.2	5111.2	2531.2	3187.5	0.271	656.2	4109.0	3093.8	2.439	2437.5;2437.5;2531.2;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2156.2;2250.0;1968.8;2437.5;1875.0;2437.5;1875.0;1875.0;2250.0;1687.5;2437.5;2343.8;2343.8;2156.2;2156.2;2437.5;2531.2;2625.0;2812.5;3000.0;3093.8;3281.2;3281.2;3375.0;3281.2;3281.2;3281.2;3093.8;3093.8;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;3000.0;3000.0;3281.2;3000.0;3093.8;2906.2;2906.2	1.8	0.0;17.6;-17.6;0.0;0.0;0.0;0.0;-17.6;-35.2;17.6;-52.7;87.9;-105.5;105.5;-105.5;0.0;70.3;-105.5;140.6;-17.6;0.0;-35.2;0.0;52.7;17.6;17.6;35.2;35.2;17.6;35.2;0.0;17.6;-17.6;0.0;0.0;-35.2;0.0;-17.6;0.0;-17.6;0.0;0.0;0.0;17.6;0.0;52.7;-52.7;17.6;-35.2;0.0	17
