Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.218194341	0.390201558	1337.5	8194.1			0.172		6856.6						
1	Spectrogram 1	1	0.218194341	0.390201558	1337.5	8194.1	3014.6	3789.8	0.172	775.2	6856.6	2928.5	2.471	4220.5;4220.5;4134.4;3962.1;3876.0;3703.7;3531.4;3359.2;3273.0;3100.8;3014.6;2928.5;2928.5;2842.4;2928.5;2928.5;2928.5;2928.5;3014.6;3100.8;3186.9;3186.9;3273.0;3273.0;3273.0;3014.6;3186.9;3186.9;3273.0	-5.8	0.0;-14.8;-29.7;-14.8;-29.7;-29.7;-29.7;-14.8;-29.7;-14.8;-14.8;0.0;-14.8;14.8;0.0;0.0;0.0;14.8;14.8;14.8;0.0;14.8;0.0;0.0;-44.5;29.7;0.0;14.8	3
2	Waveform 1	1	0.661476152	0.846224645	1337.5	7724.4			0.185		6387.0						
2	Spectrogram 1	1	0.661476152	0.846224645	1337.5	7724.4	3100.8	3789.8	0.185	689.1	6387.0	3617.6	2.424	4220.5;4220.5;4220.5;4048.2;4048.2;3703.7;3617.6;3445.3;3273.0;3186.9;3100.8;2928.5;2928.5;2928.5;2928.5;2928.5;2928.5;2928.5;3014.6;3100.8;3100.8;3186.9;3273.0;3273.0;3186.9;3100.8;3273.0;3359.2;3273.0;3100.8;3359.2	-4.9	0.0;0.0;-29.7;0.0;-59.4;-14.8;-29.7;-29.7;-14.8;-14.8;-29.7;0.0;0.0;0.0;0.0;0.0;0.0;14.8;14.8;0.0;14.8;14.8;0.0;-14.8;-14.8;29.7;14.8;-14.8;-29.7;44.5	5
3	Waveform 1	1	1.100211172	1.278589027	1368.8	8100.1			0.178		6731.4						
3	Spectrogram 1	1	1.100211172	1.278589027	1368.8	8100.1	3186.9	3789.8	0.178	602.9	6731.4	3100.8	2.411	4220.5;4220.5;4306.6;4220.5;4048.2;3876.0;3703.7;3531.4;3445.3;3273.0;3186.9;3100.8;3014.6;3014.6;3014.6;3273.0;3014.6;3359.2;3014.6;3100.8;3100.8;3273.0;3273.0;3273.0;3359.2;3359.2;3186.9;3186.9;3359.2;3445.3;3273.0	-5.4	0.0;14.8;-14.8;-29.7;-29.7;-29.7;-29.7;-14.8;-29.7;-14.8;-14.8;-14.8;0.0;0.0;44.5;-44.5;59.4;-59.4;14.8;0.0;29.7;0.0;0.0;14.8;0.0;-29.7;0.0;29.7;14.8;-29.7	9
4	Waveform 1	1	1.539709804	1.726050957	1368.8	8100.1			0.186		6731.4						
4	Spectrogram 1	1	1.539709804	1.726050957	1368.8	8100.1	3186.9	3876.0	0.186	689.1	6731.4	3617.6	2.471	4220.5;4220.5;4220.5;4134.4;3962.1;3789.8;3617.6;3445.3;3359.2;3273.0;3186.9;3100.8;3014.6;3014.6;2928.5;2928.5;2928.5;2928.5;3014.6;3100.8;3186.9;3186.9;3273.0;3273.0;3273.0;3100.8;3186.9;3186.9;2928.5;2928.5;2928.5;3014.6	-6.7	0.0;0.0;-14.8;-29.7;-29.7;-29.7;-29.7;-14.8;-14.8;-14.8;-14.8;-14.8;0.0;-14.8;0.0;0.0;0.0;14.8;14.8;14.8;0.0;14.8;0.0;0.0;-29.7;14.8;0.0;-44.5;0.0;0.0;14.8	5
5	Waveform 1	1	2.003766658	2.179285805	1330.2	7919.4			0.176		6589.1						
5	Spectrogram 1	1	2.003766658	2.179285805	1330.2	7919.4	3186.9	3789.8	0.176	602.9	6589.1	3703.7	2.318	4220.5;4220.5;4048.2;3876.0;3703.7;3531.4;3445.3;3273.0;3186.9;3100.8;3014.6;3014.6;2928.5;2928.5;2928.5;3014.6;3014.6;3100.8;3186.9;3186.9;3273.0;3359.2;3359.2;3273.0;3273.0;3359.2;3359.2;3273.0;2928.5	-7.9	0.0;-29.7;-29.7;-29.7;-29.7;-14.8;-29.7;-14.8;-14.8;-14.8;0.0;-14.8;0.0;0.0;14.8;0.0;14.8;14.8;0.0;14.8;14.8;0.0;-14.8;0.0;14.8;0.0;-14.8;-59.4	4
6	Waveform 1	1	2.486342463	2.664720318	1372.6	7869.1			0.178		6496.5						
6	Spectrogram 1	1	2.486342463	2.664720318	1372.6	7869.1	3100.8	3703.7	0.178	602.9	6496.5	3789.8	2.275	4134.4;4220.5;4134.4;3962.1;3789.8;3617.6;3531.4;3359.2;3273.0;3186.9;3100.8;2928.5;2928.5;2928.5;2928.5;2928.5;3014.6;3014.6;3100.8;3100.8;3186.9;3273.0;3359.2;3359.2;3014.6;3273.0;2928.5;2928.5;2928.5;3186.9	-5.6	14.8;-14.8;-29.7;-29.7;-29.7;-14.8;-29.7;-14.8;-14.8;-14.8;-29.7;0.0;0.0;0.0;0.0;14.8;0.0;14.8;0.0;14.8;14.8;14.8;0.0;-59.4;44.5;-59.4;0.0;0.0;44.5	6
