Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.048771954	0.268245745	1236.0	4676.9			0.219		3440.9						
1	Spectrogram 1	1	0.048771954	0.268245745	1236.0	4676.9	2906.2	3000.0	0.219	93.8	3440.9	3000.0	2.357	2156.2;2156.2;2250.0;2343.8;2343.8;2250.0;2250.0;2156.2;1968.8;2062.5;2250.0;2156.2;3468.8;2250.0;2062.5;2156.2;2812.5;3281.2;2812.5;2906.2;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;2906.2;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	4.0	0.0;17.6;17.6;0.0;-17.6;0.0;-17.6;-35.2;17.6;35.2;-17.6;246.1;-228.5;-35.2;17.6;123.0;87.9;-87.9;17.6;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;-17.6;35.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	10
2	Waveform 1	1	0.370923542	0.571145247	1369.7	4710.3			0.200		3340.7						
2	Spectrogram 1	1	0.370923542	0.571145247	1369.7	4710.3	2812.5	3000.0	0.200	187.5	3340.7	3000.0	2.173	2250.0;2343.8;2343.8;2437.5;2343.8;2343.8;2343.8;2250.0;2156.2;2250.0;2343.8;2343.8;2343.8;2437.5;2343.8;2343.8;2343.8;2812.5;2906.2;2906.2;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0	3.9	17.6;0.0;17.6;-17.6;0.0;0.0;-17.6;-17.6;17.6;17.6;0.0;0.0;17.6;-17.6;0.0;0.0;87.9;17.6;0.0;17.6;17.6;-17.6;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;17.6;0.0;-17.6;0.0;0.0;0.0	9
3	Waveform 1	1	0.702336289	0.889723269	1336.3	4777.1			0.187		3440.9						
3	Spectrogram 1	1	0.702336289	0.889723269	1336.3	4777.1	3000.0	3093.8	0.187	93.8	3440.9	3093.8	2.143	2250.0;2250.0;2250.0;2343.8;2437.5;2437.5;2343.8;2343.8;2250.0;2250.0;2250.0;2156.2;2062.5;2437.5;2437.5;2437.5;2437.5;2343.8;3187.5;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3000.0	4.1	0.0;0.0;17.6;17.6;0.0;-17.6;0.0;-17.6;0.0;0.0;-17.6;-17.6;70.3;0.0;0.0;0.0;-17.6;158.2;-17.6;0.0;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;-17.6	9
4	Waveform 1	1	1.038585656	1.222122219	1369.7	4743.7			0.184		3374.1						
4	Spectrogram 1	1	1.038585656	1.222122219	1369.7	4743.7	3000.0	3093.8	0.184	93.8	3374.1	3093.8	2.110	2156.2;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2062.5;2343.8;2437.5;2437.5;2343.8;3093.8;3093.8;3093.8;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3000.0;3093.8	5.3	35.2;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;-17.6;52.7;17.6;0.0;-17.6;140.6;0.0;0.0;17.6;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;-17.6;17.6	8
6	Waveform 1	1	1.373745539	1.567549881	1369.7	4844.0			0.194		3474.3						
6	Spectrogram 1	1	1.373745539	1.567549881	1369.7	4844.0	2437.5	3093.8	0.194	656.2	3474.3	3093.8	2.102	2250.0;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2062.5;2343.8;2343.8;2437.5;2437.5;2437.5;3187.5;3093.8;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	4.7	17.6;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;-17.6;52.7;0.0;17.6;0.0;0.0;140.6;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	5
7	Waveform 1	1	1.706326045	1.903980805	1336.3	4676.9			0.198		3340.7						
7	Spectrogram 1	1	1.706326045	1.903980805	1336.3	4676.9	2437.5	3093.8	0.198	656.2	3340.7	3093.8	2.187	2062.5;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2437.5;2343.8;2531.2;2437.5;2437.5;2437.5;3187.5;3187.5;3187.5;2906.2;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	5.5	52.7;0.0;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;52.7;-17.6;35.2;-17.6;0.0;0.0;140.6;0.0;0.0;-52.7;52.7;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	9
8	Waveform 1	1	2.032365489	2.255689698	1336.3	4643.5			0.223		3307.3						
8	Spectrogram 1	1	2.032365489	2.255689698	1336.3	4643.5	2437.5	3000.0	0.223	562.5	3307.3	3000.0	2.408	3093.8;3093.8;3093.8;3093.8;2156.2;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2343.8;2062.5;2437.5;2343.8;2906.2;3093.8;3187.5;2812.5;3187.5;3000.0;2906.2;2906.2;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3093.8	0.0	0.0;0.0;0.0;-175.8;35.2;0.0;17.6;0.0;0.0;0.0;-17.6;0.0;-35.2;35.2;-52.7;70.3;-17.6;105.5;35.2;17.6;-70.3;70.3;-35.2;-17.6;0.0;35.2;-17.6;17.6;0.0;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;17.6;-17.6;17.6	17
