Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.101718129	0.228587819	1118.3	4227.3			0.127		3108.9						
1	Spectrogram 1	1	0.101718129	0.228587819	1118.3	4227.3	2437.5	2718.8	0.127	281.2	3108.9	2625.0	2.843	2531.2;2531.2;2250.0;2250.0;2250.0;2250.0;2250.0;2343.8;2531.2;2531.2;2718.8;2625.0;2718.8;2625.0;2625.0;2531.2;2531.2;2718.8;2718.8;2906.2;2812.5;2343.8;2343.8	-1.6	0.0;-52.7;0.0;0.0;0.0;0.0;17.6;35.2;0.0;35.2;-17.6;17.6;-17.6;0.0;-17.6;0.0;35.2;0.0;35.2;-17.6;-87.9;0.0	6
2	Waveform 1	1	0.324054122	0.471021981	1083.1	4227.3			0.147		3144.2						
2	Spectrogram 1	1	0.324054122	0.471021981	1083.1	4227.3	2437.5	2625.0	0.147	187.5	3144.2	2625.0	2.948	3281.2;2812.5;2437.5;2343.8;2250.0;2250.0;2343.8;2343.8;2437.5;2531.2;2625.0;2531.2;2625.0;2625.0;2625.0;2531.2;2625.0;2718.8;2156.2;2343.8;2531.2;2343.8;2625.0;2718.8;2718.8;2343.8;2437.5	-6.1	-87.9;-70.3;-17.6;-17.6;0.0;17.6;0.0;17.6;17.6;17.6;-17.6;17.6;0.0;0.0;-17.6;17.6;17.6;-105.5;35.2;35.2;-35.2;52.7;17.6;0.0;-70.3;17.6	11
3	Waveform 1	1	0.552493568	0.686900072	1083.1	4250.9			0.134		3167.9						
3	Spectrogram 1	1	0.552493568	0.686900072	1083.1	4250.9	2437.5	2625.0	0.134	187.5	3167.9	2625.0	2.907	3093.8;3093.8;2625.0;2343.8;2343.8;2250.0;2343.8;2343.8;2437.5;2531.2;2625.0;2625.0;2625.0;2718.8;2625.0;2437.5;2531.2;2531.2;2718.8;2250.0;2062.5;2531.2;2343.8;2625.0;2531.2	-4.4	0.0;-87.9;-52.7;0.0;-17.6;17.6;0.0;17.6;17.6;17.6;0.0;0.0;17.6;-17.6;-35.2;17.6;0.0;35.2;-87.9;-35.2;87.9;-35.2;52.7;-17.6	8
4	Waveform 1	1	0.776468553	0.919668006	1083.1	4132.8			0.143		3049.7						
4	Spectrogram 1	1	0.776468553	0.919668006	1083.1	4132.8	2437.5	2625.0	0.143	187.5	3049.7	2625.0	2.841	2812.5;2531.2;2531.2;2250.0;2250.0;2250.0;2250.0;2343.8;2437.5;2531.2;2531.2;2625.0;2625.0;2625.0;2625.0;2437.5;2531.2;2343.8;2156.2;2250.0;2343.8;2437.5;2343.8;2625.0;2625.0;2343.8;2343.8	-3.4	-52.7;0.0;-52.7;0.0;0.0;0.0;17.6;17.6;17.6;0.0;17.6;0.0;0.0;0.0;-35.2;17.6;-35.2;-35.2;17.6;17.6;17.6;-17.6;52.7;0.0;-52.7;0.0	8
5	Waveform 1	1	1.002403967	1.136810471	1085.6	4180.0			0.134		3094.5						
5	Spectrogram 1	1	1.002403967	1.136810471	1085.6	4180.0	2343.8	2625.0	0.134	281.2	3094.5	2625.0	2.962	2812.5;3187.5;2812.5;2250.0;2343.8;2343.8;2343.8;2437.5;2437.5;2531.2;2625.0;2625.0;2718.8;2625.0;2531.2;2437.5;2343.8;2343.8;2718.8;2156.2;2343.8;2437.5;2343.8;2625.0;2437.5	-2.9	70.3;-70.3;-105.5;17.6;0.0;0.0;17.6;0.0;17.6;17.6;0.0;17.6;-17.6;-17.6;-17.6;-17.6;0.0;70.3;-105.5;35.2;17.6;-17.6;52.7;-35.2	9
6	Waveform 1	1	1.245550623	1.385525311	1085.6	4180.0			0.140		3094.5						
6	Spectrogram 1	1	1.245550623	1.385525311	1085.6	4180.0	2343.8	2625.0	0.140	281.2	3094.5	2531.2	2.963	3187.5;2625.0;2250.0;2437.5;2343.8;2343.8;2343.8;2437.5;2531.2;2625.0;2625.0;2718.8;2625.0;2531.2;2437.5;2531.2;2250.0;2250.0;2156.2;2343.8;2625.0;2343.8;2718.8;2718.8;2343.8	-6.6	-105.5;-70.3;35.2;-17.6;0.0;0.0;17.6;17.6;17.6;0.0;17.6;-17.6;-17.6;-17.6;17.6;-52.7;0.0;-17.6;35.2;52.7;-52.7;70.3;0.0;-70.3	10
