Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.054131916	0.195707695	1749.5	2977.2			0.142		1227.7						
1	Spectrogram 1	1	0.054131916	0.195707695	1749.5	2977.2	2067.2	2497.9	0.142	430.7	1227.7	2411.7	2.265	2670.1;2584.0;2584.0;2584.0;2497.9;2325.6;2411.7;2239.5;2153.3;2153.3;2239.5;2153.3;2153.3;2153.3;2239.5;1894.9;1894.9;1894.9;1981.1;1981.1;1981.1;1981.1;1981.1	-5.4	-14.8;0.0;0.0;-14.8;-29.7;14.8;-29.7;-14.8;0.0;14.8;-14.8;0.0;0.0;14.8;-59.4;0.0;0.0;14.8;0.0;0.0;0.0;0.0	7
2	Waveform 1	1	0.398393713	0.551420474	1780.2	3529.6			0.153		1749.5						
2	Spectrogram 1	1	0.398393713	0.551420474	1780.2	3529.6	2067.2	2497.9	0.153	430.7	1749.5	2411.7	2.443	3186.9;2756.2;2670.1;2670.1;2497.9;2411.7;2411.7;2067.2;2067.2;2067.2;2067.2;2153.3;2153.3;2067.2;1981.1;1894.9;1808.8;1894.9;1894.9;1894.9;1981.1;1981.1;1981.1;1981.1;1981.1	-8.7	-74.2;-14.8;0.0;-29.7;-14.8;0.0;-59.4;0.0;0.0;0.0;14.8;0.0;-14.8;-14.8;-14.8;-14.8;14.8;0.0;0.0;14.8;0.0;0.0;0.0;0.0	3
3	Waveform 1	1	0.763800544	0.911622314	1718.8	3314.8			0.148		1596.0						
3	Spectrogram 1	1	0.763800544	0.911622314	1718.8	3314.8	2153.3	2497.9	0.148	344.5	1596.0	2411.7	2.454	3186.9;2497.9;2670.1;2670.1;2325.6;2411.7;2411.7;2411.7;2067.2;2325.6;2239.5;2153.3;2067.2;2067.2;1981.1;1808.8;1894.9;1894.9;1894.9;1981.1;1981.1;1981.1;1981.1;1981.1;1981.1	-8.7	-118.7;29.7;0.0;-59.4;14.8;0.0;0.0;-59.4;44.5;-14.8;-14.8;-14.8;0.0;-14.8;-29.7;14.8;0.0;0.0;14.8;0.0;0.0;0.0;0.0;0.0	7
4	Waveform 1	1	1.113805925	1.260586696	1810.8	3591.0			0.147		1780.2						
4	Spectrogram 1	1	1.113805925	1.260586696	1810.8	3591.0	2067.2	2411.7	0.147	344.5	1780.2	2411.7	2.354	3273.0;3273.0;2497.9;2325.6;2411.7;2411.7;2411.7;2411.7;2411.7;2067.2;2067.2;2153.3;2239.5;1981.1;2067.2;1894.9;1894.9;1894.9;1894.9;1894.9;1981.1;1981.1;1981.1;1981.1;1981.1;1981.1	-8.9	0.0;-133.5;-29.7;14.8;0.0;0.0;0.0;0.0;-59.4;0.0;14.8;14.8;-44.5;14.8;-29.7;0.0;0.0;0.0;0.0;14.8;0.0;0.0;0.0;0.0;0.0	7
5	Waveform 1	1	1.472943781	1.612437563	1810.8	3437.5			0.139		1626.7						
5	Spectrogram 1	1	1.472943781	1.612437563	1810.8	3437.5	2153.3	2497.9	0.139	344.5	1626.7	2497.9	2.457	3273.0;3273.0;2584.0;2497.9;2497.9;2497.9;2411.7;2067.2;2411.7;2153.3;2067.2;2153.3;1981.1;2067.2;1981.1;2239.5;1894.9;1894.9;1894.9;1894.9;1981.1;1981.1;1981.1;1981.1	-9.7	0.0;-118.7;-14.8;0.0;0.0;-14.8;-59.4;59.4;-44.5;-14.8;14.8;-29.7;14.8;-14.8;44.5;-59.4;0.0;0.0;0.0;14.8;0.0;0.0;0.0	9
6	Waveform 1	1	1.832452718	1.979233490	1749.5	3437.5			0.147		1688.1						
6	Spectrogram 1	1	1.832452718	1.979233490	1749.5	3437.5	1981.1	2411.7	0.147	430.7	1688.1	2411.7	2.430	1981.1;2928.5;2497.9;2411.7;2411.7;2497.9;2325.6;2411.7;2067.2;1981.1;2067.2;2153.3;2153.3;2067.2;1981.1;1894.9;1894.9;1894.9;1894.9;1894.9;1894.9;1894.9;1981.1;1981.1;1894.9	-0.6	163.2;-74.2;-14.8;0.0;14.8;-29.7;14.8;-59.4;-14.8;14.8;14.8;0.0;-14.8;-14.8;-14.8;0.0;0.0;0.0;0.0;0.0;0.0;14.8;0.0;-14.8	9
