Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.049844123	0.200592201	1069.0	3975.4			0.151		2906.4						
1	Spectrogram 1	1	0.049844123	0.200592201	1069.0	3975.4	2812.5	3187.5	0.151	375.0	2906.4	3187.5	2.020	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1687.5;1875.0;3187.5;1687.5;1500.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3000.0;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3187.5;3187.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;3187.5;2625.0;2812.5;2625.0;2625.0;3000.0;2812.5;2625.0;3375.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0	3.8	0.0;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;70.3;492.2;-562.5;-70.3;562.5;0.0;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;-70.3;70.3;0.0;70.3;-70.3;0.0;70.3;-70.3;0.0;-210.9;0.0;0.0;0.0;0.0;0.0;210.9;-210.9;70.3;-70.3;0.0;140.6;-70.3;-70.3;281.2;-281.2;0.0;0.0;0.0;0.0;0.0	16
2	Waveform 1	1	0.423661590	0.576141327	1102.4	3975.4			0.152		2873.0						
2	Spectrogram 1	1	0.423661590	0.576141327	1102.4	3975.4	2625.0	3187.5	0.152	562.5	2873.0	3187.5	2.054	2062.5;2250.0;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1875.0;1875.0;3187.5;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;2812.5;3375.0;3375.0;3187.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	5.0	70.3;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;70.3;0.0;492.2;-70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;70.3;0.0;-70.3;0.0;70.3;-70.3;0.0;0.0;-140.6;210.9;0.0;-70.3;-70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	11
3	Waveform 1	1	0.792518387	0.973659224	1035.6	3808.4			0.181		2772.7						
3	Spectrogram 1	1	0.792518387	0.973659224	1035.6	3808.4	2625.0	3187.5	0.181	562.5	2772.7	3187.5	2.043	2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1875.0;1875.0;3187.5;1687.5;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;2812.5;2812.5;3375.0;3375.0;3187.5;2812.5;3375.0;2812.5;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5	6.4	0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;70.3;0.0;492.2;-562.5;492.2;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;-70.3;-140.6;0.0;210.9;0.0;-70.3;-140.6;210.9;-210.9;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6	13
4	Waveform 1	1	1.160042373	1.327810396	1102.4	4175.8			0.168		3073.4						
4	Spectrogram 1	1	1.160042373	1.327810396	1102.4	4175.8	2812.5	3187.5	0.168	375.0	3073.4	3187.5	1.966	2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;1687.5;1687.5;2062.5;1875.0;3187.5;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;3187.5;2812.5;3187.5;3375.0;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;3000.0;2812.5;2812.5;3187.5	6.9	0.0;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;140.6;-70.3;492.2;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;0.0;-140.6;140.6;70.3;-70.3;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;-70.3;0.0;140.6	17
5	Waveform 1	1	1.540724174	1.702413646	1102.4	3708.1			0.162		2605.7						
5	Spectrogram 1	1	1.540724174	1.702413646	1102.4	3708.1	2812.5	3187.5	0.162	375.0	2605.7	2812.5	1.996	2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1687.5;1687.5;2062.5;3187.5;3187.5;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;3000.0;2812.5;2812.5;2812.5;3375.0;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5	4.7	0.0;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;140.6;421.9;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;70.3;0.0;-70.3;-70.3;-70.3;0.0;0.0;210.9;-70.3;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-140.6	10
