Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.551894654	0.758991787	1405.5	8420.9			0.207		7015.4						
1	Spectrogram 1	1	0.551894654	0.758991787	1405.5	8420.9	3187.5	3281.2	0.207	93.8	7015.4	3187.5	2.259	1968.8;1968.8;2062.5;2062.5;2062.5;1875.0;1875.0;1781.2;1781.2;1968.8;3468.8;3375.0;3375.0;3281.2;3281.2;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3187.5;3187.5;3093.8	5.6	0.0;17.6;0.0;0.0;-35.2;0.0;-17.6;0.0;35.2;281.2;-17.6;0.0;-17.6;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;-17.6	5
2	Waveform 1	1	0.974093404	1.196921161	1438.9	8554.5			0.223		7115.6						
2	Spectrogram 1	1	0.974093404	1.196921161	1438.9	8554.5	3093.8	3187.5	0.223	93.8	7115.6	3187.5	2.196	1875.0;1968.8;2062.5;2062.5;2062.5;1875.0;1781.2;1781.2;1781.2;1687.5;3375.0;3375.0;3281.2;3281.2;3281.2;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3093.8;3187.5;3093.8;3187.5;3187.5;3187.5;3093.8;3093.8;3187.5;3187.5;3093.8	5.7	17.6;17.6;0.0;0.0;-35.2;-17.6;0.0;0.0;-17.6;316.4;0.0;-17.6;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;-17.6;17.6;0.0;0.0;-17.6;0.0;17.6;0.0;-17.6	9
3	Waveform 1	1	1.378924774	1.605041031	1405.5	8487.7			0.226		7082.2						
3	Spectrogram 1	1	1.378924774	1.605041031	1405.5	8487.7	3093.8	3187.5	0.226	93.8	7082.2	3187.5	2.067	1968.8;2062.5;2062.5;2062.5;1875.0;1875.0;1781.2;1781.2;1687.5;3375.0;3375.0;3375.0;3281.2;3281.2;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3187.5;3093.8;3187.5;3187.5;3187.5;3187.5;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3187.5;3093.8	5.3	17.6;0.0;0.0;-35.2;0.0;-17.6;0.0;-17.6;316.4;0.0;0.0;-17.6;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;-17.6;17.6;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;17.6;-17.6	11
4	Waveform 1	1	1.795796522	2.032478958	1405.5	8487.7			0.237		7082.2						
4	Spectrogram 1	1	1.795796522	2.032478958	1405.5	8487.7	3093.8	3187.5	0.237	93.8	7082.2	3093.8	2.009	1875.0;1968.8;2062.5;1968.8;1875.0;1875.0;1781.2;1781.2;1687.5;3375.0;3375.0;3281.2;3281.2;3281.2;3187.5;3187.5;3187.5;3187.5;3187.5;3093.8;3187.5;3093.8;3093.8;3187.5;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3187.5;3093.8;3187.5;3093.8;3093.8;3093.8;3187.5;3093.8;3187.5;3187.5;3187.5;3187.5;3093.8;3093.8	5.3	17.6;17.6;-17.6;-17.6;0.0;-17.6;0.0;-17.6;316.4;0.0;-17.6;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;-17.6;17.6;-17.6;0.0;17.6;0.0;0.0;-17.6;0.0;0.0;0.0;17.6;-17.6;17.6;-17.6;0.0;0.0;17.6;-17.6;17.6;0.0;0.0;0.0;-17.6;0.0	15
5	Waveform 1	1	2.211003551	2.430780099	1405.5	8253.8			0.220		6848.4						
5	Spectrogram 1	1	2.211003551	2.430780099	1405.5	8253.8	3093.8	3187.5	0.220	93.8	6848.4	3093.8	2.009	1781.2;1875.0;1968.8;1968.8;1875.0;1875.0;1781.2;1687.5;1687.5;3375.0;3281.2;3281.2;3281.2;3281.2;3187.5;3187.5;3281.2;3187.5;3281.2;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3187.5;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3187.5;3093.8;3093.8;3093.8;3093.8	6.2	17.6;17.6;0.0;-17.6;0.0;-17.6;-17.6;0.0;316.4;-17.6;0.0;0.0;0.0;-17.6;0.0;17.6;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;17.6;-17.6;-17.6;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;0.0	11
