Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.058713986	0.247619855	1369.7	3207.0			0.189		1837.4						
1	Spectrogram 1	1	0.058713986	0.247619855	1369.7	3207.0	2343.8	3000.0	0.189	656.2	1837.4	3000.0	2.306	2250.0;2343.8;2343.8;2437.5;2437.5;2343.8;2250.0;2156.2;2062.5;1968.8;2343.8;2062.5;2062.5;1875.0;1875.0;2343.8;2531.2;2531.2;3093.8;2906.2;2906.2;2906.2;2906.2;3000.0;3000.0;3000.0;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;2906.2	3.6	17.6;0.0;17.6;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;70.3;-52.7;0.0;-35.2;0.0;87.9;35.2;0.0;105.5;-35.2;0.0;0.0;0.0;17.6;0.0;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6	9
2	Waveform 1	1	0.390116620	0.571364143	1302.9	3340.7			0.181		2037.8						
2	Spectrogram 1	1	0.390116620	0.571364143	1302.9	3340.7	2437.5	3000.0	0.181	562.5	2037.8	2437.5	2.302	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2062.5;2062.5;2250.0;2343.8;2062.5;2343.8;2531.2;2250.0;2812.5;2812.5;2906.2;2718.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	3.8	17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-35.2;0.0;35.2;17.6;-52.7;52.7;35.2;-52.7;105.5;0.0;17.6;-35.2;70.3;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	9
3	Waveform 1	1	0.718487334	0.902287639	1369.7	3374.1			0.184		2004.4						
3	Spectrogram 1	1	0.718487334	0.902287639	1369.7	3374.1	2437.5	3000.0	0.184	562.5	2004.4	2437.5	2.231	2250.0;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2156.2;2343.8;2343.8;2531.2;2437.5;2437.5;2531.2;2812.5;3093.8;2906.2;3093.8;3000.0;3093.8;3093.8;3093.8;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	4.1	17.6;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;0.0;35.2;0.0;35.2;-17.6;0.0;17.6;52.7;52.7;-35.2;35.2;-17.6;17.6;0.0;0.0;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0	11
4	Waveform 1	1	1.052603826	1.246506510	1369.7	3340.7			0.194		1971.0						
4	Spectrogram 1	1	1.052603826	1.246506510	1369.7	3340.7	2437.5	3000.0	0.194	562.5	1971.0	3000.0	2.097	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2250.0;2156.2;2156.2;2156.2;2531.2;2343.8;2437.5;2531.2;2812.5;3093.8;2906.2;3093.8;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3093.8	4.1	17.6;0.0;0.0;0.0;0.0;0.0;0.0;-35.2;-17.6;0.0;0.0;70.3;-35.2;17.6;17.6;52.7;52.7;-35.2;35.2;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;17.6	12
5	Waveform 1	1	1.382146219	1.577434043	1369.7	3340.7			0.195		1971.0						
5	Spectrogram 1	1	1.382146219	1.577434043	1369.7	3340.7	2437.5	3093.8	0.195	656.2	1971.0	3000.0	2.006	2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2250.0;2062.5;2156.2;2062.5;2343.8;2343.8;2437.5;2531.2;2531.2;3093.8;3093.8;3093.8;3000.0;3093.8;3000.0;3000.0;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8	4.1	0.0;17.6;0.0;0.0;0.0;-17.6;-17.6;0.0;-35.2;17.6;-17.6;52.7;0.0;17.6;17.6;0.0;105.5;0.0;0.0;-17.6;17.6;-17.6;0.0;17.6;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0	10
6	Waveform 1	1	1.721686448	1.913278049	1369.7	3307.3			0.192		1937.6						
6	Spectrogram 1	1	1.721686448	1.913278049	1369.7	3307.3	2437.5	3093.8	0.192	656.2	1937.6	3000.0	1.939	2156.2;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2062.5;2156.2;2437.5;2343.8;2437.5;2437.5;3093.8;3093.8;3093.8;3187.5;3093.8;3000.0;3093.8;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3000.0;3000.0	4.7	35.2;0.0;17.6;0.0;0.0;0.0;-17.6;-17.6;-17.6;-17.6;17.6;52.7;-17.6;17.6;0.0;123.0;0.0;0.0;17.6;-17.6;-17.6;17.6;-17.6;0.0;17.6;-17.6;0.0;0.0;0.0;0.0;17.6;0.0;-17.6;0.0	11
7	Waveform 1	1	2.061254747	2.246331443	1403.1	3340.7			0.185		1937.6						
7	Spectrogram 1	1	2.061254747	2.246331443	1403.1	3340.7	2437.5	3093.8	0.185	656.2	1937.6	3000.0	2.057	1968.8;2250.0;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2250.0;2250.0;2156.2;2062.5;2156.2;2343.8;2343.8;2156.2;2531.2;3093.8;3000.0;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;2812.5	4.7	52.7;17.6;0.0;17.6;0.0;0.0;0.0;-35.2;0.0;-17.6;-17.6;17.6;35.2;0.0;-35.2;70.3;105.5;-17.6;17.6;0.0;0.0;-17.6;17.6;0.0;0.0;-17.6;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;-35.2	11
