Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.200273414	0.456523869	1236.1	4283.3			0.256		3047.2						
1	Spectrogram 1	1	0.200273414	0.456523869	1236.1	4283.3	2906.2	3656.2	0.256	750.0	3047.2	3093.8	3.420	2250.0;2437.5;2531.2;2531.2;2437.5;2625.0;2718.8;2718.8;2718.8;2812.5;2812.5;3000.0;3093.8;3187.5;3187.5;3093.8;3468.8;3843.8;2812.5;2812.5;3281.2;3468.8;4125.0;3093.8;3187.5;3562.5;3093.8;4031.2;3843.8;3843.8;3843.8;3656.2;3656.2;4125.0;4125.0;3000.0;3750.0;3656.2;3562.5;3656.2;3750.0;3656.2;3656.2;3000.0;3843.8;3656.2;3656.2	5.7	35.2;17.6;0.0;-17.6;35.2;17.6;0.0;0.0;17.6;0.0;35.2;17.6;17.6;0.0;-17.6;70.3;70.3;-193.4;0.0;87.9;35.2;123.0;-193.4;17.6;70.3;-87.9;175.8;-35.2;0.0;0.0;-35.2;0.0;87.9;0.0;-210.9;140.6;-17.6;-17.6;17.6;17.6;-17.6;0.0;-123.0;158.2;-35.2;0.0	19
2	Waveform 1	1	0.607836197	0.851019284	1188.9	4377.8			0.243		3189.0						
2	Spectrogram 1	1	0.607836197	0.851019284	1188.9	4377.8	3000.0	3656.2	0.243	656.2	3189.0	3656.2	3.170	2437.5;2437.5;2343.8;2625.0;2625.0;2718.8;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3093.8;3093.8;3187.5;3093.8;3187.5;3375.0;3375.0;3000.0;3281.2;3281.2;3375.0;4218.8;4218.8;4218.8;4218.8;4125.0;3937.5;3843.8;3750.0;4218.8;3562.5;3656.2;3562.5;3656.2;3562.5;3562.5;3656.2;3562.5;3562.5;3562.5;3562.5;3281.2;3656.2;3562.5	4.7	0.0;-17.6;52.7;0.0;17.6;17.6;0.0;0.0;0.0;0.0;35.2;17.6;0.0;17.6;-17.6;17.6;35.2;0.0;-70.3;52.7;0.0;17.6;158.2;0.0;0.0;0.0;-17.6;-35.2;-17.6;-17.6;87.9;-123.0;17.6;-17.6;17.6;-17.6;0.0;17.6;-17.6;0.0;0.0;0.0;-52.7;70.3;-17.6	16
3	Waveform 1	1	0.978608844	1.228639628	1212.5	4354.2			0.250		3141.7						
3	Spectrogram 1	1	0.978608844	1.228639628	1212.5	4354.2	2906.2	3656.2	0.250	750.0	3141.7	3656.2	3.375	2156.2;2156.2;2343.8;2343.8;2531.2;2531.2;2625.0;2718.8;2718.8;2812.5;2812.5;2906.2;3000.0;3000.0;3093.8;3187.5;3093.8;3187.5;3375.0;2812.5;3843.8;3093.8;3281.2;3281.2;4031.2;3562.5;3187.5;4125.0;4218.8;4125.0;4031.2;3843.8;3843.8;3656.2;3093.8;3843.8;3656.2;3656.2;3750.0;3656.2;3656.2;3656.2;3656.2;3656.2;3656.2;3750.0	6.6	0.0;35.2;0.0;35.2;0.0;17.6;17.6;0.0;17.6;0.0;17.6;17.6;0.0;17.6;17.6;-17.6;17.6;35.2;-105.5;193.4;-140.6;35.2;0.0;140.6;-87.9;-70.3;175.8;17.6;-17.6;-17.6;-35.2;0.0;-35.2;-105.5;140.6;-35.2;0.0;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;17.6	14
4	Waveform 1	1	1.377012129	1.643214059	1141.6	4283.3			0.266		3141.7						
4	Spectrogram 1	1	1.377012129	1.643214059	1141.6	4283.3	2906.2	3843.8	0.266	937.5	3141.7	3093.8	3.492	2343.8;2343.8;3187.5;3093.8;2625.0;2437.5;2718.8;2718.8;2718.8;2812.5;2812.5;2812.5;3000.0;3093.8;3187.5;3281.2;3375.0;3187.5;3093.8;3843.8;3937.5;3937.5;3937.5;4125.0;4125.0;4125.0;4125.0;4125.0;4031.2;3937.5;3750.0;3937.5;3562.5;3750.0;3562.5;3656.2;3656.2;3562.5;3562.5;3562.5;3562.5;3656.2;2437.5;3843.8;3468.8;3656.2;4031.2;3656.2;3843.8	5.9	0.0;158.2;-17.6;-87.9;-35.2;52.7;0.0;0.0;17.6;0.0;0.0;35.2;17.6;17.6;17.6;17.6;-35.2;-17.6;140.6;17.6;0.0;0.0;35.2;0.0;0.0;0.0;0.0;-17.6;-17.6;-35.2;35.2;-70.3;35.2;-35.2;17.6;0.0;-17.6;0.0;0.0;0.0;17.6;-228.5;263.7;-70.3;35.2;70.3;-70.3;35.2	18
5	Waveform 1	1	2.135828516	2.377151760	1259.7	4377.8			0.241		3118.1						
5	Spectrogram 1	1	2.135828516	2.377151760	1259.7	4377.8	3093.8	3843.8	0.241	750.0	3118.1	3093.8	3.272	2437.5;2437.5;2531.2;2531.2;2718.8;2625.0;2625.0;2812.5;2812.5;2812.5;2906.2;2906.2;3000.0;3093.8;3093.8;3281.2;3375.0;3468.8;3468.8;3187.5;3000.0;3000.0;3187.5;4125.0;4125.0;4218.8;3093.8;3468.8;4218.8;4125.0;4218.8;3843.8;3843.8;3750.0;3656.2;3656.2;3656.2;4125.0;3750.0;3750.0;3562.5;3656.2;3750.0;3656.2;3656.2	5.2	0.0;17.6;0.0;35.2;-17.6;0.0;35.2;0.0;0.0;17.6;0.0;17.6;17.6;0.0;35.2;17.6;17.6;0.0;-52.7;-35.2;0.0;35.2;175.8;0.0;17.6;-210.9;70.3;140.6;-17.6;17.6;-70.3;0.0;-17.6;-17.6;0.0;0.0;87.9;-70.3;0.0;-35.2;17.6;17.6;-17.6;0.0	13
6	Waveform 1	1	2.531259649	2.799121395	1236.1	4307.0			0.268		3070.9						
6	Spectrogram 1	1	2.531259649	2.799121395	1236.1	4307.0	2906.2	3843.8	0.268	937.5	3070.9	2812.5	3.075	2343.8;2343.8;2437.5;2531.2;2625.0;2718.8;2718.8;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2906.2;3000.0;3281.2;3375.0;3468.8;2812.5;3562.5;3468.8;4031.2;3468.8;3375.0;4125.0;4031.2;4031.2;4125.0;4125.0;4031.2;3937.5;3937.5;3843.8;4125.0;3750.0;3750.0;3843.8;3843.8;4125.0;3750.0;3750.0;3750.0;4125.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0	5.4	0.0;17.6;17.6;17.6;17.6;0.0;17.6;0.0;0.0;0.0;0.0;35.2;-17.6;17.6;52.7;17.6;17.6;-123.0;140.6;-17.6;105.5;-105.5;-17.6;140.6;-17.6;0.0;17.6;0.0;-17.6;-17.6;0.0;-17.6;52.7;-70.3;0.0;17.6;0.0;52.7;-70.3;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0	17
7	Waveform 1	1	2.934330769	3.205508436	1188.9	4236.1			0.271		3047.2						
7	Spectrogram 1	1	2.934330769	3.205508436	1188.9	4236.1	2812.5	3750.0	0.271	937.5	3047.2	4031.2	3.206	2625.0;2437.5;2531.2;2625.0;2625.0;2718.8;2718.8;2718.8;2718.8;2812.5;2812.5;2906.2;2812.5;3000.0;3187.5;3187.5;3093.8;2812.5;3562.5;3937.5;3937.5;3656.2;3375.0;4031.2;4031.2;3937.5;3281.2;4031.2;4031.2;3937.5;4031.2;4031.2;4031.2;3562.5;3937.5;3468.8;3468.8;3562.5;4031.2;3750.0;3468.8;3562.5;3562.5;4031.2;3562.5;3562.5;3562.5;3656.2;3562.5;3937.5;2718.8	0.4	-35.2;17.6;17.6;0.0;17.6;0.0;0.0;0.0;17.6;0.0;17.6;-17.6;35.2;35.2;0.0;-17.6;-52.7;140.6;70.3;0.0;-52.7;-52.7;123.0;0.0;-17.6;-123.0;140.6;0.0;-17.6;17.6;0.0;0.0;-87.9;70.3;-87.9;0.0;17.6;87.9;-52.7;-52.7;17.6;0.0;87.9;-87.9;0.0;0.0;17.6;-17.6;70.3;-228.5	22
