Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.151916550	0.282635442	1682.5	4095.6			0.131		2413.1						
1	Spectrogram 1	1	0.151916550	0.282635442	1682.5	4095.6	2411.7	2584.0	0.131	172.3	2413.1	2670.1	2.742	2497.9;2153.3;2239.5;2067.2;2153.3;2239.5;2325.6;2497.9;2584.0;2670.1;2584.0;2497.9;2325.6;2239.5;2153.3;2497.9;2842.4;2497.9;2411.7;2325.6;2067.2	-3.7	-59.4;14.8;-29.7;14.8;14.8;14.8;29.7;14.8;14.8;-14.8;-14.8;-29.7;-14.8;-14.8;59.4;59.4;-59.4;-14.8;-14.8;-44.5	6
2	Waveform 1	1	0.369781369	0.511099090	1726.8	4228.5			0.141		2501.7						
2	Spectrogram 1	1	0.369781369	0.511099090	1726.8	4228.5	2411.7	2670.1	0.141	258.4	2501.7	2670.1	2.786	2670.1;2497.9;2584.0;2239.5;2239.5;2239.5;2325.6;2411.7;2497.9;2670.1;2670.1;2670.1;2670.1;2584.0;2411.7;2325.6;2153.3;2067.2;2411.7;2584.0;1981.1;2842.4;2497.9;2153.3	-3.9	-29.7;14.8;-59.4;0.0;0.0;14.8;14.8;14.8;29.7;0.0;0.0;0.0;-14.8;-29.7;-14.8;-29.7;-14.8;59.4;29.7;-103.9;148.4;-59.4;-59.4	8
3	Waveform 1	1	0.601121518	0.735373353	1748.9	4184.2			0.134		2435.2						
3	Spectrogram 1	1	0.601121518	0.735373353	1748.9	4184.2	2411.7	2670.1	0.134	258.4	2435.2	2584.0	2.500	2325.6;2670.1;2325.6;2325.6;2325.6;2325.6;2411.7;2497.9;2670.1;2670.1;2670.1;2670.1;2584.0;2497.9;2325.6;2239.5;2239.5;2067.2;2497.9;2325.6;2497.9;2067.2	-2.1	59.4;-59.4;0.0;0.0;0.0;14.8;14.8;29.7;0.0;0.0;0.0;-14.8;-14.8;-29.7;-14.8;0.0;-29.7;74.2;-29.7;29.7;-74.2	7
4	Waveform 1	1	0.827720158	0.966192297	1682.5	4206.3			0.138		2523.8						
4	Spectrogram 1	1	0.827720158	0.966192297	1682.5	4206.3	2325.6	2670.1	0.138	344.5	2523.8	2497.9	2.652	3014.6;2584.0;2325.6;2325.6;2325.6;2325.6;2325.6;2325.6;2497.9;2497.9;2670.1;2670.1;2584.0;2497.9;2325.6;2239.5;2153.3;2497.9;2411.7;2239.5;2497.9;2497.9;2067.2	-7.4	-74.2;-44.5;0.0;0.0;0.0;0.0;0.0;29.7;0.0;29.7;0.0;-14.8;-14.8;-29.7;-14.8;-14.8;59.4;-14.8;-29.7;44.5;0.0;-74.2	6
5	Waveform 1	1	1.054515872	1.193478298	1638.3	4228.5			0.139		2590.2						
5	Spectrogram 1	1	1.054515872	1.193478298	1638.3	4228.5	2411.7	2670.1	0.139	258.4	2590.2	2584.0	2.710	2670.1;2928.5;2584.0;2325.6;2325.6;2325.6;2325.6;2325.6;2497.9;2497.9;2670.1;2756.2;2756.2;2670.1;2584.0;2497.9;2325.6;2239.5;2153.3;2497.9;2411.7;2670.1;2411.7;2325.6	-2.6	44.5;-59.4;-44.5;0.0;0.0;0.0;0.0;29.7;0.0;29.7;14.8;0.0;-14.8;-14.8;-14.8;-29.7;-14.8;-14.8;59.4;-14.8;44.5;-44.5;-14.8	7
6	Waveform 1	1	1.308466629	1.445073759	1616.1	4184.2			0.137		2568.1						
6	Spectrogram 1	1	1.308466629	1.445073759	1616.1	4184.2	2497.9	2670.1	0.137	172.3	2568.1	2584.0	2.714	2928.5;2928.5;2584.0;2325.6;2325.6;2325.6;2411.7;2411.7;2497.9;2584.0;2670.1;2756.2;2670.1;2584.0;2497.9;2411.7;2325.6;2239.5;2584.0;2411.7;2497.9;2584.0;2670.1	-2.0	0.0;-59.4;-44.5;0.0;0.0;14.8;0.0;14.8;14.8;14.8;14.8;-14.8;-14.8;-14.8;-14.8;-14.8;-14.8;59.4;-29.7;14.8;14.8;14.8	5
