Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.176501524	0.419090426	2348.1	4477.1			0.243		2129.0						
1	Spectrogram 1	1	0.176501524	0.419090426	2348.1	4477.1	3014.6	3445.3	0.243	430.7	2129.0	3273.0	2.686	2842.4;3014.6;3100.8;3186.9;3186.9;3273.0;3273.0;3273.0;3273.0;3273.0;3273.0;2756.2;3273.0;3186.9;3359.2;2584.0;2584.0;2928.5;3273.0;3186.9;3273.0;3100.8;4048.2;3962.1;4048.2;3962.1;3962.1;4048.2;4134.4;4048.2;3962.1;3962.1;3962.1;4048.2;4048.2;4048.2;4048.2;3962.1;3962.1;4048.2;4048.2	5.2	29.7;14.8;14.8;0.0;14.8;0.0;0.0;0.0;0.0;0.0;-89.0;89.0;-14.8;29.7;-133.5;0.0;59.4;59.4;-14.8;14.8;-29.7;163.2;-14.8;14.8;-14.8;0.0;14.8;14.8;-14.8;-14.8;0.0;0.0;14.8;0.0;0.0;0.0;-14.8;0.0;14.8;0.0	18
2	Waveform 1	1	0.500882702	0.747317490	2442.1	4445.8			0.246		2003.8						
2	Spectrogram 1	1	0.500882702	0.747317490	2442.1	4445.8	3014.6	3876.0	0.246	861.3	2003.8	3273.0	2.863	3014.6;2928.5;3014.6;3100.8;3100.8;3273.0;3186.9;3273.0;3273.0;2756.2;2756.2;2756.2;2756.2;3014.6;3100.8;3273.0;2928.5;3186.9;3186.9;3273.0;3100.8;3186.9;2842.4;4134.4;4306.6;3876.0;3876.0;3876.0;3876.0;3962.1;4134.4;3962.1;3876.0;3962.1;3876.0;3962.1;4048.2;3962.1;3876.0;3876.0;3962.1	4.1	-14.8;14.8;14.8;0.0;29.7;-14.8;14.8;0.0;-89.0;0.0;0.0;0.0;44.5;14.8;29.7;-59.4;44.5;0.0;14.8;-29.7;14.8;-59.4;222.6;29.7;-74.2;0.0;0.0;0.0;14.8;29.7;-29.7;-14.8;14.8;-14.8;14.8;14.8;-14.8;-14.8;0.0;14.8	19
3	Waveform 1	1	0.832218487	1.077094475	2442.1	4414.5			0.245		1972.4						
3	Spectrogram 1	1	0.832218487	1.077094475	2442.1	4414.5	3014.6	3876.0	0.245	861.3	1972.4	3014.6	2.711	3014.6;3014.6;3014.6;3014.6;3014.6;3014.6;3186.9;3186.9;3014.6;2756.2;3100.8;3100.8;2670.1;3186.9;3100.8;3100.8;3186.9;3186.9;3186.9;3100.8;3186.9;3186.9;3186.9;4048.2;3876.0;3876.0;3962.1;3876.0;3876.0;3962.1;4134.4;4134.4;4048.2;3876.0;3962.1;3186.9;3962.1;3876.0;3962.1;3962.1;3962.1;3962.1	4.0	0.0;0.0;0.0;0.0;0.0;29.7;0.0;-29.7;-44.5;59.4;0.0;-74.2;89.0;-14.8;0.0;14.8;0.0;0.0;-14.8;14.8;0.0;0.0;148.4;-29.7;0.0;14.8;-14.8;0.0;14.8;29.7;0.0;-14.8;-29.7;14.8;-133.5;133.5;-14.8;14.8;0.0;0.0;0.0	18
4	Waveform 1	1	1.146057898	1.410015131	2442.1	4445.8			0.264		2003.8						
4	Spectrogram 1	1	1.146057898	1.410015131	2442.1	4445.8	3014.6	3962.1	0.264	947.5	2003.8	3876.0	2.724	2928.5;2928.5;2928.5;2842.4;3014.6;3014.6;3014.6;3014.6;3014.6;3186.9;3014.6;2842.4;2670.1;3100.8;3100.8;3100.8;2670.1;3014.6;3273.0;3014.6;3014.6;3014.6;3100.8;2670.1;3100.8;4134.4;4048.2;4220.5;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;3962.1;3962.1;3962.1;3876.0;3962.1;3876.0;3962.1;4048.2;3962.1;3962.1;3962.1	4.0	0.0;0.0;-14.8;29.7;0.0;0.0;0.0;0.0;29.7;-29.7;-29.7;-29.7;74.2;0.0;0.0;-74.2;59.4;44.5;-44.5;0.0;0.0;14.8;-74.2;74.2;178.1;-14.8;29.7;-59.4;0.0;0.0;0.0;0.0;0.0;14.8;0.0;0.0;-14.8;14.8;-14.8;14.8;14.8;-14.8;0.0;0.0	18
5	Waveform 1	1	1.486340114	1.761428075	2442.1	4351.9			0.275		1909.8						
5	Spectrogram 1	1	1.486340114	1.761428075	2442.1	4351.9	3014.6	3876.0	0.275	861.3	1909.8	3876.0	2.553	2756.2;2756.2;3014.6;3014.6;3014.6;3100.8;3014.6;3186.9;3186.9;3014.6;2756.2;2670.1;3186.9;3100.8;2670.1;3100.8;3100.8;2670.1;2670.1;3186.9;3014.6;3100.8;3014.6;3100.8;4134.4;4048.2;3100.8;3876.0;3876.0;3876.0;3876.0;3962.1;4134.4;4048.2;4048.2;3962.1;3962.1;3962.1;4048.2;4048.2;4048.2;3962.1;3962.1;3876.0;3962.1;3876.0;3876.0	4.2	0.0;44.5;0.0;0.0;14.8;-14.8;29.7;0.0;-29.7;-44.5;-14.8;89.0;-14.8;-74.2;74.2;0.0;-74.2;0.0;89.0;-29.7;14.8;-14.8;14.8;178.1;-14.8;-163.2;133.5;0.0;0.0;0.0;14.8;29.7;-14.8;0.0;-14.8;0.0;0.0;14.8;0.0;0.0;-14.8;0.0;-14.8;14.8;-14.8;0.0	19
