Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.097281673	0.319451982	1063.0	4724.4			0.222		3661.4						
1	Spectrogram 1	1	0.097281673	0.319451982	1063.0	4724.4	3000.0	3093.8	0.222	93.8	3661.4	3000.0	2.352	2250.0;2250.0;2343.8;2343.8;2343.8;2343.8;2343.8;2250.0;2156.2;2156.2;2250.0;2343.8;2156.2;2062.5;2343.8;2250.0;2437.5;2625.0;2625.0;2718.8;2812.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3093.8;3000.0;3093.8;3000.0;3000.0	3.6	0.0;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;0.0;17.6;17.6;-35.2;-17.6;52.7;-17.6;35.2;35.2;0.0;17.6;17.6;52.7;-17.6;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;17.6;-17.6;0.0;17.6;-17.6;17.6;-17.6;0.0	15
2	Waveform 1	1	0.434611626	0.655467317	1039.4	4700.8			0.221		3661.4						
2	Spectrogram 1	1	0.434611626	0.655467317	1039.4	4700.8	2718.8	3093.8	0.221	375.0	3661.4	3000.0	2.460	2250.0;2437.5;2437.5;2531.2;2531.2;2531.2;2437.5;2343.8;2250.0;2156.2;2156.2;2437.5;2437.5;2343.8;2343.8;2625.0;2625.0;2718.8;2812.5;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8	4.0	35.2;0.0;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;0.0;52.7;0.0;-17.6;0.0;52.7;0.0;17.6;17.6;70.3;-17.6;-17.6;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;-17.6;0.0;17.6;0.0	10
3	Waveform 1	1	0.767201464	0.997259476	1063.0	4700.8			0.230		3637.8						
3	Spectrogram 1	1	0.767201464	0.997259476	1063.0	4700.8	3000.0	3093.8	0.230	93.8	3637.8	3000.0	2.312	2250.0;2250.0;2437.5;2437.5;2531.2;2531.2;2531.2;2437.5;2343.8;2343.8;2250.0;2156.2;2250.0;2343.8;2156.2;2531.2;2250.0;2343.8;2718.8;2625.0;3187.5;2718.8;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3000.0;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8	3.8	0.0;35.2;0.0;17.6;0.0;0.0;-17.6;-17.6;0.0;-17.6;-17.6;17.6;17.6;-35.2;70.3;-52.7;17.6;70.3;-17.6;105.5;-87.9;70.3;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;-17.6;17.6;0.0;-17.6;0.0;17.6;0.0;0.0	18
4	Waveform 1	1	1.107571216	1.338943845	1063.0	4700.8			0.231		3637.8						
4	Spectrogram 1	1	1.107571216	1.338943845	1063.0	4700.8	2531.2	3093.8	0.231	562.5	3637.8	3000.0	2.428	2250.0;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2156.2;2437.5;2250.0;2156.2;2625.0;2343.8;2625.0;2625.0;2812.5;3187.5;3093.8;3093.8;3093.8;3093.8;2906.2;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8	3.8	17.6;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;0.0;52.7;-35.2;-17.6;87.9;-52.7;52.7;0.0;35.2;70.3;-17.6;0.0;0.0;0.0;-35.2;35.2;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;0.0;-17.6;0.0;17.6;0.0;-17.6;17.6;0.0;0.0	14
5	Waveform 1	1	1.448351533	1.678409544	1063.0	4724.4			0.230		3661.4						
5	Spectrogram 1	1	1.448351533	1.678409544	1063.0	4724.4	2625.0	3093.8	0.230	468.8	3661.4	3093.8	2.366	2250.0;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2250.0;2250.0;2156.2;2250.0;2343.8;3093.8;2531.2;2625.0;2625.0;3187.5;3093.8;3187.5;3000.0;3187.5;3093.8;3093.8;3093.8;2906.2;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8	3.9	17.6;17.6;0.0;0.0;0.0;0.0;0.0;-35.2;0.0;-17.6;17.6;17.6;140.6;-105.5;17.6;0.0;105.5;-17.6;17.6;-35.2;35.2;-17.6;0.0;0.0;-35.2;35.2;0.0;0.0;-17.6;0.0;17.6;0.0;-17.6;0.0;17.6;0.0;-17.6;0.0;17.6;0.0;0.0	16
6	Waveform 1	1	1.791296508	1.999006027	1015.7	4748.0			0.208		3732.3						
6	Spectrogram 1	1	1.791296508	1.999006027	1015.7	4748.0	2812.5	3093.8	0.208	281.2	3732.3	3093.8	2.317	2250.0;2437.5;2437.5;2531.2;2531.2;2437.5;2437.5;2437.5;2437.5;2250.0;2156.2;2156.2;2343.8;2343.8;2250.0;2625.0;2812.5;2718.8;2812.5;3187.5;3000.0;3187.5;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3187.5;3093.8;3093.8;3093.8;3093.8;2531.2	1.4	35.2;0.0;17.6;0.0;-17.6;0.0;0.0;0.0;-35.2;-17.6;0.0;35.2;0.0;-17.6;70.3;35.2;-17.6;17.6;70.3;-35.2;35.2;-35.2;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;-105.5	11
7	Waveform 1	1	2.146624809	2.379312055	1015.7	4937.0			0.233		3921.3						
