Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.119924320	0.297743140	1275.6	3496.1			0.178		2220.5						
1	Spectrogram 1	1	0.119924320	0.297743140	1275.6	3496.1	2718.8	3187.5	0.178	468.8	2220.5	2718.8	2.183	1968.8;1968.8;1875.0;1781.2;1781.2;1687.5;1593.8;3093.8;3000.0;3093.8;3093.8;3187.5;3281.2;3281.2;3281.2;3000.0;3281.2;3281.2;3281.2;3281.2;2718.8;2625.0;2718.8;2718.8;2718.8;2718.8;2718.8;2718.8;2718.8;2718.8;2718.8;2718.8	4.5	0.0;-17.6;-17.6;0.0;-17.6;-17.6;281.2;-17.6;17.6;0.0;17.6;17.6;0.0;0.0;-52.7;52.7;0.0;0.0;0.0;-105.5;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	7
2	Waveform 1	1	0.494420971	0.661212267	1275.6	3519.7			0.167		2244.1						
2	Spectrogram 1	1	0.494420971	0.661212267	1275.6	3519.7	2718.8	3187.5	0.167	468.8	2244.1	2718.8	2.168	2156.2;1968.8;1968.8;1875.0;1781.2;1687.5;1687.5;1593.8;3093.8;3093.8;3093.8;3093.8;3093.8;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;2718.8;2718.8;2718.8;2718.8;2812.5;2812.5;2812.5;2718.8;2812.5;2812.5;2812.5;2812.5	4.1	-35.2;0.0;-17.6;-17.6;-17.6;0.0;-17.6;281.2;0.0;0.0;0.0;0.0;35.2;0.0;0.0;0.0;0.0;0.0;-105.5;0.0;0.0;0.0;17.6;0.0;0.0;-17.6;17.6;0.0;0.0;0.0	5
3	Waveform 1	1	0.864238657	1.040679037	1275.6	3543.3			0.176		2267.7						
3	Spectrogram 1	1	0.864238657	1.040679037	1275.6	3543.3	2718.8	3187.5	0.176	468.8	2267.7	2718.8	2.089	1968.8;1875.0;1875.0;1781.2;1687.5;1687.5;1593.8;3093.8;3093.8;3093.8;3093.8;3187.5;3187.5;3281.2;3281.2;3375.0;3281.2;2812.5;2718.8;3281.2;2718.8;2718.8;2718.8;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2718.8;2718.8;2812.5	4.9	-17.6;0.0;-17.6;-17.6;0.0;-17.6;281.2;0.0;0.0;0.0;17.6;0.0;17.6;0.0;17.6;-17.6;-87.9;-17.6;105.5;-105.5;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6	7
4	Waveform 1	1	1.232360611	1.401908788	1275.6	3519.7			0.170		2244.1						
4	Spectrogram 1	1	1.232360611	1.401908788	1275.6	3519.7	2718.8	2906.2	0.170	187.5	2244.1	2718.8	2.149	1968.8;1875.0;1781.2;1687.5;1687.5;1593.8;1593.8;3093.8;3093.8;1593.8;3187.5;3281.2;3281.2;3093.8;3375.0;3281.2;3281.2;2718.8;2718.8;2718.8;2718.8;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2906.2;2812.5	5.5	-17.6;-17.6;-17.6;0.0;-17.6;0.0;281.2;0.0;-281.2;298.8;17.6;0.0;-35.2;52.7;-17.6;0.0;-105.5;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6	8
5	Waveform 1	1	1.612401398	1.781949575	1275.6	3519.7			0.170		2244.1						
5	Spectrogram 1	1	1.612401398	1.781949575	1275.6	3519.7	2718.8	2906.2	0.170	187.5	2244.1	2812.5	2.090	1968.8;1875.0;1781.2;1687.5;1687.5;1593.8;1687.5;3093.8;3093.8;1593.8;3281.2;3281.2;3093.8;3281.2;3281.2;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3281.2	8.2	-17.6;-17.6;-17.6;0.0;-17.6;17.6;263.7;0.0;-281.2;316.4;0.0;-35.2;35.2;0.0;17.6;-105.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.9	7
