Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
6	Waveform 1	1	3.729524143	3.976510131	1002.2	4910.8			0.247		3908.6						
6	Spectrogram 1	1	3.729524143	3.976510131	1002.2	4910.8	3000.0	3750.0	0.247	750.0	3908.6	3562.5	2.313	2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2812.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2812.5;2625.0;2812.5;2812.5;2625.0;2625.0;2812.5;3000.0;3187.5;3187.5;2812.5;3375.0;3187.5;3375.0;3000.0;2812.5;2812.5;2812.5;3750.0;3187.5;3750.0;3750.0;2625.0;3750.0;3750.0;3937.5;3000.0;3937.5;3937.5;3187.5;3750.0;3937.5;3937.5;3937.5;3937.5;3937.5;3750.0;3562.5;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3562.5;3750.0;3562.5;3562.5;3562.5;3750.0;3562.5;3562.5;3562.5;3937.5;3562.5;3562.5;3187.5	4.6	0.0;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-70.3;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;-70.3;70.3;0.0;-70.3;0.0;70.3;70.3;70.3;0.0;-140.6;210.9;-70.3;70.3;-140.6;-70.3;0.0;0.0;351.6;-210.9;210.9;0.0;-421.9;421.9;0.0;70.3;-351.6;351.6;0.0;-281.2;210.9;70.3;0.0;0.0;0.0;0.0;-70.3;-70.3;70.3;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;-70.3;0.0;0.0;70.3;-70.3;0.0;0.0;140.6;-140.6;0.0;-140.6	35
7	Waveform 1	1	4.132435289	4.375187232	1069.0	4844.0			0.243		3774.9						
7	Spectrogram 1	1	4.132435289	4.375187232	1069.0	4844.0	2812.5	3750.0	0.243	937.5	3774.9	3000.0	2.450	2062.5;2062.5;2250.0;2062.5;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;3000.0;2812.5;2812.5;3000.0;2812.5;2625.0;3000.0;3187.5;3000.0;3375.0;2812.5;3562.5;2625.0;2812.5;3562.5;3000.0;3562.5;3937.5;2812.5;2625.0;3187.5;3937.5;3937.5;3937.5;2625.0;3187.5;2812.5;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;3937.5;4125.0;4125.0;3937.5;3750.0;3750.0;3750.0;3937.5;4125.0;3562.5;3562.5;3750.0;3750.0;3937.5;3750.0;3750.0;3562.5;3937.5;3750.0;3750.0;3937.5;3750.0;3562.5;3750.0;3750.0;3562.5;3562.5;3750.0;3750.0;3562.5;3562.5;3750.0	7.0	0.0;70.3;-70.3;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;70.3;-70.3;0.0;70.3;-70.3;-70.3;140.6;70.3;-70.3;140.6;-210.9;281.2;-351.6;70.3;281.2;-210.9;210.9;140.6;-421.9;-70.3;210.9;281.2;0.0;0.0;-492.2;210.9;-140.6;492.2;0.0;0.0;0.0;0.0;-70.3;0.0;70.3;0.0;-70.3;-70.3;0.0;0.0;70.3;70.3;-210.9;0.0;70.3;0.0;70.3;-70.3;0.0;-70.3;140.6;-70.3;0.0;70.3;-70.3;-70.3;70.3;0.0;-70.3;0.0;70.3;0.0;-70.3;0.0;70.3	36
8	Waveform 1	1	4.518929125	4.771560507	1035.6	4743.7			0.253		3708.1						
8	Spectrogram 1	1	4.518929125	4.771560507	1035.6	4743.7	3000.0	3750.0	0.253	750.0	3708.1	3187.5	2.370	1875.0;3750.0;2062.5;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;3000.0;3000.0;3187.5;3187.5;3187.5;3000.0;3375.0;3375.0;3562.5;3000.0;2812.5;3562.5;3000.0;3562.5;2812.5;2625.0;3187.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3375.0;3937.5;3562.5;3000.0;3937.5;3937.5;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3562.5;3937.5;3562.5;3937.5;3937.5;3750.0;3562.5;3937.5;3562.5;3750.0;3750.0;3937.5;3750.0;3562.5;3750.0;3562.5;3562.5;3562.5;3750.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3937.5	8.2	703.1;-632.8;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;70.3;0.0;0.0;-70.3;140.6;0.0;70.3;-210.9;-70.3;281.2;-210.9;210.9;-281.2;-70.3;210.9;281.2;0.0;0.0;0.0;0.0;0.0;0.0;-210.9;210.9;-140.6;-210.9;351.6;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;-70.3;140.6;-140.6;140.6;0.0;-70.3;-70.3;140.6;-140.6;70.3;0.0;70.3;-70.3;-70.3;70.3;-70.3;0.0;0.0;70.3;0.0;0.0;-70.3;0.0;0.0;0.0;140.6	32
9	Waveform 1	1	4.911441215	5.165483946	1102.4	4710.3			0.254		3607.9						
9	Spectrogram 1	1	4.911441215	5.165483946	1102.4	4710.3	2812.5	3937.5	0.254	1125.0	3607.9	3000.0	2.352	2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;2625.0;2812.5;3000.0;2812.5;3000.0;3000.0;3187.5;3000.0;3000.0;3375.0;3375.0;3375.0;2812.5;3375.0;3000.0;2812.5;3562.5;2812.5;3937.5;3187.5;3937.5;3937.5;3937.5;3937.5;2812.5;3937.5;2812.5;3375.0;3937.5;3937.5;3937.5;3562.5;3937.5;4125.0;3937.5;4125.0;3937.5;4125.0;3937.5;3937.5;3937.5;3750.0;3562.5;3750.0;3750.0;3750.0;3937.5;3562.5;3562.5;4125.0;3937.5;3937.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3375.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5	5.9	0.0;0.0;0.0;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;-70.3;70.3;70.3;-70.3;70.3;0.0;70.3;-70.3;0.0;140.6;0.0;0.0;-210.9;210.9;-140.6;-70.3;281.2;-281.2;421.9;-281.2;281.2;0.0;0.0;0.0;-421.9;421.9;-421.9;210.9;210.9;0.0;0.0;-140.6;140.6;70.3;-70.3;70.3;-70.3;70.3;-70.3;0.0;0.0;-70.3;-70.3;70.3;0.0;0.0;70.3;-140.6;0.0;210.9;-70.3;0.0;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0	32
10	Waveform 1	1	5.305511410	5.552497398	1069.0	4743.7			0.247		3674.7						
10	Spectrogram 1	1	5.305511410	5.552497398	1069.0	4743.7	2812.5	3750.0	0.247	937.5	3674.7	3000.0	2.378	1875.0;2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2812.5;2812.5;2812.5;3000.0;2812.5;2625.0;2625.0;2812.5;3000.0;2812.5;3000.0;3187.5;3000.0;3000.0;3375.0;2625.0;3000.0;3375.0;2812.5;3000.0;3562.5;3000.0;3375.0;2812.5;3187.5;3750.0;3937.5;3937.5;3937.5;3937.5;3937.5;3562.5;3375.0;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3750.0;3937.5;3937.5;3562.5;3562.5;3750.0;3750.0;3562.5;3562.5;3562.5;3937.5;3937.5;3937.5;3937.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3937.5;3750.0;3750.0;3562.5;3562.5;3562.5;3750.0;3562.5	6.9	70.3;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;70.3;-70.3;-70.3;0.0;70.3;70.3;-70.3;70.3;70.3;-70.3;0.0;140.6;-281.2;140.6;140.6;-210.9;70.3;210.9;-210.9;140.6;-210.9;140.6;210.9;70.3;0.0;0.0;0.0;0.0;-140.6;-70.3;210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;-140.6;0.0;70.3;0.0;-70.3;0.0;0.0;140.6;0.0;0.0;0.0;-140.6;0.0;0.0;0.0;0.0;0.0;140.6;-70.3;0.0;-70.3;0.0;0.0;70.3;-70.3	29
11	Waveform 1	1	5.699807337	5.931042760	1069.0	4844.0			0.231		3774.9						
