Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.054843353	0.208056529	1469.9	3741.5			0.153		2271.7						
1	Spectrogram 1	1	0.054843353	0.208056529	1469.9	3741.5	2812.5	3187.5	0.153	375.0	2271.7	3187.5	2.059	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1875.0;1687.5;2062.5;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;2812.5;3000.0;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	5.0	0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;70.3;-70.3;140.6;351.6;0.0;0.0;0.0;70.3;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-210.9;70.3;70.3;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	8
2	Waveform 1	1	0.431438527	0.591959999	1135.8	3908.6			0.161		2772.7						
2	Spectrogram 1	1	0.431438527	0.591959999	1135.8	3908.6	2812.5	3375.0	0.161	562.5	2772.7	3375.0	1.977	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;2812.5;2812.5;3375.0;3375.0;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.8	0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;-70.3;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-210.9;0.0;210.9;0.0;-210.9;0.0;140.6;-140.6;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;0.0;0.0	14
3	Waveform 1	1	0.784213021	0.953966256	1169.2	3741.5			0.170		2572.3						
3	Spectrogram 1	1	0.784213021	0.953966256	1169.2	3741.5	2812.5	3375.0	0.170	562.5	2572.3	3187.5	1.853	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;2062.5;1687.5;1687.5;1687.5;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3187.5;3187.5;3375.0;3375.0;3375.0;2812.5;2812.5;3187.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;3187.5	6.9	0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;140.6;-140.6;0.0;0.0;632.8;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;70.3;0.0;0.0;-210.9;0.0;140.6;-140.6;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;210.9;0.0;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;-70.3	16
4	Waveform 1	1	1.144360493	1.297604480	1169.2	3841.8			0.153		2672.5						
4	Spectrogram 1	1	1.144360493	1.297604480	1169.2	3841.8	2812.5	3375.0	0.153	562.5	2672.5	3375.0	1.897	1500.0;2250.0;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1687.5;1687.5;2250.0;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;1687.5;3375.0;3562.5;3375.0;3375.0;3375.0;3375.0;3375.0;3000.0;3375.0;2812.5;2812.5;3187.5;2812.5;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	8.8	281.2;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;0.0;210.9;-210.9;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;-562.5;632.8;70.3;-70.3;0.0;0.0;0.0;0.0;-140.6;140.6;-210.9;0.0;140.6;-140.6;210.9;-210.9;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	15
5	Waveform 1	1	1.512527494	1.656164847	1169.2	3808.4			0.144		2639.1						
5	Spectrogram 1	1	1.512527494	1.656164847	1169.2	3808.4	2812.5	3187.5	0.144	375.0	2639.1	2812.5	1.851	2250.0;2250.0;2250.0;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3187.5;3375.0;3000.0;2812.5;3000.0;3000.0;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;3000.0;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5	4.0	0.0;0.0;-70.3;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;-70.3;70.3;-140.6;-70.3;70.3;0.0;-70.3;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;70.3;-70.3	16
