Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.239192808	0.523071594	2443.3	4509.7			0.284		2066.4						
1	Spectrogram 1	1	0.239192808	0.523071594	2443.3	4509.7	3014.6	3876.0	0.284	861.3	2066.4	3014.6	2.835	3014.6;3014.6;3014.6;3014.6;3014.6;3100.8;3186.9;3100.8;3014.6;2756.2;2670.1;3186.9;3186.9;3100.8;3186.9;2756.2;3186.9;2670.1;2928.5;3014.6;3100.8;3014.6;3100.8;4048.2;4048.2;3876.0;3962.1;3962.1;3876.0;4048.2;4048.2;3962.1;3962.1;4048.2;3876.0;3962.1;3962.1;3876.0;3876.0;3876.0;4048.2;4048.2;3876.0;3876.0;3876.0;3962.1;4048.2;3876.0	3.2	0.0;0.0;0.0;0.0;14.8;14.8;-14.8;-14.8;-44.5;-14.8;89.0;0.0;-14.8;14.8;-74.2;74.2;-89.0;44.5;14.8;14.8;-14.8;14.8;163.2;0.0;-29.7;14.8;0.0;-14.8;29.7;0.0;-14.8;0.0;14.8;-29.7;14.8;0.0;-14.8;0.0;0.0;29.7;0.0;-29.7;0.0;0.0;14.8;14.8;-29.7	23
2	Waveform 1	1	0.573430844	0.834713370	2474.6	4509.7			0.261		2035.1						
2	Spectrogram 1	1	0.573430844	0.834713370	2474.6	4509.7	3014.6	3876.0	0.261	861.3	2035.1	3014.6	2.705	3100.8;2842.4;3014.6;3014.6;3014.6;3100.8;3100.8;3100.8;3014.6;2842.4;2670.1;2670.1;2756.2;2928.5;3186.9;3186.9;3186.9;3100.8;3186.9;3100.8;3014.6;2670.1;3186.9;4134.4;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3876.0;4048.2;3962.1;3962.1;4048.2;3962.1;3962.1;3962.1;3962.1;4048.2;4134.4;4048.2;4048.2	3.8	-44.5;29.7;0.0;0.0;14.8;0.0;0.0;-14.8;-29.7;-29.7;0.0;14.8;29.7;44.5;0.0;0.0;-14.8;14.8;-14.8;-14.8;-59.4;89.0;163.2;-29.7;0.0;0.0;0.0;0.0;0.0;0.0;-14.8;29.7;-14.8;0.0;14.8;-14.8;0.0;0.0;0.0;14.8;14.8;-14.8;0.0	14
3	Waveform 1	1	0.899096615	1.189222017	2412.0	4447.0			0.290		2035.1						
3	Spectrogram 1	1	0.899096615	1.189222017	2412.0	4447.0	3014.6	3876.0	0.290	861.3	2035.1	3014.6	2.752	3962.1;3100.8;2928.5;3014.6;3014.6;3014.6;3014.6;3100.8;3186.9;3014.6;3014.6;2756.2;2670.1;3014.6;2928.5;3100.8;2842.4;3100.8;3186.9;2928.5;3186.9;3186.9;3014.6;3014.6;3014.6;4134.4;3962.1;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;3962.1;3876.0;3962.1;3962.1;3962.1;3962.1;3876.0;3876.0;3876.0;3876.0;3876.0;4048.2;3876.0;3876.0	-0.3	-148.4;-29.7;14.8;0.0;0.0;0.0;14.8;14.8;-29.7;0.0;-44.5;-14.8;59.4;-14.8;29.7;-44.5;44.5;14.8;-44.5;44.5;0.0;-29.7;0.0;0.0;192.9;-29.7;-14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.8;-14.8;14.8;0.0;0.0;0.0;-14.8;0.0;0.0;0.0;0.0;29.7;-29.7;0.0	18
4	Waveform 1	1	1.218064893	1.496313816	2412.0	4415.7			0.278		2003.8						
4	Spectrogram 1	1	1.218064893	1.496313816	2412.0	4415.7	3014.6	3876.0	0.278	861.3	2003.8	3100.8	2.879	4048.2;3962.1;2928.5;2928.5;3014.6;2928.5;3014.6;3100.8;3186.9;3273.0;3186.9;3014.6;3186.9;2670.1;2756.2;3100.8;2928.5;2842.4;3186.9;3014.6;3014.6;2842.4;3014.6;3186.9;3186.9;4220.5;4220.5;4048.2;3876.0;3876.0;3876.0;3962.1;3962.1;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;3876.0;4134.4;4220.5;3962.1;3186.9;4048.2;3962.1;3876.0;3876.0	-0.6	-14.8;-178.1;0.0;14.8;-14.8;14.8;14.8;14.8;14.8;-14.8;-29.7;29.7;-89.0;14.8;59.4;-29.7;-14.8;59.4;-29.7;0.0;-29.7;29.7;29.7;0.0;178.1;0.0;-29.7;-29.7;0.0;0.0;14.8;0.0;-14.8;0.0;0.0;0.0;0.0;0.0;0.0;44.5;14.8;-44.5;-133.5;148.4;-14.8;-14.8;0.0	18
5	Waveform 1	1	1.573925027	1.877623547	2474.6	4384.4			0.304		1909.8						
5	Spectrogram 1	1	1.573925027	1.877623547	2474.6	4384.4	3014.6	3876.0	0.304	861.3	1909.8	3100.8	2.746	3876.0;3876.0;2670.1;3014.6;2928.5;3014.6;3014.6;3100.8;3273.0;3273.0;3014.6;3014.6;2756.2;3186.9;2756.2;2928.5;3014.6;3186.9;2842.4;3186.9;3186.9;2842.4;2928.5;3014.6;3100.8;2928.5;4048.2;3962.1;3876.0;3962.1;3962.1;3962.1;4048.2;3876.0;3876.0;3962.1;3962.1;3962.1;4048.2;4048.2;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1	0.3	0.0;-207.7;59.4;-14.8;14.8;0.0;14.8;29.7;0.0;-44.5;0.0;-44.5;74.2;-74.2;29.7;14.8;29.7;-59.4;59.4;0.0;-59.4;14.8;14.8;14.8;-29.7;192.9;-14.8;-14.8;14.8;0.0;0.0;14.8;-29.7;0.0;14.8;0.0;0.0;14.8;0.0;-14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	18
