Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.164583407	0.390693322	1019.6	3948.8			0.226		2929.1						
1	Spectrogram 1	1	0.164583407	0.390693322	1019.6	3948.8	2906.2	3093.8	0.226	187.5	2929.1	3000.0	2.628	2156.2;2250.0;2250.0;2343.8;2343.8;2343.8;2343.8;2250.0;2250.0;2156.2;1968.8;2343.8;2062.5;2062.5;2156.2;2156.2;3093.8;3187.5;3187.5;3187.5;3187.5;3000.0;3093.8;3000.0;3093.8;3000.0;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8	4.3	17.6;0.0;17.6;0.0;0.0;0.0;-17.6;0.0;-17.6;-35.2;70.3;-52.7;0.0;17.6;0.0;175.8;17.6;0.0;0.0;0.0;-35.2;17.6;-17.6;17.6;-17.6;17.6;-17.6;0.0;17.6;0.0;0.0;-17.6;0.0;17.6;0.0;0.0;0.0;0.0;-17.6;17.6;0.0	16
2	Waveform 1	1	0.498932451	0.746576644	1019.6	4019.6			0.248		3000.0						
2	Spectrogram 1	1	0.498932451	0.746576644	1019.6	4019.6	3000.0	3187.5	0.248	187.5	3000.0	3093.8	2.411	2062.5;2062.5;2250.0;2343.8;2437.5;2437.5;2531.2;2531.2;3656.2;2343.8;2250.0;2156.2;2062.5;2343.8;2250.0;2343.8;2156.2;3093.8;3093.8;2906.2;3187.5;3187.5;3000.0;3093.8;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	4.3	0.0;35.2;17.6;17.6;0.0;17.6;0.0;210.9;-246.1;-17.6;-17.6;-17.6;52.7;-17.6;17.6;-35.2;175.8;0.0;-35.2;52.7;0.0;-35.2;17.6;17.6;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;35.2;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	13
3	Waveform 1	1	0.839468040	1.076345094	1137.7	4043.2			0.237		2905.5						
3	Spectrogram 1	1	0.839468040	1.076345094	1137.7	4043.2	2531.2	3093.8	0.237	562.5	2905.5	2531.2	2.242	2250.0;2250.0;2437.5;2531.2;2531.2;2531.2;2531.2;2531.2;2531.2;2437.5;2250.0;2250.0;2156.2;2437.5;2437.5;2531.2;2437.5;2531.2;3281.2;3187.5;3000.0;3000.0;3000.0;3281.2;3187.5;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	3.8	0.0;35.2;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;-35.2;0.0;-17.6;52.7;0.0;17.6;-17.6;17.6;140.6;-17.6;-35.2;0.0;0.0;52.7;-17.6;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	7
4	Waveform 1	1	1.176126828	1.416080207	1090.5	3972.4			0.240		2881.9						
4	Spectrogram 1	1	1.176126828	1.416080207	1090.5	3972.4	2906.2	3093.8	0.240	187.5	2881.9	3093.8	2.174	2343.8;2437.5;2531.2;2531.2;2531.2;2531.2;2531.2;2343.8;2250.0;2250.0;2062.5;2531.2;2343.8;2437.5;2437.5;2531.2;3281.2;3000.0;3000.0;3281.2;3000.0;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	3.3	17.6;17.6;0.0;0.0;0.0;0.0;-35.2;-17.6;0.0;-35.2;87.9;-35.2;17.6;0.0;17.6;140.6;-52.7;0.0;52.7;-52.7;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0	12
5	Waveform 1	1	1.520379204	1.754179932	1066.9	3996.0			0.234		2929.1						
5	Spectrogram 1	1	1.520379204	1.754179932	1066.9	3996.0	3000.0	3093.8	0.234	93.8	2929.1	3093.8	2.280	2343.8;2437.5;2531.2;2531.2;2531.2;2437.5;2437.5;2343.8;2250.0;2250.0;2062.5;2437.5;2437.5;2531.2;2437.5;2437.5;2531.2;2718.8;3281.2;3000.0;3000.0;3093.8;3000.0;3000.0;2812.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3187.5;3093.8;3093.8	3.4	17.6;17.6;0.0;0.0;-17.6;0.0;-17.6;-17.6;0.0;-35.2;70.3;0.0;17.6;-17.6;0.0;17.6;35.2;105.5;-52.7;0.0;17.6;-17.6;0.0;-35.2;70.3;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0	11
6	Waveform 1	1	1.865209118	2.085166382	1043.2	3996.0			0.220		2952.8						
6	Spectrogram 1	1	1.865209118	2.085166382	1043.2	3996.0	3000.0	3093.8	0.220	93.8	2952.8	3093.8	2.252	2156.2;2343.8;2437.5;2531.2;2531.2;2531.2;2531.2;2437.5;2437.5;2343.8;2250.0;2156.2;2437.5;2343.8;2437.5;2437.5;2531.2;3093.8;3281.2;3281.2;3000.0;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3000.0;3093.8;3187.5;3093.8;3093.8	4.5	35.2;17.6;17.6;0.0;0.0;0.0;-17.6;0.0;-17.6;-17.6;-17.6;52.7;-17.6;17.6;0.0;17.6;105.5;35.2;0.0;-52.7;17.6;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;-17.6;17.6;17.6;-17.6;0.0	13
7	Waveform 1	1	2.228880342	2.484215348	1043.2	3854.3			0.255		2811.0						
