Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.073816353	0.220029514	1053.4	4219.2			0.146		3165.8						
1	Spectrogram 1	1	0.073816353	0.220029514	1053.4	4219.2	2411.7	2670.1	0.146	258.4	3165.8	2670.1	2.767	2756.2;2325.6;2497.9;2239.5;2239.5;2239.5;2325.6;2411.7;2497.9;2670.1;2670.1;2670.1;2584.0;2497.9;2411.7;2325.6;2239.5;2497.9;2497.9;2670.1;2670.1;2239.5;2584.0;2411.7	-2.6	-74.2;29.7;-44.5;0.0;0.0;14.8;14.8;14.8;29.7;0.0;0.0;-14.8;-14.8;-14.8;-14.8;-14.8;44.5;0.0;29.7;0.0;-74.2;59.4;-29.7	8
2	Waveform 1	1	0.298104502	0.447156753	1031.3	4307.8			0.149		3276.5						
2	Spectrogram 1	1	0.298104502	0.447156753	1031.3	4307.8	2411.7	2756.2	0.149	344.5	3276.5	2584.0	2.785	2756.2;2325.6;2325.6;2325.6;2325.6;2411.7;2497.9;2584.0;2670.1;2756.2;2756.2;2670.1;2584.0;2497.9;2411.7;2325.6;2756.2;2756.2;2756.2;2497.9;2756.2;2756.2;2756.2;2756.2;2325.6	-3.1	-74.2;0.0;0.0;0.0;14.8;14.8;14.8;14.8;14.8;0.0;-14.8;-14.8;-14.8;-14.8;-14.8;74.2;0.0;0.0;-44.5;44.5;0.0;0.0;0.0;-74.2	6
3	Waveform 1	1	0.525231742	0.671444903	1053.4	4219.2			0.146		3165.8						
3	Spectrogram 1	1	0.525231742	0.671444903	1053.4	4219.2	2411.7	2670.1	0.146	258.4	3165.8	2584.0	2.681	2670.1;2325.6;2325.6;2325.6;2325.6;2411.7;2497.9;2584.0;2670.1;2670.1;2584.0;2584.0;2497.9;2411.7;2325.6;2497.9;2497.9;2497.9;2584.0;2239.5;2239.5;2325.6;2670.1;2497.9	-1.3	-59.4;0.0;0.0;0.0;14.8;14.8;14.8;14.8;0.0;-14.8;0.0;-14.8;-14.8;-14.8;29.7;0.0;0.0;14.8;-59.4;0.0;14.8;59.4;-29.7	6
4	Waveform 1	1	0.752358982	0.907089414	1031.3	4219.2			0.155		3188.0						
4	Spectrogram 1	1	0.752358982	0.907089414	1031.3	4219.2	2411.7	2670.1	0.155	258.4	3188.0	2670.1	2.755	2325.6;2670.1;2325.6;2325.6;2325.6;2411.7;2411.7;2497.9;2670.1;2670.1;2670.1;2670.1;2497.9;2411.7;2325.6;2670.1;2497.9;2497.9;2756.2;2584.0;2325.6;2325.6;2411.7;2670.1;2670.1;2325.6	0.0	59.4;-59.4;0.0;0.0;14.8;0.0;14.8;29.7;0.0;0.0;0.0;-29.7;-14.8;-14.8;59.4;-29.7;0.0;44.5;-29.7;-44.5;0.0;14.8;44.5;0.0;-59.4	9
5	Waveform 1	1	0.980575063	1.135305495	1031.3	4263.5			0.155		3232.2						
5	Spectrogram 1	1	0.980575063	1.135305495	1031.3	4263.5	2497.9	2756.2	0.155	258.4	3232.2	2756.2	2.751	2756.2;2325.6;2325.6;2325.6;2325.6;2325.6;2411.7;2411.7;2584.0;2584.0;2756.2;2756.2;2670.1;2584.0;2497.9;2411.7;2325.6;2756.2;2584.0;2497.9;2584.0;2497.9;2497.9;2756.2;2670.1;2670.1;2756.2	0.0	-74.2;0.0;0.0;0.0;0.0;14.8;0.0;29.7;0.0;29.7;0.0;-14.8;-14.8;-14.8;-14.8;-14.8;74.2;-29.7;-14.8;14.8;-14.8;0.0;44.5;-14.8;0.0;14.8	9
6	Waveform 1	1	1.203238785	1.359388762	1053.4	4285.6			0.156		3232.2						
6	Spectrogram 1	1	1.203238785	1.359388762	1053.4	4285.6	2411.7	2756.2	0.156	344.5	3232.2	2756.2	2.725	2239.5;2584.0;2325.6;2325.6;2325.6;2411.7;2411.7;2497.9;2584.0;2670.1;2756.2;2756.2;2670.1;2584.0;2497.9;2325.6;2756.2;2756.2;2067.2;2670.1;2584.0;2756.2;2325.6;2411.7;2670.1;2584.0;2756.2	3.4	59.4;-44.5;0.0;0.0;14.8;0.0;14.8;14.8;14.8;14.8;0.0;-14.8;-14.8;-14.8;-29.7;74.2;0.0;-118.7;103.9;-14.8;29.7;-74.2;14.8;44.5;-14.8;29.7	12
