Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.695470978	0.847460475	1252.0	3968.5			0.152		2716.5						
1	Spectrogram 1	1	0.695470978	0.847460475	1252.0	3968.5	3000.0	3562.5	0.152	562.5	2716.5	3562.5	2.405	2718.8;2812.5;3656.2;3656.2;3656.2;3750.0;3750.0;3656.2;3562.5;3375.0;3187.5;2906.2;2812.5;2718.8;2812.5;3000.0;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3187.5;3093.8;3187.5;3187.5	3.3	17.6;158.2;0.0;0.0;17.6;0.0;-17.6;-17.6;-35.2;-35.2;-52.7;-17.6;-17.6;17.6;35.2;17.6;0.0;17.6;0.0;0.0;0.0;0.0;17.6;-17.6;-17.6;17.6;0.0	4
2	Waveform 1	1	0.955381074	1.107370572	1228.3	3921.3			0.152		2692.9						
2	Spectrogram 1	1	0.955381074	1.107370572	1228.3	3921.3	3000.0	3562.5	0.152	562.5	2692.9	3656.2	2.426	1781.2;3000.0;1781.2;1781.2;3562.5;3656.2;3656.2;3656.2;3656.2;3468.8;3093.8;2906.2;2718.8;2718.8;2906.2;3000.0;3000.0;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3187.5;3187.5;3187.5	10.1	228.5;-228.5;0.0;334.0;17.6;0.0;0.0;0.0;-35.2;-70.3;-35.2;-35.2;0.0;35.2;17.6;0.0;17.6;17.6;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0	5
3	Waveform 1	1	1.211604734	1.365425431	1228.3	3944.9			0.154		2716.5						
3	Spectrogram 1	1	1.211604734	1.365425431	1228.3	3944.9	3000.0	3562.5	0.154	562.5	2716.5	3656.2	2.320	1875.0;1875.0;1781.2;3656.2;3656.2;3656.2;3656.2;3656.2;3562.5;3375.0;3187.5;3000.0;2812.5;2718.8;2718.8;2812.5;3000.0;3093.8;3093.8;3187.5;3187.5;3281.2;3281.2;3281.2;3093.8;3093.8;3281.2;3375.0	10.4	0.0;-17.6;351.6;0.0;0.0;0.0;0.0;-17.6;-35.2;-35.2;-35.2;-35.2;-17.6;0.0;17.6;35.2;17.6;0.0;17.6;0.0;17.6;0.0;0.0;-35.2;0.0;35.2;17.6	5
4	Waveform 1	1	1.476858169	1.627016468	1252.0	3897.6			0.150		2645.7						
4	Spectrogram 1	1	1.476858169	1.627016468	1252.0	3897.6	3000.0	3562.5	0.150	562.5	2645.7	3187.5	2.289	1875.0;1781.2;1781.2;3562.5;3656.2;3656.2;3656.2;3656.2;3562.5;3468.8;3281.2;3093.8;2812.5;2718.8;2718.8;2812.5;3000.0;3000.0;3093.8;3187.5;3187.5;3187.5;3281.2;3187.5;3187.5;3187.5;3093.8;3187.5	9.1	-17.6;0.0;334.0;17.6;0.0;0.0;0.0;-17.6;-17.6;-35.2;-35.2;-52.7;-17.6;0.0;17.6;35.2;0.0;17.6;17.6;0.0;0.0;17.6;-17.6;0.0;0.0;-17.6;17.6	5
5	Waveform 1	1	1.744183060	1.903497353	1204.7	3921.3			0.159		2716.5						
5	Spectrogram 1	1	1.744183060	1.903497353	1204.7	3921.3	3000.0	3562.5	0.159	562.5	2716.5	3656.2	2.355	1781.2;1781.2;3562.5;3656.2;3656.2;3656.2;3656.2;3468.8;3375.0;3187.5;3000.0;2812.5;2718.8;2625.0;2812.5;2906.2;3000.0;3187.5;3187.5;3281.2;3281.2;3281.2;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5	9.8	0.0;334.0;17.6;0.0;0.0;0.0;-35.2;-17.6;-35.2;-35.2;-35.2;-17.6;-17.6;35.2;17.6;17.6;35.2;0.0;17.6;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0	3
6	Waveform 1	1	1.991268739	2.172557417	1252.0	3897.6			0.181		2645.7						
6	Spectrogram 1	1	1.991268739	2.172557417	1252.0	3897.6	3000.0	3562.5	0.181	562.5	2645.7	3656.2	2.510	3187.5;3281.2;2812.5;2812.5;1875.0;1781.2;1781.2;3656.2;3656.2;3656.2;3656.2;3656.2;3562.5;3468.8;3281.2;3093.8;2906.2;2812.5;2718.8;2812.5;2906.2;3000.0;3000.0;3093.8;3187.5;3187.5;3281.2;3281.2;3187.5;3187.5;3000.0;3187.5;3187.5;3281.2	0.5	17.6;-87.9;0.0;-175.8;-17.6;0.0;351.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-35.2;-35.2;-35.2;-17.6;-17.6;17.6;17.6;17.6;0.0;17.6;17.6;0.0;17.6;0.0;-17.6;0.0;-35.2;35.2;0.0;17.6	6
