Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.070537453	0.296257304	1102.4	5044.4			0.226		3942.0						
1	Spectrogram 1	1	0.070537453	0.296257304	1102.4	5044.4	2906.2	3187.5	0.226	281.2	3942.0	3093.8	2.875	1968.8;2250.0;2343.8;2437.5;2531.2;2531.2;2437.5;2343.8;2250.0;2062.5;1968.8;1875.0;1781.2;1781.2;2437.5;1875.0;2156.2;2531.2;2250.0;1968.8;2062.5;2062.5;2531.2;2343.8;2437.5;2531.2;2531.2;2812.5;3000.0;3093.8;3187.5;3187.5;3281.2;3187.5;3093.8;2906.2;3093.8;3187.5;3093.8;3000.0;3187.5	5.7	52.7;17.6;17.6;17.6;0.0;-17.6;-17.6;-17.6;-35.2;-17.6;-17.6;-17.6;0.0;123.0;-105.5;52.7;70.3;-52.7;-52.7;17.6;0.0;87.9;-35.2;17.6;17.6;0.0;52.7;35.2;17.6;17.6;0.0;17.6;-17.6;-17.6;-35.2;35.2;17.6;-17.6;-17.6;35.2	12
2	Waveform 1	1	0.511977316	0.760269152	1102.4	5111.2			0.248		4008.8						
2	Spectrogram 1	1	0.511977316	0.760269152	1102.4	5111.2	2531.2	3187.5	0.248	656.2	4008.8	3000.0	2.525	2156.2;2250.0;2437.5;2437.5;2437.5;2437.5;2531.2;2531.2;2437.5;2250.0;2156.2;2062.5;1968.8;1875.0;1781.2;1781.2;1781.2;1781.2;2437.5;2437.5;2531.2;2531.2;2437.5;2812.5;2156.2;2343.8;2531.2;2531.2;2718.8;2906.2;3093.8;3187.5;3281.2;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3093.8;2906.2;3000.0;3281.2;3000.0;2906.2	3.1	17.6;35.2;0.0;0.0;0.0;17.6;0.0;-17.6;-35.2;-17.6;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;123.0;0.0;17.6;0.0;-17.6;70.3;-123.0;35.2;35.2;0.0;35.2;35.2;35.2;17.6;17.6;17.6;0.0;-17.6;-17.6;-17.6;-17.6;0.0;0.0;17.6;-35.2;17.6;52.7;-52.7;-17.6	11
3	Waveform 1	1	0.948771031	1.202705864	1069.0	5211.4			0.254		4142.4						
3	Spectrogram 1	1	0.948771031	1.202705864	1069.0	5211.4	2718.8	3281.2	0.254	562.5	4142.4	3375.0	2.373	2343.8;2343.8;2437.5;2437.5;2437.5;2531.2;2531.2;2531.2;2531.2;2531.2;2156.2;2531.2;1968.8;1968.8;2531.2;2531.2;1875.0;2531.2;2437.5;2531.2;2343.8;2531.2;2531.2;2343.8;2437.5;2531.2;2718.8;2812.5;3000.0;3093.8;3281.2;3375.0;3375.0;3375.0;3375.0;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3375.0;3281.2;3093.8	3.1	0.0;17.6;0.0;0.0;17.6;0.0;0.0;0.0;0.0;-70.3;70.3;-105.5;0.0;105.5;0.0;-123.0;123.0;-17.6;17.6;-35.2;35.2;0.0;-35.2;17.6;17.6;35.2;17.6;35.2;17.6;35.2;17.6;0.0;0.0;0.0;-35.2;-17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-17.6;-35.2	15
4	Waveform 1	1	1.408430498	1.658133083	1102.4	5211.4			0.250		4109.0						
4	Spectrogram 1	1	1.408430498	1.658133083	1102.4	5211.4	2906.2	3375.0	0.250	468.8	4109.0	3375.0	2.324	2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2437.5;2343.8;2156.2;2156.2;2062.5;1968.8;1875.0;1875.0;1875.0;1781.2;2437.5;2062.5;2437.5;2437.5;2437.5;3000.0;2062.5;2343.8;2437.5;2625.0;2718.8;2906.2;3093.8;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3187.5;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;2906.2;3375.0;3375.0	4.4	17.6;0.0;17.6;0.0;-17.6;0.0;-17.6;-35.2;0.0;-17.6;-17.6;-17.6;0.0;0.0;-17.6;123.0;-70.3;70.3;0.0;0.0;105.5;-175.8;52.7;17.6;35.2;17.6;35.2;35.2;17.6;35.2;0.0;0.0;0.0;0.0;-35.2;-17.6;0.0;-17.6;0.0;0.0;0.0;-17.6;87.9;0.0	8
5	Waveform 1	1	1.862446969	2.122024797	1002.2	5144.6			0.260		4142.4						
5	Spectrogram 1	1	1.862446969	2.122024797	1002.2	5144.6	2906.2	3281.2	0.260	375.0	4142.4	3375.0	2.314	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2250.0;2062.5;1968.8;1968.8;2437.5;2437.5;2437.5;2437.5;2343.8;1687.5;2531.2;3000.0;2437.5;2156.2;2250.0;2437.5;2531.2;2718.8;2812.5;3000.0;3093.8;3281.2;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;2906.2;2906.2;2812.5;3375.0;3000.0;2906.2;3000.0	2.6	17.6;0.0;0.0;0.0;0.0;-17.6;0.0;-17.6;-35.2;-17.6;0.0;87.9;0.0;0.0;0.0;-17.6;-123.0;158.2;87.9;-105.5;-52.7;17.6;35.2;17.6;35.2;17.6;35.2;17.6;35.2;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;-17.6;0.0;-17.6;105.5;-70.3;-17.6;17.6	10
