Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	1.117633181	1.198302594	1941.7	8556.3			0.081		6614.5						
1	Spectrogram 1	1	1.117633181	1.198302594	1941.7	8556.3	4687.5	5437.5	0.081	750.0	6614.5	5250.0	2.826	3375.0;3187.5;2812.5;4687.5;4875.0;5250.0;5250.0;5250.0;5437.5;5437.5;5625.0;5625.0;5625.0;5625.0;5625.0;5625.0;5437.5;5437.5;5250.0;5250.0;5250.0;5250.0;4687.5;4687.5;5437.5;4687.5;5062.5;5437.5;5250.0;4687.5	17.0	-70.3;-140.6;703.1;70.3;140.6;0.0;0.0;70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;-70.3;0.0;0.0;0.0;-210.9;0.0;281.2;-281.2;140.6;140.6;-70.3;-210.9	6
2	Waveform 1	1	1.269193896	1.356764715	1808.1	8355.8			0.088		6547.7						
2	Spectrogram 1	1	1.269193896	1.356764715	1808.1	8355.8	4687.5	5250.0	0.088	562.5	6547.7	5250.0	2.797	2062.5;2062.5;5062.5;5062.5;4312.5;4687.5;4687.5;5062.5;5250.0;5250.0;5250.0;5437.5;5437.5;5437.5;5437.5;5437.5;5062.5;5250.0;5250.0;5250.0;5250.0;5062.5;4875.0;4687.5;4687.5;4500.0;5062.5;5062.5;5062.5;4687.5;5062.5;4875.0;5250.0	37.4	0.0;1125.0;0.0;-281.2;140.6;0.0;140.6;70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;-140.6;70.3;0.0;0.0;0.0;-70.3;-70.3;-70.3;0.0;-70.3;210.9;0.0;0.0;-140.6;140.6;-70.3;140.6	10
3	Waveform 1	1	1.425093689	1.516806735	1741.3	8155.4			0.092		6414.1						
3	Spectrogram 1	1	1.425093689	1.516806735	1741.3	8155.4	4687.5	5250.0	0.092	562.5	6414.1	4687.5	2.587	4687.5;3937.5;3000.0;4500.0;4687.5;4875.0;5062.5;5250.0;5250.0;5250.0;5250.0;5250.0;5250.0;5250.0;5250.0;5250.0;5062.5;5062.5;4875.0;4875.0;4687.5;4687.5;4687.5;5062.5;4500.0;4875.0;4687.5;4687.5;4687.5;5062.5;5062.5;5062.5;4875.0;5062.5	4.3	-281.2;-351.6;562.5;70.3;70.3;70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;-70.3;0.0;-70.3;0.0;0.0;140.6;-210.9;140.6;-70.3;0.0;0.0;140.6;0.0;0.0;-70.3;70.3	9
4	Waveform 1	1	1.727751385	1.830952217	1674.5	7320.2			0.103		5645.7						
4	Spectrogram 1	1	1.727751385	1.830952217	1674.5	7320.2	4312.5	4687.5	0.103	375.0	5645.7	4687.5	2.727	3000.0;3187.5;3187.5;3187.5;3187.5;3000.0;4312.5;4500.0;4687.5;4687.5;4687.5;2812.5;3187.5;4875.0;4687.5;4875.0;4687.5;4687.5;4687.5;4687.5;4500.0;4500.0;4500.0;4312.5;4500.0;4687.5;4687.5;4312.5;4312.5;4500.0;4500.0;4312.5;4312.5;4312.5;4500.0;4687.5;4312.5;4500.0;3000.0	0.0	70.3;0.0;0.0;0.0;-70.3;492.2;70.3;70.3;0.0;0.0;-703.1;140.6;632.8;-70.3;70.3;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;70.3;70.3;0.0;-140.6;0.0;70.3;0.0;-70.3;0.0;0.0;70.3;70.3;-140.6;70.3;-562.5	15
