Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.172892809	0.286508084	1565.4	4132.7			0.114		2567.3						
1	Spectrogram 1	1	0.172892809	0.286508084	1565.4	4132.7	2411.7	2670.1	0.114	258.4	2567.3	2670.1	2.871	2670.1;2239.5;2239.5;2239.5;2239.5;2325.6;2411.7;2584.0;2670.1;2670.1;2670.1;2497.9;2411.7;2239.5;2153.3;2670.1;1981.1;2670.1;2497.9	-1.6	-74.2;0.0;0.0;0.0;14.8;14.8;29.7;14.8;0.0;0.0;-29.7;-14.8;-29.7;-14.8;89.0;-118.7;118.7;-29.7	6
2	Waveform 1	1	0.392856700	0.515116615	1753.3	4195.4			0.122		2442.1						
2	Spectrogram 1	1	0.392856700	0.515116615	1753.3	4195.4	2497.9	2670.1	0.122	172.3	2442.1	2670.1	2.463	2842.4;2756.2;2325.6;2325.6;2325.6;2411.7;2411.7;2497.9;2584.0;2670.1;2670.1;2670.1;2584.0;2497.9;2411.7;2239.5;2670.1;2670.1;2497.9;2067.2	-7.0	-14.8;-74.2;0.0;0.0;14.8;0.0;14.8;14.8;14.8;0.0;0.0;-14.8;-14.8;-14.8;-29.7;74.2;0.0;-29.7;-74.2	4
3	Waveform 1	1	0.624427563	0.752862222	1659.4	4195.4			0.128		2536.0						
3	Spectrogram 1	1	0.624427563	0.752862222	1659.4	4195.4	2497.9	2670.1	0.128	172.3	2536.0	2670.1	2.528	2670.1;2670.1;2325.6;2325.6;2325.6;2325.6;2497.9;2584.0;2670.1;2670.1;2756.2;2670.1;2670.1;2411.7;2325.6;2239.5;2153.3;2584.0;2067.2;2670.1;2411.7	-2.2	0.0;-59.4;0.0;0.0;0.0;29.7;14.8;14.8;0.0;14.8;-14.8;0.0;-44.5;-14.8;-14.8;-14.8;74.2;-89.0;103.9;-44.5	6
4	Waveform 1	1	0.853814647	0.966194973	1690.7	4132.7			0.112		2442.1						
4	Spectrogram 1	1	0.853814647	0.966194973	1690.7	4132.7	2411.7	2670.1	0.112	258.4	2442.1	2670.1	2.376	2325.6;2325.6;2325.6;2325.6;2325.6;2411.7;2584.0;2584.0;2670.1;2670.1;2670.1;2497.9;2411.7;2325.6;2325.6;2497.9;2670.1;2497.9	1.7	0.0;0.0;0.0;0.0;14.8;29.7;0.0;14.8;0.0;0.0;-29.7;-14.8;-14.8;0.0;29.7;29.7;-29.7	3
5	Waveform 1	1	1.083876440	1.212311099	1502.8	4226.7			0.128		2723.9						
5	Spectrogram 1	1	1.083876440	1.212311099	1502.8	4226.7	2411.7	2670.1	0.128	258.4	2723.9	2584.0	2.442	2325.6;2670.1;2325.6;2411.7;2325.6;2325.6;2411.7;2497.9;2584.0;2670.1;2756.2;2670.1;2584.0;2670.1;2325.6;2239.5;2670.1;2497.9;2325.6;2325.6;2670.1;2670.1	2.8	59.4;-59.4;14.8;-14.8;0.0;14.8;14.8;14.8;14.8;14.8;-14.8;-14.8;14.8;-59.4;-14.8;74.2;-29.7;-29.7;0.0;59.4;0.0	10
6	Waveform 1	1	1.309872041	1.435836802	1753.3	4132.7			0.126		2379.5						
6	Spectrogram 1	1	1.309872041	1.435836802	1753.3	4132.7	2497.9	2670.1	0.126	172.3	2379.5	2584.0	2.356	2584.0;2584.0;2239.5;2325.6;2239.5;2325.6;2325.6;2497.9;2584.0;2584.0;2670.1;2670.1;2584.0;2497.9;2411.7;2325.6;2153.3;2584.0;1981.1;2325.6;2670.1;2584.0	0.0	0.0;-59.4;14.8;-14.8;14.8;0.0;29.7;14.8;0.0;14.8;0.0;-14.8;-14.8;-14.8;-14.8;-29.7;74.2;-103.9;59.4;59.4;-14.8	8
7	Waveform 1	1	1.563827113	1.694731668	1690.7	4258.0			0.131		2567.3						
7	Spectrogram 1	1	1.563827113	1.694731668	1690.7	4258.0	2411.7	2670.1	0.131	258.4	2567.3	2670.1	2.393	2670.1;2670.1;2325.6;2325.6;2325.6;2411.7;2411.7;2497.9;2584.0;2670.1;2670.1;2670.1;2584.0;2497.9;2411.7;2325.6;2239.5;2153.3;2584.0;2411.7;2325.6;2411.7	-2.1	0.0;-59.4;0.0;0.0;14.8;0.0;14.8;14.8;14.8;0.0;0.0;-14.8;-14.8;-14.8;-14.8;-14.8;-14.8;74.2;-29.7;-14.8;14.8	5
8	Waveform 1	1	2.551814221	2.691363417	1753.3	4195.4			0.140		2442.1						
8	Spectrogram 1	1	2.551814221	2.691363417	1753.3	4195.4	2411.7	2756.2	0.140	344.5	2442.1	2670.1	2.713	2584.0;2325.6;2325.6;2325.6;2411.7;2411.7;2497.9;2584.0;2670.1;2756.2;2756.2;2670.1;2497.9;2411.7;2325.6;2325.6;2756.2;2497.9;1981.1;2325.6;2411.7;2584.0;2584.0	0.0	-44.5;0.0;0.0;14.8;0.0;14.8;14.8;14.8;14.8;0.0;-14.8;-29.7;-14.8;-14.8;0.0;74.2;-44.5;-89.0;59.4;14.8;29.7;0.0	5
9	Waveform 1	1	2.786454463	2.914889121	1847.2	4226.7			0.128		2379.5						
9	Spectrogram 1	1	2.786454463	2.914889121	1847.2	4226.7	2497.9	2756.2	0.128	258.4	2379.5	2670.1	2.611	2670.1;2325.6;2325.6;2325.6;2411.7;2497.9;2584.0;2584.0;2756.2;2756.2;2670.1;2670.1;2584.0;2670.1;2325.6;2325.6;2153.3;2497.9;2497.9;2325.6;2325.6	-3.0	-59.4;0.0;0.0;14.8;14.8;14.8;0.0;29.7;0.0;-14.8;0.0;-14.8;14.8;-59.4;0.0;-29.7;59.4;0.0;-29.7;0.0	6
10	Waveform 1	1	3.038233353	3.165433063	1722.0	4351.9			0.127		2629.9						
10	Spectrogram 1	1	3.038233353	3.165433063	1722.0	4351.9	2411.7	2670.1	0.127	258.4	2629.9	2756.2	2.679	2584.0;2325.6;2325.6;2325.6;2325.6;2411.7;2497.9;2584.0;2670.1;2756.2;2670.1;2584.0;2411.7;2411.7;2325.6;2411.7;2584.0;2670.1;2067.2;2325.6;2584.0	0.0	-44.5;0.0;0.0;0.0;14.8;14.8;14.8;14.8;14.8;-14.8;-14.8;-29.7;0.0;-14.8;14.8;29.7;14.8;-103.9;44.5;44.5	5
