Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.163799066	0.347878017	1275.3	5284.1			0.184		4008.8						
1	Spectrogram 1	1	0.163799066	0.347878017	1275.3	5284.1	3187.5	3375.0	0.184	187.5	4008.8	3375.0	1.717	2250.0;3000.0;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;3375.0;3375.0;3375.0;3468.8;3468.8;3468.8;3375.0;3375.0;3375.0;3562.5	7.5	140.6;0.0;0.0;17.6;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;17.6;0.0;0.0;-17.6;0.0;0.0;35.2	2
2	Waveform 1	1	1.521936261	1.706015212	1308.7	5050.2			0.184		3741.5						
2	Spectrogram 1	1	1.521936261	1.706015212	1308.7	5050.2	3093.8	3281.2	0.184	187.5	3741.5	3281.2	1.687	2718.8;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3187.5;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3281.2;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;3375.0;3375.0;3375.0;3375.0;3468.8;3375.0;3375.0;3468.8;3468.8	4.4	52.7;0.0;0.0;0.0;0.0;17.6;17.6;-17.6;0.0;17.6;0.0;0.0;0.0;17.6;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;17.6;0.0	6
3	Waveform 1	1	2.017649211	2.228248011	1275.3	5384.3			0.211		4109.0						
3	Spectrogram 1	1	2.017649211	2.228248011	1275.3	5384.3	3093.8	3281.2	0.211	187.5	4109.0	3187.5	1.677	2531.2;2531.2;2625.0;3000.0;2906.2;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;3375.0;3375.0;3468.8;3375.0;3468.8;3468.8;3562.5;3562.5;3562.5;3562.5;3468.8	4.6	0.0;17.6;70.3;-17.6;17.6;0.0;0.0;0.0;17.6;-17.6;17.6;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;17.6;0.0;0.0;17.6;-17.6;17.6;0.0;17.6;0.0;0.0;0.0;-17.6	7
4	Waveform 1	1	2.558985769	2.741504729	1342.1	5117.1			0.183		3774.9						
4	Spectrogram 1	1	2.558985769	2.741504729	1342.1	5117.1	3093.8	3281.2	0.183	187.5	3774.9	3281.2	1.679	2718.8;2625.0;2343.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3468.8	4.1	-17.6;-52.7;123.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;17.6	1
