Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
5	Waveform 1	1	3.519829235	3.829372437	1236.0	7516.5			0.310		6280.4						
5	Spectrogram 1	1	3.519829235	3.829372437	1236.0	7516.5	3093.8	3468.8	0.310	375.0	6280.4	3468.8	3.056	2718.8;1500.0;2718.8;2250.0;2343.8;2437.5;2531.2;2531.2;2437.5;2437.5;2343.8;2343.8;2250.0;2062.5;2156.2;1968.8;1781.2;2250.0;2531.2;2062.5;2437.5;2437.5;2343.8;2531.2;2156.2;2343.8;3000.0;1781.2;2156.2;2437.5;2437.5;2437.5;2531.2;2343.8;2906.2;3093.8;2437.5;2531.2;2625.0;2812.5;3000.0;3093.8;3281.2;3375.0;3468.8;3468.8;3468.8;3468.8;3375.0;3187.5;3093.8;3093.8;3000.0;3000.0;3000.0;3093.8;3375.0;3000.0;3000.0	0.9	-228.5;228.5;-87.9;17.6;17.6;17.6;0.0;-17.6;0.0;-17.6;0.0;-17.6;-35.2;17.6;-35.2;-35.2;87.9;52.7;-87.9;70.3;0.0;-17.6;35.2;-70.3;35.2;123.0;-228.5;70.3;52.7;0.0;0.0;17.6;-35.2;105.5;35.2;-123.0;17.6;17.6;35.2;35.2;17.6;35.2;17.6;17.6;0.0;0.0;0.0;-17.6;-35.2;-17.6;0.0;-17.6;0.0;0.0;17.6;52.7;-70.3;0.0	22
6	Waveform 1	1	4.045365214	4.283749059	1135.8	7716.9			0.238		6581.1						
6	Spectrogram 1	1	4.045365214	4.283749059	1135.8	7716.9	2718.8	3187.5	0.238	468.8	6581.1	3093.8	2.470	2437.5;2531.2;2531.2;2531.2;2531.2;2531.2;2437.5;2437.5;2343.8;2343.8;2062.5;1968.8;2531.2;2531.2;2531.2;1875.0;1781.2;2437.5;2531.2;2437.5;2437.5;2531.2;2156.2;2343.8;2437.5;2625.0;2718.8;2906.2;3000.0;3187.5;3281.2;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3093.8;3000.0;3000.0;3000.0;3093.8;2906.2;3000.0	2.5	17.6;0.0;0.0;0.0;0.0;-17.6;0.0;-17.6;0.0;-52.7;-17.6;105.5;0.0;0.0;-123.0;-17.6;123.0;17.6;-17.6;0.0;17.6;-70.3;35.2;17.6;35.2;17.6;35.2;17.6;35.2;17.6;17.6;0.0;0.0;-17.6;-17.6;-17.6;0.0;-17.6;0.0;0.0;17.6;-35.2;17.6	12
7	Waveform 1	1	4.473515491	4.716643293	1336.3	7483.1			0.243		6146.8						
7	Spectrogram 1	1	4.473515491	4.716643293	1336.3	7483.1	2625.0	3187.5	0.243	562.5	6146.8	3093.8	2.565	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2437.5;2343.8;2062.5;1968.8;2437.5;2343.8;1875.0;1875.0;1875.0;2437.5;2343.8;2343.8;2250.0;2812.5;3000.0;2250.0;2437.5;2625.0;2718.8;2812.5;3000.0;3093.8;3187.5;3281.2;3375.0;3375.0;3281.2;3187.5;3093.8;3093.8;3000.0;3000.0;2906.2;3000.0;2812.5;3281.2;2906.2	2.4	17.6;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;-17.6;-52.7;-17.6;87.9;-17.6;-87.9;0.0;0.0;105.5;-17.6;0.0;-17.6;105.5;35.2;-140.6;35.2;35.2;17.6;17.6;35.2;17.6;17.6;17.6;17.6;0.0;-17.6;-17.6;-17.6;0.0;-17.6;0.0;-17.6;17.6;-35.2;87.9;-70.3	15
8	Waveform 1	1	4.916293931	5.152305798	1135.8	7483.1			0.236		6347.3						
8	Spectrogram 1	1	4.916293931	5.152305798	1135.8	7483.1	2906.2	3187.5	0.236	281.2	6347.3	3000.0	2.649	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2437.5;2437.5;2062.5;1968.8;2343.8;1875.0;2250.0;2437.5;2437.5;1875.0;1781.2;2156.2;2437.5;2437.5;3000.0;2343.8;2437.5;2625.0;2718.8;2812.5;3000.0;3187.5;3281.2;3187.5;3375.0;3281.2;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;2906.2;3093.8;3093.8;2906.2	2.5	17.6;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;-70.3;-17.6;70.3;-87.9;70.3;35.2;0.0;-105.5;-17.6;70.3;52.7;0.0;105.5;-123.0;17.6;35.2;17.6;17.6;35.2;35.2;17.6;-17.6;35.2;-17.6;0.0;-17.6;-17.6;-17.6;0.0;0.0;-17.6;35.2;0.0;-35.2	15
9	Waveform 1	1	5.374359751	5.613929586	1135.8	7516.5			0.240		6380.7						
9	Spectrogram 1	1	5.374359751	5.613929586	1135.8	7516.5	2531.2	3093.8	0.240	562.5	6380.7	3000.0	2.598	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2437.5;2343.8;2062.5;1968.8;2437.5;1875.0;1781.2;1781.2;1781.2;1781.2;2437.5;2437.5;2250.0;3000.0;2625.0;2250.0;2437.5;2625.0;2718.8;2906.2;3000.0;3187.5;3281.2;3375.0;3375.0;3281.2;3187.5;3187.5;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;2906.2;3093.8	3.3	17.6;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;-17.6;-52.7;-17.6;87.9;-105.5;-17.6;0.0;0.0;0.0;123.0;0.0;-35.2;140.6;-70.3;-70.3;35.2;35.2;17.6;35.2;17.6;35.2;17.6;17.6;0.0;-17.6;-17.6;0.0;-17.6;0.0;-17.6;0.0;0.0;0.0;-17.6;35.2	12
