Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.195938405	0.399270713	1221.0	6664.9			0.203		5443.9						
1	Spectrogram 1	1	0.195938405	0.399270713	1221.0	6664.9	3014.6	3703.7	0.203	689.1	5443.9	3876.0	2.720	4220.5;4220.5;4134.4;4048.2;3876.0;3703.7;3531.4;3359.2;3186.9;3100.8;3014.6;2842.4;2842.4;2842.4;2842.4;2842.4;2842.4;2928.5;3014.6;3014.6;3100.8;3186.9;3273.0;3186.9;3273.0;2842.4;3014.6;3186.9;3273.0;3186.9;3186.9;3186.9;3273.0;3273.0	-4.9	0.0;-14.8;-14.8;-29.7;-29.7;-29.7;-29.7;-29.7;-14.8;-14.8;-29.7;0.0;0.0;0.0;0.0;0.0;14.8;14.8;0.0;14.8;14.8;14.8;-14.8;14.8;-74.2;29.7;29.7;14.8;-14.8;0.0;0.0;14.8;0.0	7
2	Waveform 1	1	0.630063298	0.816759326	1315.0	6574.8			0.187		5259.9						
2	Spectrogram 1	1	0.630063298	0.816759326	1315.0	6574.8	3186.9	3789.8	0.187	602.9	5259.9	3617.6	2.474	4220.5;4306.6;4220.5;4048.2;3876.0;3789.8;3617.6;3617.6;3445.3;3359.2;3359.2;3100.8;2928.5;2928.5;2928.5;2928.5;2928.5;3014.6;3014.6;3100.8;3186.9;3273.0;3359.2;3359.2;3359.2;2928.5;3359.2;3273.0;3100.8;3273.0;3273.0	-5.4	14.8;-14.8;-29.7;-29.7;-14.8;-29.7;0.0;-29.7;-14.8;0.0;-44.5;-29.7;0.0;0.0;0.0;0.0;14.8;0.0;14.8;14.8;14.8;14.8;0.0;0.0;-74.2;74.2;-14.8;-29.7;29.7;0.0	6
3	Waveform 1	1	1.066303521	1.254848024	1377.6	6512.2			0.189		5134.6						
3	Spectrogram 1	1	1.066303521	1.254848024	1377.6	6512.2	3186.9	3703.7	0.189	516.8	5134.6	3703.7	2.534	4220.5;4220.5;4306.6;4134.4;4048.2;3876.0;3703.7;3531.4;3359.2;3359.2;3186.9;3186.9;3014.6;3014.6;2928.5;2928.5;2928.5;2928.5;3100.8;3014.6;3186.9;3186.9;3273.0;3359.2;3359.2;3359.2;3359.2;3186.9;3273.0;3014.6;3186.9;3273.0;3100.8	-6.0	0.0;14.8;-29.7;-14.8;-29.7;-29.7;-29.7;-29.7;0.0;-29.7;0.0;-29.7;0.0;-14.8;0.0;0.0;0.0;29.7;-14.8;29.7;0.0;14.8;14.8;0.0;0.0;0.0;-29.7;14.8;-44.5;29.7;14.8;-29.7	9
4	Waveform 1	1	1.500695269	1.689239772	1346.3	6449.6			0.189		5103.3						
4	Spectrogram 1	1	1.500695269	1.689239772	1346.3	6449.6	3100.8	3789.8	0.189	689.1	5103.3	3789.8	2.452	4134.4;4134.4;4220.5;4134.4;4048.2;3876.0;3789.8;3617.6;3445.3;3359.2;3359.2;3100.8;3014.6;3014.6;2928.5;2928.5;2928.5;2928.5;3014.6;3014.6;3100.8;3186.9;3014.6;3273.0;3100.8;3186.9;3273.0;3186.9;3273.0;3100.8;3273.0;3273.0	-4.8	0.0;14.8;-14.8;-14.8;-29.7;-14.8;-29.7;-29.7;-14.8;0.0;-44.5;-14.8;0.0;-14.8;0.0;0.0;0.0;14.8;0.0;14.8;14.8;-29.7;44.5;-29.7;14.8;14.8;-14.8;14.8;-29.7;29.7;0.0	10
5	Waveform 1	1	1.942013857	2.130558360	1283.7	6449.6			0.189		5165.9						
5	Spectrogram 1	1	1.942013857	2.130558360	1283.7	6449.6	3186.9	3789.8	0.189	602.9	5165.9	3876.0	2.541	4134.4;4134.4;4220.5;4134.4;4048.2;3876.0;3703.7;3531.4;3359.2;3273.0;3186.9;3014.6;3014.6;2928.5;2928.5;2928.5;2928.5;3014.6;3014.6;3100.8;3186.9;3186.9;3359.2;3359.2;3186.9;3273.0;3186.9;3273.0;3100.8;3273.0;3273.0;3186.9	-5.3	0.0;14.8;-14.8;-14.8;-29.7;-29.7;-29.7;-29.7;-14.8;-14.8;-29.7;0.0;-14.8;0.0;0.0;0.0;14.8;0.0;14.8;14.8;0.0;29.7;0.0;-29.7;14.8;-14.8;14.8;-29.7;29.7;0.0;-14.8	9
