Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.052120861	0.210378747	1102.4	3774.9			0.158		2672.5						
1	Spectrogram 1	1	0.052120861	0.210378747	1102.4	3774.9	2812.5	3187.5	0.158	375.0	2672.5	3187.5	2.100	2250.0;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1687.5;2062.5;1500.0;1875.0;3000.0;3000.0;3000.0;3375.0;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3187.5;3000.0;3000.0;2812.5;2812.5;3187.5;3187.5;3187.5;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	3.7	-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;140.6;-210.9;140.6;421.9;0.0;0.0;140.6;-70.3;0.0;70.3;-70.3;70.3;-70.3;0.0;-70.3;0.0;-70.3;0.0;140.6;0.0;0.0;-210.9;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	11
3	Waveform 1	1	0.417322395	0.579370889	1069.0	4008.8			0.162		2939.8						
3	Spectrogram 1	1	0.417322395	0.579370889	1069.0	4008.8	2812.5	3187.5	0.162	375.0	2939.8	3187.5	1.970	2250.0;2250.0;2250.0;2250.0;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;2062.5;1687.5;1687.5;1687.5;3187.5;3187.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3375.0;3187.5;3187.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	3.6	0.0;0.0;0.0;-70.3;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;70.3;-140.6;0.0;0.0;562.5;0.0;-562.5;562.5;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;-70.3;0.0;-140.6;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	10
6	Waveform 1	1	0.776041807	0.944723866	1069.0	4175.8			0.169		3106.8						
6	Spectrogram 1	1	0.776041807	0.944723866	1069.0	4175.8	2812.5	3375.0	0.169	562.5	3106.8	3375.0	1.991	2250.0;2250.0;2250.0;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;2250.0;1687.5;1687.5;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;2812.5;2812.5;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;2812.5;2812.5	3.5	0.0;0.0;-70.3;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;140.6;-210.9;0.0;632.8;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;-210.9;0.0;210.9;0.0;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;-210.9;0.0	14
7	Waveform 1	1	1.137801536	1.297849233	1035.6	3875.2			0.160		2839.6						
7	Spectrogram 1	1	1.137801536	1.297849233	1035.6	3875.2	3000.0	3375.0	0.160	375.0	2839.6	3375.0	2.018	2250.0;2062.5;2250.0;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;3375.0;3187.5;3187.5;3375.0;3375.0;2812.5;3375.0;3375.0;3187.5;3375.0;3375.0;3375.0;2812.5;2812.5;3187.5;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	3.6	-70.3;70.3;-70.3;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;-70.3;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;70.3;-70.3;0.0;70.3;0.0;-210.9;210.9;0.0;-70.3;70.3;0.0;0.0;-210.9;0.0;140.6;70.3;0.0;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	16
8	Waveform 1	1	1.494523440	1.644252459	1002.2	3942.0			0.150		2939.8						
8	Spectrogram 1	1	1.494523440	1.644252459	1002.2	3942.0	2812.5	3375.0	0.150	562.5	2939.8	3375.0	2.013	3187.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3187.5;3375.0;3375.0;3000.0;2812.5;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	-2.6	-421.9;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;632.8;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;-140.6;-70.3;210.9;0.0;-210.9;0.0;0.0;0.0;210.9;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	10
