Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.040634567	0.201479726	1670.3	4142.4			0.161		2472.1						
1	Spectrogram 1	1	0.040634567	0.201479726	1670.3	4142.4	2625.0	3000.0	0.161	375.0	2472.1	3000.0	2.155	1875.0;2062.5;2062.5;1875.0;1875.0;1687.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3375.0;3187.5;3000.0;3187.5;2625.0;2625.0;2625.0;2625.0;3000.0;2812.5;3000.0;2250.0;2625.0;2437.5;2812.5;2812.5;2250.0;3187.5;2812.5;3000.0;2812.5;2812.5;3000.0;2812.5;3000.0	7.3	70.3;0.0;-70.3;0.0;-70.3;140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-70.3;-70.3;70.3;-210.9;0.0;0.0;0.0;140.6;-70.3;70.3;-281.2;140.6;-70.3;140.6;0.0;-210.9;351.6;-140.6;70.3;-70.3;0.0;70.3;-70.3;70.3	20
2	Waveform 1	1	0.431796902	0.607033471	1670.3	4209.2			0.175		2538.9						
2	Spectrogram 1	1	0.431796902	0.607033471	1670.3	4209.2	2437.5	3187.5	0.175	750.0	2538.9	3000.0	2.153	1687.5;1687.5;2250.0;2250.0;2812.5;2250.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3000.0;3000.0;3187.5;3375.0;3375.0;3187.5;3000.0;3000.0;3187.5;3375.0;3000.0;2625.0;2625.0;3187.5;3000.0;2625.0;3000.0;3375.0;2625.0;2812.5;3000.0;3187.5;3187.5;2625.0;2812.5;2437.5;3000.0;3000.0;3000.0	7.7	0.0;210.9;0.0;210.9;-210.9;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;70.3;0.0;0.0;-70.3;0.0;70.3;70.3;0.0;-70.3;-70.3;0.0;70.3;70.3;-140.6;-140.6;0.0;210.9;-70.3;-140.6;140.6;140.6;-281.2;70.3;70.3;70.3;0.0;-210.9;70.3;-140.6;210.9;0.0;0.0	16
3	Waveform 1	1	0.844169434	0.995702506	1436.5	4175.8			0.152		2739.3						
3	Spectrogram 1	1	0.844169434	0.995702506	1436.5	4175.8	2625.0	3187.5	0.152	562.5	2739.3	3000.0	2.194	1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3375.0;3375.0;3187.5;3375.0;3187.5;3187.5;2812.5;2812.5;2812.5;2625.0;3187.5;2625.0;3000.0;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3187.5;3000.0;3000.0;2812.5;2812.5;3000.0;2250.0	2.6	0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;0.0;-70.3;70.3;-70.3;0.0;-140.6;0.0;0.0;-70.3;210.9;-210.9;140.6;-70.3;0.0;70.3;0.0;0.0;0.0;70.3;-70.3;0.0;-70.3;0.0;70.3;-281.2	13
4	Waveform 1	1	1.246192496	1.429048046	1469.9	4209.2			0.183		2739.3						
4	Spectrogram 1	1	1.246192496	1.429048046	1469.9	4209.2	2812.5	3187.5	0.183	375.0	2739.3	3000.0	2.362	1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;1875.0;2062.5;2062.5;2062.5;1875.0;1875.0;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3562.5;3375.0;3187.5;3187.5;3187.5;3000.0;3187.5;3187.5;2625.0;2625.0;3187.5;3000.0;3000.0;2812.5;3000.0;3000.0;2625.0;2812.5;3000.0;2812.5;3000.0;3000.0;2812.5;2250.0;3000.0;3000.0;2812.5;2812.5;3000.0;2812.5;3000.0;2812.5;3000.0;3000.0;3000.0;2812.5	5.2	0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;70.3;0.0;0.0;-70.3;0.0;70.3;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;-70.3;-70.3;0.0;0.0;-70.3;70.3;0.0;-210.9;0.0;210.9;-70.3;0.0;-70.3;70.3;0.0;-140.6;70.3;70.3;-70.3;70.3;0.0;-70.3;-210.9;281.2;0.0;-70.3;0.0;70.3;-70.3;70.3;-70.3;70.3;0.0;0.0;-70.3	23
5	Waveform 1	1	1.625228374	1.796232176	1503.3	4008.8			0.171		2505.5						
5	Spectrogram 1	1	1.625228374	1.796232176	1503.3	4008.8	2625.0	3187.5	0.171	562.5	2505.5	3375.0	2.301	1687.5;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;2062.5;3000.0;3000.0;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;1875.0;1875.0;3000.0;3000.0;3000.0;3375.0;3375.0;3187.5;3375.0;2812.5;3000.0;3187.5;3187.5;3187.5;2625.0;2437.5;2812.5;2625.0;3000.0;2812.5;2625.0;2437.5;2812.5;2437.5;3000.0;3000.0;3187.5;2625.0;2437.5;3375.0;2812.5;2812.5;2437.5;2250.0	3.3	70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;70.3;351.6;0.0;-351.6;351.6;0.0;0.0;0.0;0.0;0.0;-421.9;0.0;421.9;0.0;0.0;140.6;0.0;-70.3;70.3;-210.9;70.3;70.3;0.0;0.0;-210.9;-70.3;140.6;-70.3;140.6;-70.3;-70.3;-70.3;140.6;-140.6;210.9;0.0;70.3;-210.9;-70.3;351.6;-210.9;0.0;-140.6;-70.3	21
