Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.206018022	0.469643443	2348.1	4477.1			0.264		2129.0						
1	Spectrogram 1	1	0.206018022	0.469643443	2348.1	4477.1	3100.8	4048.2	0.264	947.5	2129.0	3273.0	2.702	2842.4;2928.5;3014.6;3014.6;3186.9;3186.9;3273.0;3273.0;3014.6;2670.1;2584.0;3100.8;3014.6;3273.0;2670.1;3186.9;3186.9;3273.0;3186.9;2756.2;3014.6;4306.6;4220.5;4220.5;4048.2;4048.2;4048.2;4048.2;4048.2;3962.1;4134.4;4048.2;4048.2;4048.2;4048.2;4134.4;4048.2;4048.2;4134.4;3100.8;4048.2;3962.1;4048.2;3962.1	4.5	14.8;14.8;0.0;29.7;0.0;14.8;0.0;-44.5;-59.4;-14.8;89.0;-14.8;44.5;-103.9;89.0;0.0;14.8;-14.8;-74.2;44.5;222.6;-14.8;0.0;-29.7;0.0;0.0;0.0;0.0;-14.8;29.7;-14.8;0.0;0.0;0.0;14.8;-14.8;0.0;14.8;-178.1;163.2;-14.8;14.8;-14.8	19
2	Waveform 1	1	0.536748096	0.795580327	2254.2	4383.2			0.259		2129.0						
2	Spectrogram 1	1	0.536748096	0.795580327	2254.2	4383.2	3014.6	3962.1	0.259	947.5	2129.0	3186.9	2.730	2842.4;2756.2;2842.4;3014.6;3100.8;3186.9;3186.9;3100.8;2842.4;2928.5;3014.6;2497.9;3100.8;2928.5;2756.2;3014.6;3014.6;3186.9;3100.8;2670.1;4220.5;3186.9;4220.5;4048.2;3962.1;4048.2;3962.1;4220.5;4048.2;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;4048.2;3962.1;3962.1;3876.0;3962.1;3876.0;3876.0;3962.1	4.5	-14.8;14.8;29.7;14.8;14.8;0.0;-14.8;-44.5;14.8;14.8;-89.0;103.9;-29.7;-29.7;44.5;0.0;29.7;-14.8;-74.2;267.1;-178.1;178.1;-29.7;-14.8;14.8;-14.8;44.5;-29.7;-14.8;0.0;0.0;0.0;0.0;0.0;0.0;14.8;-14.8;0.0;-14.8;14.8;-14.8;0.0;14.8	21
3	Waveform 1	1	0.854696330	1.099148993	2316.8	4414.5			0.244		2097.7						
3	Spectrogram 1	1	0.854696330	1.099148993	2316.8	4414.5	3014.6	3962.1	0.244	947.5	2097.7	3962.1	2.896	2842.4;2928.5;2842.4;2842.4;2842.4;3014.6;3100.8;3273.0;3014.6;2842.4;2928.5;3014.6;3100.8;3100.8;3186.9;3100.8;3014.6;2842.4;3186.9;3014.6;3100.8;4306.6;3014.6;3100.8;3014.6;4048.2;3962.1;4048.2;4048.2;3962.1;3962.1;4048.2;3962.1;3962.1;3962.1;3962.1;3962.1;4048.2;3962.1;3962.1;3962.1;3962.1	4.7	14.8;-14.8;0.0;0.0;29.7;14.8;29.7;-44.5;-29.7;14.8;14.8;14.8;0.0;14.8;-14.8;-14.8;-29.7;59.4;-29.7;14.8;207.7;-222.6;14.8;-14.8;178.1;-14.8;14.8;0.0;-14.8;0.0;14.8;-14.8;0.0;0.0;0.0;0.0;14.8;-14.8;0.0;0.0;0.0	19
4	Waveform 1	1	1.182225700	1.447448851	2379.5	4351.9			0.265		1972.4						
4	Spectrogram 1	1	1.182225700	1.447448851	2379.5	4351.9	3014.6	3789.8	0.265	775.2	1972.4	3186.9	2.770	3186.9;2842.4;3100.8;2928.5;2928.5;3100.8;3100.8;3186.9;3100.8;3100.8;3186.9;3186.9;3186.9;2756.2;3186.9;3186.9;3014.6;3186.9;3100.8;3186.9;3186.9;3100.8;3014.6;3186.9;3014.6;3100.8;3186.9;3876.0;3876.0;3789.8;3876.0;3789.8;3789.8;3876.0;4048.2;3789.8;3876.0;3962.1;3186.9;3186.9;3962.1;3962.1;3876.0;3876.0;3962.1;3876.0	2.6	-59.4;44.5;-29.7;0.0;29.7;0.0;14.8;-14.8;0.0;14.8;0.0;0.0;-74.2;74.2;0.0;-29.7;29.7;-14.8;14.8;0.0;-14.8;-14.8;29.7;-29.7;14.8;14.8;118.7;0.0;-14.8;14.8;-14.8;0.0;14.8;29.7;-44.5;14.8;14.8;-133.5;0.0;133.5;0.0;-14.8;0.0;14.8;-14.8	26
5	Waveform 1	1	1.516533321	1.776963282	2410.8	4383.2			0.260		1972.4						
5	Spectrogram 1	1	1.516533321	1.776963282	2410.8	4383.2	3014.6	3876.0	0.260	861.3	1972.4	3876.0	2.701	3876.0;2756.2;2842.4;2842.4;2842.4;2756.2;3100.8;3186.9;3186.9;3100.8;2842.4;3186.9;2670.1;3186.9;2928.5;3014.6;3186.9;3186.9;3186.9;3100.8;3186.9;3186.9;3186.9;2670.1;3100.8;3186.9;3962.1;3876.0;3876.0;3876.0;3876.0;3876.0;3962.1;3876.0;3962.1;3962.1;3962.1;3962.1;3876.0;4048.2;4048.2;3962.1;3962.1;3962.1;3876.0	0.0	-192.9;14.8;0.0;0.0;-14.8;59.4;14.8;0.0;-14.8;-44.5;59.4;-89.0;89.0;-44.5;14.8;29.7;0.0;0.0;-14.8;14.8;0.0;0.0;-89.0;74.2;14.8;133.5;-14.8;0.0;0.0;0.0;0.0;14.8;-14.8;14.8;0.0;0.0;0.0;-14.8;29.7;0.0;-14.8;0.0;0.0;-14.8	20
