Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	1.702783859	1.797943084	1827.2	6899.2			0.095		5072.0						
1	Spectrogram 1	1	1.702783859	1.797943084	1827.2	6899.2	4392.8	4478.9	0.095	86.1	5072.0	4478.9	3.352	4909.6;4909.6;3876.0;4220.5;4306.6;4392.8;4478.9;4478.9;4478.9;4478.9;4478.9;4478.9;5254.1;4478.9;4306.6;4478.9	-4.9	0.0;-178.1;59.4;14.8;14.8;14.8;0.0;0.0;0.0;0.0;0.0;133.5;-133.5;-29.7;29.7	3
2	Waveform 1	1	1.854754562	1.965536944	1608.0	6617.4			0.111		5009.4						
2	Spectrogram 1	1	1.854754562	1.965536944	1608.0	6617.4	4220.5	4306.6	0.111	86.1	5009.4	4306.6	3.477	1636.5;4823.4;4823.4;3962.1;4134.4;4220.5;4306.6;4306.6;4306.6;4306.6;4220.5;4306.6;4306.6;4306.6;4823.4;3962.1;3962.1;4048.2;4134.4	23.9	549.0;0.0;-148.4;29.7;14.8;14.8;0.0;0.0;0.0;-14.8;14.8;0.0;0.0;89.0;-148.4;0.0;14.8;14.8	6
3	Waveform 1	1	2.015246988	2.123188796	1576.7	6366.9			0.108		4790.2						
3	Spectrogram 1	1	2.015246988	2.123188796	1576.7	6366.9	3962.1	4220.5	0.108	258.4	4790.2	4134.4	3.659	4823.4;4823.4;3962.1;3962.1;4134.4;4134.4;4134.4;4134.4;4048.2;3962.1;3962.1;3962.1;3962.1;3962.1;4134.4;4134.4;4134.4	-7.4	0.0;-148.4;0.0;29.7;0.0;0.0;0.0;-14.8;-14.8;0.0;0.0;0.0;0.0;29.7;0.0;0.0	3
4	Waveform 1	1	2.170991556	2.276092790	1357.5	6116.4			0.105		4758.9						
4	Spectrogram 1	1	2.170991556	2.276092790	1357.5	6116.4	3876.0	4048.2	0.105	172.3	4758.9	3962.1	3.321	3962.1;4306.6;3531.4;3703.7;3876.0;3962.1;3962.1;3962.1;3962.1;3962.1;3876.0;3789.8;3962.1;3962.1;3876.0;3962.1;3876.0;5168.0	12.2	59.4;-133.5;29.7;29.7;14.8;0.0;0.0;0.0;0.0;-14.8;-14.8;29.7;0.0;-14.8;14.8;-14.8;222.6	8
5	Waveform 1	1	2.335798578	2.448001247	1232.3	5834.7			0.112		4602.4						
5	Spectrogram 1	1	2.335798578	2.448001247	1232.3	5834.7	3703.7	3876.0	0.112	172.3	4602.4	3789.8	3.157	4306.6;4306.6;4306.6;3531.4;3703.7;3703.7;3789.8;3789.8;3789.8;3789.8;3703.7;3703.7;3531.4;3789.8;4995.7;4306.6;4478.9;4478.9	1.7	0.0;0.0;-133.5;29.7;0.0;14.8;0.0;0.0;0.0;-14.8;0.0;-29.7;44.5;207.7;-118.7;29.7;0.0	5
