Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	3.032248711	3.262586204	1002.2	4777.1			0.230		3774.9						
1	Spectrogram 1	1	3.032248711	3.262586204	1002.2	4777.1	3375.0	3750.0	0.230	375.0	3774.9	3562.5	2.305	1875.0;1875.0;1875.0;1875.0;2062.5;3000.0;2062.5;2062.5;2250.0;2062.5;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2625.0;2812.5;3000.0;2812.5;3000.0;2812.5;3000.0;3187.5;2812.5;2812.5;3375.0;2812.5;3562.5;3562.5;3750.0;3562.5;3562.5;3750.0;3562.5;3562.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;4125.0;4125.0;4125.0;4125.0;4125.0;3562.5;4125.0;3937.5;4125.0;3750.0;3750.0;3750.0;3562.5;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3562.5;3937.5;3562.5;3562.5	7.5	0.0;0.0;0.0;70.3;351.6;-351.6;0.0;70.3;-70.3;70.3;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;70.3;-70.3;70.3;-70.3;70.3;70.3;-140.6;0.0;210.9;-210.9;281.2;0.0;70.3;-70.3;0.0;70.3;-70.3;0.0;140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;-210.9;210.9;-70.3;70.3;-140.6;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;140.6;-140.6;0.0	29
2	Waveform 1	1	3.427339223	3.634795508	1002.2	5278.2			0.207		4276.0						
2	Spectrogram 1	1	3.427339223	3.634795508	1002.2	5278.2	2625.0	3750.0	0.207	1125.0	4276.0	2625.0	2.360	3562.5;3562.5;1875.0;3750.0;3937.5;2062.5;2250.0;2250.0;2062.5;2062.5;2250.0;2250.0;2437.5;2437.5;2437.5;2250.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3187.5;3187.5;3000.0;3375.0;2812.5;3750.0;3562.5;3000.0;3375.0;3375.0;3187.5;3937.5;3375.0;3562.5;3937.5;3375.0;3937.5;2812.5;3187.5;3937.5;3937.5;4125.0;4125.0;3937.5;3937.5;3937.5;3937.5;3750.0;3937.5;3750.0;3937.5;3750.0;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3750.0;3562.5;3750.0;3937.5	1.9	0.0;-632.8;703.1;70.3;-703.1;70.3;0.0;-70.3;0.0;70.3;0.0;70.3;0.0;0.0;-70.3;140.6;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;0.0;-70.3;140.6;-210.9;351.6;-70.3;-210.9;140.6;0.0;-70.3;281.2;-210.9;70.3;140.6;-210.9;210.9;-421.9;140.6;281.2;0.0;70.3;0.0;-70.3;0.0;0.0;0.0;-70.3;70.3;-70.3;70.3;-70.3;70.3;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;70.3	29
3	Waveform 1	1	3.823944672	4.043604267	1002.2	4977.6			0.220		3975.4						
3	Spectrogram 1	1	3.823944672	4.043604267	1002.2	4977.6	2812.5	3750.0	0.220	937.5	3975.4	2812.5	2.262	1875.0;1875.0;1875.0;1875.0;2062.5;1875.0;2062.5;2250.0;2250.0;2250.0;2062.5;2062.5;2250.0;2437.5;2437.5;2437.5;2625.0;2625.0;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2625.0;2625.0;2812.5;2812.5;3000.0;3000.0;3000.0;2812.5;3187.5;3000.0;3375.0;3375.0;3375.0;3375.0;3562.5;3000.0;3750.0;3750.0;3562.5;3750.0;3937.5;3750.0;3937.5;3937.5;3750.0;3937.5;3750.0;3562.5;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3562.5;3562.5;3562.5;3375.0;3562.5;3750.0;3562.5;3750.0;3562.5;3375.0;3750.0;3750.0;3562.5;3750.0	8.7	0.0;0.0;0.0;70.3;-70.3;70.3;70.3;0.0;0.0;-70.3;0.0;70.3;70.3;0.0;0.0;70.3;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;0.0;70.3;0.0;70.3;0.0;0.0;-70.3;140.6;-70.3;140.6;0.0;0.0;0.0;70.3;-210.9;281.2;0.0;-70.3;70.3;70.3;-70.3;70.3;0.0;-70.3;70.3;-70.3;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;70.3;70.3;-70.3;70.3;-70.3;-70.3;140.6;0.0;-70.3;70.3	30
4	Waveform 1	1	4.228532304	4.454293555	1069.0	5144.6			0.226		4075.6						
4	Spectrogram 1	1	4.228532304	4.454293555	1069.0	5144.6	2812.5	3750.0	0.226	937.5	4075.6	3000.0	2.266	3750.0;1875.0;1875.0;1875.0;1875.0;2250.0;2062.5;2250.0;2250.0;2250.0;2062.5;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2625.0;2625.0;2812.5;2625.0;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3750.0;3562.5;3000.0;3000.0;3750.0;3750.0;2812.5;3937.5;3937.5;3000.0;4125.0;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;3750.0;2812.5;3750.0;3750.0;3750.0;3937.5;3937.5;3750.0;3375.0;3562.5;3375.0;3750.0;3562.5;3562.5;3375.0;3375.0;3562.5;3562.5;3375.0;3562.5;3375.0;3750.0;3937.5;3375.0	-1.7	-703.1;0.0;0.0;0.0;140.6;-70.3;70.3;0.0;0.0;-70.3;70.3;0.0;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;70.3;-70.3;70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;281.2;-70.3;-210.9;0.0;281.2;0.0;-351.6;421.9;0.0;-351.6;421.9;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;-351.6;351.6;0.0;0.0;70.3;0.0;-70.3;-140.6;70.3;-70.3;140.6;-70.3;0.0;-70.3;0.0;70.3;0.0;-70.3;70.3;-70.3;140.6;70.3;-210.9	28
5	Waveform 1	1	4.621255392	4.859219954	1035.6	4676.9			0.238		3641.3						
5	Spectrogram 1	1	4.621255392	4.859219954	1035.6	4676.9	2812.5	3750.0	0.238	937.5	3641.3	3000.0	2.226	3375.0;3375.0;3375.0;2062.5;1875.0;3375.0;2250.0;2250.0;2250.0;2062.5;2062.5;2437.5;2437.5;2437.5;2437.5;2625.0;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2625.0;2625.0;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;2812.5;3375.0;3562.5;3000.0;3000.0;3562.5;3375.0;3187.5;3750.0;3750.0;3000.0;3562.5;3750.0;3000.0;3000.0;3937.5;3937.5;3937.5;3562.5;3750.0;3937.5;3937.5;3937.5;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3750.0;3937.5;3375.0;3562.5;3562.5;3562.5;3562.5;3562.5;3937.5;3562.5;3375.0;3562.5;3375.0;3562.5;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3562.5;3562.5	0.8	0.0;0.0;-492.2;-70.3;562.5;-421.9;0.0;0.0;-70.3;0.0;140.6;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;70.3;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;-140.6;210.9;70.3;-210.9;0.0;210.9;-70.3;-70.3;210.9;0.0;-281.2;210.9;70.3;-281.2;0.0;351.6;0.0;0.0;-140.6;70.3;70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;70.3;-210.9;70.3;0.0;0.0;0.0;0.0;140.6;-140.6;-70.3;70.3;-70.3;70.3;70.3;-70.3;0.0;0.0;0.0;0.0;70.3;-70.3;0.0	30
