Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.397282416	0.556026472	2433.1	3779.5			0.159		1346.5						
1	Spectrogram 1	1	0.397282416	0.556026472	2433.1	3779.5	2718.8	3375.0	0.159	656.2	1346.5	2718.8	2.456	3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3375.0;3375.0;3468.8;3281.2;3375.0;3281.2;3375.0;3281.2;2718.8;2718.8;2718.8;2718.8;2718.8;3375.0;3468.8;3468.8;2718.8;2718.8;3468.8;2718.8;2718.8;3375.0;3562.5	2.5	0.0;17.6;0.0;0.0;0.0;17.6;0.0;17.6;-35.2;17.6;-17.6;17.6;-17.6;-105.5;0.0;0.0;0.0;0.0;123.0;17.6;0.0;-140.6;0.0;140.6;-140.6;0.0;123.0;35.2	10
2	Waveform 1	1	0.649900331	0.795704411	2503.9	3755.9			0.146		1252.0						
2	Spectrogram 1	1	0.649900331	0.795704411	2503.9	3755.9	2906.2	3375.0	0.146	468.8	1252.0	3281.2	2.592	3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3375.0;3375.0;3468.8;3562.5;3281.2;3281.2;3187.5;2812.5;2718.8;2718.8;2718.8;2718.8;2718.8;2812.5;3468.8;3562.5;3468.8;3375.0;3468.8;2718.8;3093.8	-0.7	0.0;0.0;0.0;0.0;0.0;17.6;17.6;0.0;17.6;17.6;-52.7;0.0;-17.6;-70.3;-17.6;0.0;0.0;0.0;0.0;17.6;123.0;17.6;-17.6;-17.6;17.6;-140.6;70.3	6
3	Waveform 1	1	0.892367812	1.036174576	2503.9	3708.7			0.144		1204.7						
3	Spectrogram 1	1	0.892367812	1.036174576	2503.9	3708.7	2906.2	3375.0	0.144	468.8	1204.7	3375.0	2.418	3187.5;3187.5;3187.5;3281.2;3281.2;3375.0;3375.0;3375.0;3468.8;3281.2;3281.2;3375.0;3000.0;2812.5;3187.5;2718.8;2718.8;3468.8;2812.5;2812.5;3468.8;3562.5;3468.8;3468.8;3468.8;3375.0	1.4	0.0;0.0;17.6;0.0;17.6;0.0;0.0;17.6;-35.2;0.0;17.6;-70.3;-35.2;70.3;-87.9;0.0;140.6;-123.0;0.0;123.0;17.6;-17.6;0.0;0.0;-17.6	9
4	Waveform 1	1	1.148750958	1.308536251	2480.3	3661.4			0.160		1181.1						
4	Spectrogram 1	1	1.148750958	1.308536251	2480.3	3661.4	3093.8	3375.0	0.160	281.2	1181.1	3375.0	2.514	3187.5;3187.5;3281.2;3187.5;3375.0;3375.0;3468.8;3375.0;3187.5;3375.0;3468.8;2718.8;2718.8;2718.8;3375.0;3281.2;3375.0;3375.0;3375.0;3468.8;3468.8;2718.8;2718.8;2812.5;3375.0;2812.5;2718.8;2718.8;3375.0	1.3	0.0;17.6;-17.6;35.2;0.0;17.6;-17.6;-35.2;35.2;17.6;-140.6;0.0;0.0;123.0;-17.6;17.6;0.0;0.0;17.6;0.0;-140.6;0.0;17.6;105.5;-105.5;-17.6;0.0;123.0	12
5	Waveform 1	1	1.389267024	1.543060368	2409.4	3637.8			0.154		1228.3						
5	Spectrogram 1	1	1.389267024	1.543060368	2409.4	3637.8	2718.8	3281.2	0.154	562.5	1228.3	2625.0	2.512	3093.8;3093.8;3187.5;3187.5;3281.2;3375.0;3375.0;3375.0;3187.5;2906.2;2906.2;2718.8;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;3093.8;3375.0;2625.0;2625.0;2625.0;2625.0;3375.0;3375.0;3375.0;3375.0	2.0	0.0;17.6;0.0;17.6;17.6;0.0;0.0;-35.2;-52.7;0.0;-35.2;-17.6;0.0;0.0;0.0;0.0;0.0;87.9;52.7;-140.6;0.0;0.0;0.0;140.6;0.0;0.0;0.0	4
6	Waveform 1	1	1.636763767	1.792554428	2433.1	3661.4			0.156		1228.3						
6	Spectrogram 1	1	1.636763767	1.792554428	2433.1	3661.4	2812.5	3375.0	0.156	562.5	1228.3	3281.2	2.534	3093.8;3093.8;3187.5;3281.2;3375.0;3187.5;3375.0;3468.8;3281.2;3187.5;3281.2;3187.5;2625.0;2718.8;2812.5;3375.0;3468.8;2812.5;3375.0;3375.0;2812.5;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2718.8;2625.0	-3.1	0.0;17.6;17.6;17.6;-35.2;35.2;17.6;-35.2;-17.6;17.6;-17.6;-105.5;17.6;17.6;105.5;17.6;-123.0;105.5;0.0;-105.5;105.5;0.0;-105.5;0.0;0.0;0.0;-17.6;-17.6	11
7	Waveform 1	1	1.878439023	2.028237735	2409.4	3637.8			0.150		1228.3						
7	Spectrogram 1	1	1.878439023	2.028237735	2409.4	3637.8	2812.5	3375.0	0.150	562.5	1228.3	3375.0	2.545	3093.8;3187.5;3187.5;3281.2;3281.2;3375.0;3375.0;3281.2;3375.0;3468.8;3375.0;3375.0;3375.0;2625.0;2625.0;2625.0;2625.0;2625.0;3375.0;3375.0;2625.0;2625.0;2625.0;2625.0;2625.0;3281.2;2625.0	-3.4	17.6;0.0;17.6;0.0;17.6;0.0;-17.6;17.6;17.6;-17.6;0.0;0.0;-140.6;0.0;0.0;0.0;0.0;140.6;0.0;-140.6;0.0;0.0;0.0;0.0;123.0;-123.0	7
