Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.728149188	0.957724962	981.5	6660.6			0.230		5679.1						
1	Spectrogram 1	1	0.728149188	0.957724962	981.5	6660.6	3000.0	3187.5	0.230	187.5	5679.1	3187.5	2.688	2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2062.5;2156.2;1781.2;2062.5;2156.2;2062.5;2437.5;2062.5;2250.0;2062.5;1968.8;2531.2;2062.5;2343.8;2437.5;2531.2;2718.8;2906.2;3093.8;3187.5;3281.2;3281.2;3281.2;3187.5;3093.8;3000.0;2906.2;2812.5;2812.5;3187.5;2812.5;3000.0;3093.8	3.8	0.0;35.2;0.0;0.0;0.0;0.0;-17.6;0.0;-35.2;-17.6;17.6;-70.3;52.7;17.6;-17.6;70.3;-70.3;35.2;-35.2;-17.6;105.5;-87.9;52.7;17.6;17.6;35.2;35.2;35.2;17.6;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;0.0;70.3;-70.3;35.2;17.6	16
2	Waveform 1	1	1.144758835	1.381553973	1081.7	6760.9			0.237		5679.1						
2	Spectrogram 1	1	1.144758835	1.381553973	1081.7	6760.9	3000.0	3281.2	0.237	281.2	5679.1	3187.5	2.458	2250.0;2343.8;2343.8;2343.8;2343.8;2437.5;2343.8;2343.8;2156.2;2156.2;2062.5;2343.8;1875.0;1875.0;1687.5;1968.8;2437.5;2062.5;2250.0;2343.8;2531.2;2718.8;2906.2;2250.0;2437.5;2531.2;2625.0;2812.5;3000.0;3187.5;3281.2;3281.2;3281.2;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;2906.2;3093.8;2906.2	2.9	17.6;0.0;0.0;0.0;17.6;-17.6;0.0;-35.2;0.0;-17.6;52.7;-87.9;0.0;-35.2;52.7;87.9;-70.3;35.2;17.6;35.2;35.2;35.2;-123.0;35.2;17.6;17.6;35.2;35.2;35.2;17.6;0.0;0.0;0.0;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;-17.6;35.2;-35.2	11
3	Waveform 1	1	1.571776319	1.801352094	1014.9	6694.1			0.230		5679.1						
3	Spectrogram 1	1	1.571776319	1.801352094	1014.9	6694.1	3000.0	3281.2	0.230	281.2	5679.1	3281.2	2.455	2343.8;2437.5;2437.5;2437.5;2531.2;2531.2;2437.5;2343.8;2250.0;2156.2;2156.2;2531.2;2062.5;2156.2;1875.0;2250.0;1968.8;2437.5;3093.8;3093.8;2437.5;2906.2;2343.8;2437.5;2531.2;2812.5;2906.2;3093.8;3187.5;3281.2;3281.2;3281.2;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;2906.2;2812.5;2812.5;3281.2	4.3	17.6;0.0;0.0;17.6;0.0;-17.6;-17.6;-17.6;-17.6;0.0;70.3;-87.9;17.6;-52.7;70.3;-52.7;87.9;123.0;0.0;-123.0;87.9;-105.5;17.6;17.6;52.7;17.6;35.2;17.6;17.6;0.0;0.0;0.0;-17.6;-17.6;-17.6;0.0;0.0;-17.6;-17.6;0.0;87.9	14
4	Waveform 1	1	1.990640566	2.227435705	1282.2	6727.5			0.237		5445.3						
4	Spectrogram 1	1	1.990640566	2.227435705	1282.2	6727.5	3000.0	3281.2	0.237	281.2	5445.3	3187.5	2.462	2343.8;2437.5;2437.5;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;1968.8;2062.5;1875.0;1875.0;1875.0;1968.8;1781.2;2437.5;3093.8;2343.8;2156.2;1968.8;2343.8;2531.2;2531.2;2812.5;2906.2;3093.8;3187.5;3281.2;3375.0;3281.2;3281.2;3187.5;3187.5;3000.0;3000.0;3000.0;3000.0;2906.2;2906.2;3281.2;3000.0	2.9	17.6;0.0;-17.6;17.6;0.0;0.0;0.0;-17.6;-17.6;-17.6;-35.2;17.6;-35.2;0.0;0.0;17.6;-35.2;123.0;123.0;-140.6;-35.2;-35.2;70.3;35.2;0.0;52.7;17.6;35.2;17.6;17.6;17.6;-17.6;0.0;-17.6;0.0;-35.2;0.0;0.0;0.0;-17.6;0.0;70.3;-52.7	13
6	Waveform 1	1	2.425446736	2.669461238	1048.3	6694.1			0.244		5645.7						
6	Spectrogram 1	1	2.425446736	2.669461238	1048.3	6694.1	3000.0	3281.2	0.244	281.2	5645.7	3187.5	2.440	2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2156.2;2062.5;2062.5;2156.2;1781.2;1875.0;1781.2;2062.5;2156.2;2156.2;2812.5;2156.2;2062.5;2062.5;2437.5;2531.2;2718.8;2812.5;2906.2;3093.8;3187.5;3281.2;3281.2;3281.2;3187.5;3093.8;3093.8;3000.0;3000.0;2906.2;2906.2;2906.2;3000.0;3093.8;2906.2	2.7	0.0;35.2;0.0;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;0.0;-17.6;0.0;17.6;-70.3;17.6;-17.6;52.7;17.6;0.0;123.0;-123.0;-17.6;0.0;70.3;17.6;35.2;17.6;17.6;35.2;17.6;17.6;0.0;0.0;-17.6;-17.6;0.0;-17.6;0.0;-17.6;0.0;0.0;17.6;17.6;-35.2	11
