Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.045836701	0.191407639	1069.0	4075.6			0.146		3006.6						
1	Spectrogram 1	1	0.045836701	0.191407639	1069.0	4075.6	2625.0	3187.5	0.146	562.5	3006.6	3187.5	2.039	2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1500.0;1687.5;1500.0;1500.0;1500.0;1500.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3187.5;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2625.0;2812.5;3375.0;3187.5	8.1	0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;632.8;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;-70.3;0.0;0.0;70.3;-70.3;70.3;-70.3;0.0;-210.9;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;-70.3;70.3;210.9;-70.3	16
2	Waveform 1	1	0.409004413	0.575534345	1069.0	4075.6			0.167		3006.6						
2	Spectrogram 1	1	0.409004413	0.575534345	1069.0	4075.6	2625.0	3187.5	0.167	562.5	3006.6	3187.5	2.058	2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1875.0;1875.0;3187.5;3000.0;1687.5;1500.0;1500.0;1687.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;2812.5;3187.5;3000.0;2625.0;2625.0;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2625.0;2812.5	4.7	0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;70.3;0.0;492.2;-70.3;-492.2;-70.3;0.0;70.3;562.5;0.0;0.0;0.0;70.3;-70.3;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;-140.6;140.6;-70.3;-140.6;0.0;210.9;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;70.3	13
3	Waveform 1	1	0.780373213	0.945361003	1069.0	4075.6			0.165		3006.6						
3	Spectrogram 1	1	0.780373213	0.945361003	1069.0	4075.6	2625.0	3187.5	0.165	562.5	3006.6	3187.5	2.028	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1875.0;1875.0;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3375.0;2812.5;2812.5;3187.5;3375.0;3187.5;2812.5;2812.5;3187.5;2812.5;2812.5;2625.0;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.7	0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;70.3;0.0;492.2;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;-210.9;0.0;140.6;70.3;-70.3;-140.6;0.0;140.6;-140.6;0.0;-70.3;70.3;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0	14
4	Waveform 1	1	1.143937931	1.313181136	1069.0	4209.2			0.169		3140.2						
4	Spectrogram 1	1	1.143937931	1.313181136	1069.0	4209.2	2625.0	3187.5	0.169	562.5	3140.2	3375.0	2.056	2062.5;2062.5;2250.0;2250.0;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;3187.5;2062.5;3187.5;1500.0;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3375.0;3187.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.5	0.0;70.3;0.0;-70.3;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;562.5;-421.9;421.9;-632.8;70.3;562.5;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;-70.3;-140.6;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0	17
5	Waveform 1	1	1.511995865	1.689602344	1069.0	4042.2			0.178		2973.2						
5	Spectrogram 1	1	1.511995865	1.689602344	1069.0	4042.2	2625.0	3187.5	0.178	562.5	2973.2	3187.5	2.099	2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1687.5;2062.5;3187.5;1687.5;1500.0;3000.0;3000.0;1500.0;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2625.0;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.3	0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;140.6;421.9;-562.5;-70.3;562.5;0.0;-562.5;632.8;0.0;0.0;70.3;-70.3;70.3;-70.3;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;-210.9;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	16
