Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.063331688	0.189995065	1169.2	4443.1			0.127		3273.8						
1	Spectrogram 1	1	0.063331688	0.189995065	1169.2	4443.1	2812.5	3187.5	0.127	375.0	3273.8	3000.0	2.026	3750.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3375.0;3375.0;3187.5;3000.0;3000.0;2812.5;2625.0;2625.0;3000.0;2625.0;2625.0;2625.0;3187.5;3000.0;2062.5	-13.8	-632.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;0.0;-70.3;-70.3;0.0;-70.3;-70.3;0.0;140.6;-140.6;0.0;0.0;210.9;-70.3;-351.6	6
2	Waveform 1	1	0.466863764	0.588527271	1269.5	4209.2			0.122		2939.8						
2	Spectrogram 1	1	0.466863764	0.588527271	1269.5	4209.2	2625.0	3000.0	0.122	375.0	2939.8	3000.0	1.916	1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3562.5;3375.0;3187.5;3000.0;3000.0;2812.5;2812.5;2625.0;2625.0;2625.0;2625.0;2437.5	4.9	0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;-70.3;-70.3;-70.3;0.0;-70.3;0.0;-70.3;0.0;0.0;0.0;-70.3	1
3	Waveform 1	1	0.859495778	0.990325713	1236.0	4376.3			0.131		3140.2						
3	Spectrogram 1	1	0.859495778	0.990325713	1236.0	4376.3	2250.0	3187.5	0.131	937.5	3140.2	3000.0	1.931	1875.0;1875.0;2062.5;1875.0;2062.5;2062.5;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3000.0;3000.0;3187.5;3000.0;3375.0;3375.0;3000.0;3000.0;3000.0;3000.0;2812.5;3187.5;3000.0;2812.5;3000.0;2437.5;2812.5;2250.0;2250.0	3.0	0.0;70.3;-70.3;70.3;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;-70.3;0.0;70.3;-70.3;140.6;0.0;-140.6;0.0;0.0;0.0;-70.3;140.6;-70.3;-70.3;70.3;-210.9;140.6;-210.9;0.0	15
4	Waveform 1	1	1.250262952	1.378592952	1236.0	4309.5			0.128		3073.4						
4	Spectrogram 1	1	1.250262952	1.378592952	1236.0	4309.5	2250.0	3000.0	0.128	750.0	3073.4	3000.0	1.922	1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3375.0;3375.0;3187.5;3000.0;3000.0;2812.5;3187.5;3187.5;3000.0;3000.0;2437.5;3000.0;3000.0	9.0	0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;0.0;-70.3;-70.3;0.0;-70.3;140.6;0.0;-70.3;0.0;-210.9;210.9;0.0	4
5	Waveform 1	1	1.641686575	1.775016445	1169.2	4175.8			0.133		3006.6						
5	Spectrogram 1	1	1.641686575	1.775016445	1169.2	4175.8	2625.0	3000.0	0.133	375.0	3006.6	3000.0	2.038	1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;2812.5;3562.5;3375.0;3000.0;3000.0;3000.0;3000.0;2812.5;2812.5;2812.5;2625.0;2625.0;2437.5;2437.5;3000.0;3000.0;2250.0	2.9	0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;281.2;-70.3;-140.6;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;0.0;-70.3;0.0;210.9;0.0;-281.2	5
6	Waveform 1	1	2.036973849	2.171970342	1169.2	4209.2			0.135		3040.0						
6	Spectrogram 1	1	2.036973849	2.171970342	1169.2	4209.2	2812.5	3000.0	0.135	187.5	3040.0	3000.0	2.102	1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3562.5;3375.0;3187.5;3000.0;3000.0;2812.5;2625.0;2625.0;2625.0;2625.0;3187.5;2625.0;2437.5;3000.0;3000.0;3000.0;3000.0;2250.0;2437.5	4.3	70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;-70.3;-70.3;-70.3;0.0;-70.3;-70.3;0.0;0.0;0.0;210.9;-210.9;-70.3;210.9;0.0;0.0;0.0;-281.2;70.3	8
