Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.079376715	0.291481707	1015.7	4653.5			0.212		3637.8						
1	Spectrogram 1	1	0.079376715	0.291481707	1015.7	4653.5	3000.0	3093.8	0.212	93.8	3637.8	3000.0	2.299	1687.5;2156.2;2250.0;2343.8;2437.5;2437.5;2343.8;2343.8;2250.0;2062.5;2062.5;2343.8;2250.0;2343.8;2250.0;2343.8;2437.5;2625.0;2625.0;2625.0;3187.5;2906.2;3093.8;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	6.5	87.9;17.6;17.6;17.6;0.0;-17.6;0.0;-17.6;-35.2;0.0;52.7;-17.6;17.6;-17.6;17.6;17.6;35.2;0.0;0.0;105.5;-52.7;35.2;-17.6;0.0;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	11
2	Waveform 1	1	0.420137939	0.636146704	1015.7	4818.9			0.216		3803.1						
2	Spectrogram 1	1	0.420137939	0.636146704	1015.7	4818.9	2906.2	3093.8	0.216	187.5	3803.1	3000.0	2.235	2250.0;2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2343.8;2250.0;2156.2;2062.5;2343.8;2343.8;2250.0;2625.0;2250.0;2718.8;3187.5;2718.8;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3093.8;3093.8	4.0	17.6;17.6;0.0;17.6;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;52.7;0.0;-17.6;70.3;-70.3;87.9;87.9;-87.9;87.9;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;17.6;0.0	12
3	Waveform 1	1	0.751219752	0.968529775	1039.4	4677.2			0.217		3637.8						
3	Spectrogram 1	1	0.751219752	0.968529775	1039.4	4677.2	3000.0	3093.8	0.217	93.8	3637.8	3093.8	2.256	3000.0;2156.2;2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2437.5;2343.8;2343.8;2250.0;2156.2;2062.5;2250.0;2437.5;2625.0;2718.8;2531.2;3187.5;2812.5;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	0.4	-158.2;35.2;17.6;0.0;17.6;0.0;-17.6;0.0;-17.6;0.0;-17.6;-17.6;-17.6;35.2;35.2;35.2;17.6;-35.2;123.0;-70.3;70.3;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0	9
4	Waveform 1	1	1.089838201	1.311051997	1063.0	4653.5			0.221		3590.6						
4	Spectrogram 1	1	1.089838201	1.311051997	1063.0	4653.5	3000.0	3093.8	0.221	93.8	3590.6	3000.0	2.044	2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2437.5;2343.8;2343.8;2250.0;2156.2;2062.5;2343.8;2437.5;2437.5;2625.0;2718.8;3187.5;3187.5;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	3.2	17.6;0.0;17.6;0.0;-17.6;0.0;-17.6;0.0;-17.6;-17.6;-17.6;52.7;17.6;0.0;35.2;17.6;87.9;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;0.0;-17.6;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;0.0;0.0	7
5	Waveform 1	1	1.426042966	1.631641671	1063.0	4582.7			0.206		3519.7						
5	Spectrogram 1	1	1.426042966	1.631641671	1063.0	4582.7	3000.0	3093.8	0.206	93.8	3519.7	3093.8	2.076	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2250.0;2156.2;2437.5;2343.8;2718.8;2156.2;3093.8;2718.8;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3000.0;3093.8;3000.0;3000.0;3000.0	3.4	17.6;0.0;0.0;0.0;0.0;0.0;-17.6;-17.6;0.0;-17.6;52.7;-17.6;70.3;-105.5;175.8;-70.3;87.9;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;-17.6;17.6;-17.6;0.0;0.0	13
