Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.253084999	0.390444279	2527.6	3779.5			0.137		1252.0						
1	Spectrogram 1	1	0.253084999	0.390444279	2527.6	3779.5	2812.5	3562.5	0.137	750.0	1252.0	3562.5	2.656	3375.0;3375.0;3468.8;3375.0;3562.5;3562.5;3562.5;2906.2;3562.5;2718.8;2718.8;2718.8;2718.8;3375.0;3468.8;2718.8;2718.8;2718.8;2718.8;2718.8;3468.8;2718.8;3375.0;2718.8;3562.5	1.5	0.0;17.6;-17.6;35.2;0.0;0.0;-123.0;123.0;-158.2;0.0;0.0;0.0;123.0;17.6;-140.6;0.0;0.0;0.0;0.0;140.6;-140.6;123.0;-123.0;158.2	12
2	Waveform 1	1	0.512089853	0.654413926	2527.6	3732.3			0.142		1204.7						
2	Spectrogram 1	1	0.512089853	0.654413926	2527.6	3732.3	2812.5	3375.0	0.142	562.5	1204.7	2906.2	2.747	3281.2;3375.0;3375.0;3468.8;3562.5;3281.2;3281.2;2906.2;2812.5;2812.5;2718.8;3468.8;3468.8;3468.8;3468.8;3093.8;3468.8;2812.5;3187.5;2812.5;2718.8;2718.8;2718.8;2718.8;2718.8;2718.8	-4.2	17.6;0.0;17.6;17.6;-52.7;0.0;-70.3;-17.6;0.0;-17.6;140.6;0.0;0.0;0.0;-70.3;70.3;-123.0;70.3;-70.3;-17.6;0.0;0.0;0.0;0.0;0.0	7
3	Waveform 1	1	0.733036723	0.886093415	2527.6	3708.7			0.153		1181.1						
3	Spectrogram 1	1	0.733036723	0.886093415	2527.6	3708.7	2812.5	3375.0	0.153	562.5	1181.1	2906.2	2.673	3187.5;3187.5;3187.5;2812.5;2812.5;3281.2;3468.8;3281.2;3468.8;3468.8;3281.2;2906.2;2812.5;3375.0;2718.8;2718.8;2718.8;3375.0;2812.5;2718.8;2718.8;3375.0;2718.8;2718.8;3468.8;3468.8;3468.8;3375.0;3281.2	0.6	0.0;0.0;-70.3;0.0;87.9;35.2;-35.2;35.2;0.0;-35.2;-70.3;-17.6;105.5;-123.0;0.0;0.0;123.0;-105.5;-17.6;0.0;123.0;-123.0;0.0;140.6;0.0;0.0;-17.6;-17.6	12
4	Waveform 1	1	0.978785849	1.114490198	2456.7	3708.7			0.136		1252.0						
4	Spectrogram 1	1	0.978785849	1.114490198	2456.7	3708.7	2812.5	3375.0	0.136	562.5	1252.0	3468.8	2.675	3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3375.0;3468.8;3468.8;3468.8;2812.5;3281.2;3375.0;3187.5;3468.8;3281.2;2625.0;2718.8;2718.8;2906.2;2812.5;2812.5;2812.5	-3.1	0.0;0.0;0.0;0.0;0.0;17.6;17.6;17.6;0.0;0.0;-123.0;87.9;17.6;-35.2;52.7;-35.2;-123.0;17.6;0.0;35.2;-17.6;0.0;0.0	7
5	Waveform 1	1	1.226764859	1.361910535	2456.7	3661.4			0.135		1204.7						
5	Spectrogram 1	1	1.226764859	1.361910535	2456.7	3661.4	2812.5	3375.0	0.135	562.5	1204.7	3468.8	2.675	3187.5;3187.5;2718.8;3093.8;3281.2;3281.2;3375.0;3375.0;3281.2;3187.5;3468.8;3093.8;3468.8;2906.2;2812.5;2718.8;2812.5;2812.5;2718.8;2718.8;2718.8;2812.5;2906.2;2906.2	-2.3	0.0;-87.9;70.3;35.2;0.0;17.6;0.0;-17.6;-17.6;52.7;-70.3;70.3;-105.5;-17.6;-17.6;17.6;0.0;-17.6;0.0;0.0;17.6;17.6;0.0	9
6	Waveform 1	1	1.480566035	1.627854902	2433.1	3661.4			0.147		1228.3						
6	Spectrogram 1	1	1.480566035	1.627854902	2433.1	3661.4	2812.5	3375.0	0.147	562.5	1228.3	3281.2	2.598	3187.5;3187.5;3187.5;3281.2;3375.0;3281.2;3375.0;3375.0;3187.5;3281.2;3468.8;3187.5;3468.8;3281.2;3187.5;2718.8;3468.8;3375.0;2718.8;2718.8;2718.8;2718.8;2718.8;3375.0;2718.8;3375.0;3375.0	1.4	0.0;0.0;17.6;17.6;-17.6;17.6;0.0;-35.2;17.6;35.2;-52.7;52.7;-35.2;-17.6;-87.9;140.6;-17.6;-123.0;0.0;0.0;0.0;0.0;123.0;-123.0;123.0;0.0	12
