Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.361648956	0.587572786	1033.2	6230.4			0.226		5197.2						
1	Spectrogram 1	1	0.361648956	0.587572786	1033.2	6230.4	3186.9	4048.2	0.226	861.3	5197.2	3186.9	2.526	3100.8;2842.4;3014.6;3100.8;3100.8;3186.9;3186.9;3273.0;3186.9;3273.0;2497.9;3186.9;2842.4;2756.2;3100.8;3273.0;3100.8;3359.2;4392.8;4392.8;4392.8;4306.6;4220.5;4134.4;4048.2;3962.1;3962.1;4048.2;4134.4;4134.4;3962.1;3962.1;4048.2;4048.2;3962.1;4048.2;4048.2;4134.4	4.8	-44.5;29.7;14.8;0.0;14.8;0.0;14.8;-14.8;14.8;-133.5;118.7;-59.4;-14.8;59.4;29.7;-29.7;44.5;178.1;0.0;0.0;-14.8;-14.8;-14.8;-14.8;-14.8;0.0;14.8;14.8;0.0;-29.7;0.0;14.8;0.0;-14.8;14.8;0.0;14.8	15
2	Waveform 1	1	0.679206227	0.898810510	1033.2	6167.8			0.220		5134.6						
2	Spectrogram 1	1	0.679206227	0.898810510	1033.2	6167.8	3100.8	3962.1	0.220	861.3	5134.6	3186.9	2.386	2756.2;3100.8;3100.8;2928.5;3014.6;3100.8;3186.9;3186.9;3100.8;2842.4;2670.1;2584.0;3100.8;3186.9;2756.2;3100.8;2842.4;3186.9;3273.0;4306.6;4306.6;4306.6;4306.6;4134.4;4048.2;3962.1;3962.1;3962.1;3962.1;4048.2;4048.2;3876.0;3962.1;3962.1;3962.1;4048.2	6.4	59.4;0.0;-29.7;14.8;14.8;14.8;0.0;-14.8;-44.5;-29.7;-14.8;89.0;14.8;-74.2;59.4;-44.5;59.4;14.8;178.1;0.0;0.0;0.0;-29.7;-14.8;-14.8;0.0;0.0;0.0;14.8;0.0;-29.7;14.8;0.0;0.0;14.8	12
3	Waveform 1	1	1.004662933	1.219527555	1001.9	6073.9			0.215		5072.0						
3	Spectrogram 1	1	1.004662933	1.219527555	1001.9	6073.9	2928.5	3962.1	0.215	1033.6	5072.0	3186.9	2.560	3186.9;2842.4;2928.5;2842.4;3014.6;3014.6;3186.9;3186.9;3100.8;2928.5;2756.2;2584.0;2584.0;3186.9;2756.2;3100.8;2928.5;2842.4;3100.8;3186.9;4306.6;4306.6;4306.6;4220.5;4134.4;3962.1;3876.0;3876.0;3876.0;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1;3962.1	3.7	-59.4;14.8;-14.8;29.7;0.0;29.7;0.0;-14.8;-29.7;-29.7;-29.7;0.0;103.9;-74.2;59.4;-29.7;-14.8;44.5;14.8;192.9;0.0;0.0;-14.8;-14.8;-29.7;-14.8;0.0;0.0;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0	11
4	Waveform 1	1	1.331989204	1.545273938	1001.9	6073.9			0.213		5072.0						
4	Spectrogram 1	1	1.331989204	1.545273938	1001.9	6073.9	2928.5	3962.1	0.213	1033.6	5072.0	3186.9	2.452	3014.6;2670.1;3014.6;2842.4;3014.6;2928.5;3014.6;3186.9;3186.9;3014.6;3014.6;2670.1;2584.0;2584.0;2842.4;2756.2;3014.6;2842.4;2928.5;2928.5;4306.6;4306.6;4220.5;4134.4;4134.4;3962.1;3876.0;3876.0;3876.0;3962.1;3962.1;4048.2;3962.1;3876.0;4048.2;3962.1;3876.0	4.1	-59.4;59.4;-29.7;29.7;-14.8;14.8;29.7;0.0;-29.7;0.0;-59.4;-14.8;0.0;44.5;-14.8;44.5;-29.7;14.8;0.0;237.4;0.0;-14.8;-14.8;0.0;-29.7;-14.8;0.0;0.0;14.8;0.0;14.8;-14.8;-14.8;29.7;-14.8;-14.8	16
5	Waveform 1	1	1.689043648	1.900748496	1158.4	6042.6			0.212		4884.1						
5	Spectrogram 1	1	1.689043648	1.900748496	1158.4	6042.6	2928.5	3962.1	0.212	1033.6	4884.1	3186.9	2.533	3186.9;3014.6;3014.6;2928.5;2842.4;3014.6;3014.6;3186.9;3186.9;3100.8;2842.4;2756.2;2670.1;2584.0;2842.4;3014.6;3100.8;3100.8;3014.6;2928.5;4306.6;4306.6;4220.5;4220.5;4220.5;4048.2;3962.1;3876.0;3876.0;3962.1;3962.1;4134.4;4048.2;3876.0;4048.2;3962.1;4134.4	4.5	-29.7;0.0;-14.8;-14.8;29.7;0.0;29.7;0.0;-14.8;-44.5;-14.8;-14.8;-14.8;44.5;29.7;14.8;0.0;-14.8;-14.8;237.4;0.0;-14.8;0.0;0.0;-29.7;-14.8;-14.8;0.0;14.8;0.0;29.7;-14.8;-29.7;29.7;-14.8;29.7	11
