Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.115292429	0.348833503	1094.4	4661.3			0.234		3566.9						
1	Spectrogram 1	1	0.115292429	0.348833503	1094.4	4661.3	2906.2	3093.8	0.234	187.5	3566.9	3093.8	2.601	2156.2;2156.2;2343.8;2437.5;2437.5;2437.5;2343.8;2343.8;2250.0;2156.2;1968.8;2343.8;2343.8;2250.0;2437.5;2437.5;2531.2;2531.2;2812.5;3281.2;2906.2;3000.0;2906.2;3000.0;3093.8;3000.0;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	4.2	0.0;35.2;17.6;0.0;0.0;-17.6;0.0;-17.6;-17.6;-35.2;70.3;0.0;-17.6;35.2;0.0;17.6;0.0;52.7;87.9;-70.3;17.6;-17.6;17.6;17.6;-17.6;17.6;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	12
2	Waveform 1	1	0.450137523	0.683678597	1047.1	4708.5			0.234		3661.4						
2	Spectrogram 1	1	0.450137523	0.683678597	1047.1	4708.5	2531.2	3093.8	0.234	562.5	3661.4	3093.8	2.648	2343.8;2437.5;2437.5;2531.2;2531.2;2531.2;2437.5;2250.0;2156.2;2156.2;2531.2;2156.2;2250.0;2343.8;2250.0;2343.8;2437.5;2437.5;3187.5;2906.2;3000.0;3000.0;3187.5;2906.2;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8;3093.8;3187.5;3093.8;3187.5;3093.8;3187.5;3093.8;3093.8;3093.8	3.3	17.6;0.0;17.6;0.0;0.0;-17.6;-35.2;-17.6;0.0;70.3;-70.3;17.6;17.6;-17.6;17.6;17.6;0.0;140.6;-52.7;17.6;0.0;35.2;-52.7;17.6;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;0.0;0.0;17.6;-17.6;17.6;-17.6;17.6;-17.6;0.0;0.0	17
3	Waveform 1	1	0.785784607	1.006022708	1094.4	4708.5			0.220		3614.2						
3	Spectrogram 1	1	0.785784607	1.006022708	1094.4	4708.5	2625.0	3187.5	0.220	562.5	3614.2	3093.8	2.481	2156.2;2437.5;2437.5;2531.2;2531.2;2531.2;2437.5;2437.5;2343.8;2250.0;2250.0;2156.2;2531.2;2343.8;2343.8;2250.0;2250.0;2812.5;3187.5;3187.5;3000.0;3281.2;3187.5;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;1500.0;3000.0;3093.8;3093.8;3093.8;3000.0	4.0	52.7;0.0;17.6;0.0;0.0;-17.6;0.0;-17.6;-17.6;0.0;-17.6;70.3;-35.2;0.0;-17.6;0.0;105.5;70.3;0.0;-35.2;52.7;-17.6;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;-281.2;281.2;17.6;0.0;0.0;-17.6	9
4	Waveform 1	1	1.124448602	1.368336432	1070.7	4708.5			0.244		3637.8						
4	Spectrogram 1	1	1.124448602	1.368336432	1070.7	4708.5	2531.2	3187.5	0.244	656.2	3637.8	3093.8	2.544	2250.0;2437.5;2437.5;2531.2;2531.2;2531.2;2531.2;2343.8;2437.5;2343.8;2250.0;2531.2;2437.5;2343.8;2531.2;2625.0;3000.0;3187.5;3187.5;3000.0;3281.2;3093.8;3281.2;3187.5;3093.8;3281.2;3093.8;3187.5;3093.8;3093.8;3187.5;3093.8;3187.5;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3093.8;3093.8;3000.0;3093.8;3093.8;3093.8	3.6	35.2;0.0;17.6;0.0;0.0;0.0;-35.2;17.6;-17.6;-17.6;52.7;-17.6;-17.6;35.2;17.6;70.3;35.2;0.0;-35.2;52.7;-35.2;35.2;-17.6;-17.6;35.2;-35.2;17.6;-17.6;0.0;17.6;-17.6;17.6;-17.6;0.0;0.0;-17.6;0.0;0.0;17.6;0.0;-17.6;17.6;0.0;0.0	22
5	Waveform 1	1	1.469178860	1.702719934	1070.7	4732.2			0.234		3661.4						
5	Spectrogram 1	1	1.469178860	1.702719934	1070.7	4732.2	2531.2	3187.5	0.234	656.2	3661.4	3093.8	2.542	2343.8;2437.5;2531.2;2531.2;2531.2;2531.2;2437.5;2343.8;2250.0;2156.2;2531.2;2531.2;2343.8;2437.5;3000.0;3000.0;3093.8;3187.5;3187.5;3281.2;3093.8;3187.5;3281.2;3093.8;3187.5;3187.5;3187.5;3187.5;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3093.8;3187.5	3.8	17.6;17.6;0.0;0.0;0.0;-17.6;-17.6;-17.6;-17.6;70.3;0.0;-35.2;17.6;105.5;0.0;17.6;17.6;0.0;17.6;-35.2;17.6;17.6;-35.2;17.6;0.0;0.0;0.0;-17.6;0.0;0.0;-17.6;0.0;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;17.6	12
