Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.124937506	0.379222076	992.1	4582.7			0.254		3590.6						
1	Spectrogram 1	1	0.124937506	0.379222076	992.1	4582.7	2343.8	3000.0	0.254	656.2	3590.6	3000.0	2.970	2062.5;2156.2;2156.2;2250.0;2250.0;2343.8;2250.0;2062.5;2250.0;1968.8;1875.0;1781.2;2250.0;2156.2;3468.8;2343.8;2250.0;2062.5;1593.8;1500.0;2906.2;3187.5;2906.2;1500.0;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;3000.0;2906.2;3000.0;2062.5;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	3.8	17.6;0.0;17.6;0.0;17.6;-17.6;-35.2;35.2;-52.7;-17.6;-17.6;87.9;-17.6;246.1;-210.9;-17.6;-35.2;-87.9;-17.6;263.7;52.7;-52.7;-263.7;263.7;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;17.6;-17.6;17.6;-175.8;158.2;17.6;0.0;0.0;0.0;0.0;0.0;0.0	16
2	Waveform 1	1	0.471175585	0.699002801	992.1	4606.3			0.228		3614.2						
2	Spectrogram 1	1	0.471175585	0.699002801	992.1	4606.3	2437.5	3000.0	0.228	562.5	3614.2	3000.0	2.614	2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2250.0;2250.0;2156.2;2437.5;2250.0;2156.2;2250.0;2437.5;3468.8;3187.5;3187.5;2906.2;2812.5;2906.2;3000.0;3187.5;3281.2;1500.0;2906.2;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3093.8;3093.8;2812.5;3000.0;3000.0	2.9	17.6;0.0;0.0;0.0;-17.6;0.0;-17.6;0.0;-17.6;52.7;-35.2;-17.6;17.6;35.2;193.4;-52.7;0.0;-52.7;-17.6;17.6;17.6;35.2;17.6;-334.0;263.7;35.2;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;17.6;0.0;-52.7;35.2;0.0	14
3	Waveform 1	1	0.796717442	1.017195393	1015.7	4653.5			0.220		3637.8						
3	Spectrogram 1	1	0.796717442	1.017195393	1015.7	4653.5	2437.5	3000.0	0.220	562.5	3637.8	2437.5	2.521	2250.0;2343.8;2343.8;2437.5;2437.5;2531.2;2437.5;2437.5;2343.8;2250.0;2343.8;2156.2;2531.2;2437.5;2531.2;2531.2;2531.2;2906.2;3187.5;2906.2;3187.5;3187.5;2906.2;3000.0;3000.0;3093.8;3093.8;3093.8;1500.0;1500.0;1500.0;3093.8;3000.0;3093.8;3000.0;3000.0;3000.0;3093.8;3000.0;3093.8;3000.0	3.5	17.6;0.0;17.6;0.0;17.6;-17.6;0.0;-17.6;-17.6;17.6;-35.2;70.3;-17.6;17.6;0.0;0.0;70.3;52.7;-52.7;52.7;0.0;-52.7;17.6;0.0;17.6;0.0;0.0;-298.8;0.0;0.0;298.8;-17.6;17.6;-17.6;0.0;0.0;17.6;-17.6;17.6;-17.6	19
4	Waveform 1	1	1.128516934	1.360753709	1015.7	4653.5			0.232		3637.8						
4	Spectrogram 1	1	1.128516934	1.360753709	1015.7	4653.5	2437.5	3000.0	0.232	562.5	3637.8	3000.0	2.485	2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2437.5;2437.5;2250.0;2437.5;2531.2;3281.2;2906.2;3187.5;3187.5;3187.5;3000.0;3187.5;2906.2;3093.8;3093.8;3000.0;3000.0;3187.5;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3093.8;3187.5	3.8	0.0;17.6;0.0;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;52.7;0.0;-35.2;35.2;17.6;140.6;-70.3;52.7;0.0;0.0;-35.2;35.2;-52.7;35.2;0.0;-17.6;0.0;35.2;-17.6;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;17.6	14
5	Waveform 1	1	1.463152089	1.690979305	1015.7	4393.7			0.228		3378.0						
5	Spectrogram 1	1	1.463152089	1.690979305	1015.7	4393.7	2437.5	3093.8	0.228	656.2	3378.0	2437.5	2.466	2250.0;2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2437.5;2343.8;2250.0;2343.8;2156.2;2531.2;2531.2;2437.5;2437.5;2531.2;3187.5;3187.5;3187.5;3281.2;3187.5;3000.0;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3187.5	4.3	17.6;17.6;0.0;17.6;0.0;-17.6;0.0;-17.6;-17.6;17.6;-35.2;70.3;0.0;-17.6;0.0;17.6;123.0;0.0;0.0;17.6;-17.6;-35.2;35.2;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6	10
6	Waveform 1	1	1.802130627	2.027018138	1015.7	4748.0			0.225		3732.3						
