Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.070306575	0.228289586	1069.0	4008.8			0.158		2939.8						
1	Spectrogram 1	1	0.070306575	0.228289586	1069.0	4008.8	2625.0	3000.0	0.158	375.0	2939.8	3000.0	2.323	1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;2812.5;2812.5;3187.5;3187.5;3000.0;3000.0;2812.5;3000.0;2625.0;2437.5;2437.5;3187.5;3000.0;2437.5;2250.0;2062.5;3000.0;3000.0;2062.5;2250.0;2437.5;2250.0;2812.5;3000.0;3000.0;3000.0;2812.5	6.2	0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;140.6;0.0;-70.3;0.0;-70.3;70.3;-140.6;-70.3;0.0;281.2;-70.3;-210.9;-70.3;-70.3;351.6;0.0;-351.6;70.3;70.3;-70.3;210.9;70.3;0.0;0.0;-70.3	13
2	Waveform 1	1	0.456252262	0.616716681	1202.6	4342.9			0.160		3140.2						
2	Spectrogram 1	1	0.456252262	0.616716681	1202.6	4342.9	2625.0	3187.5	0.160	562.5	3140.2	3000.0	2.172	1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3000.0;3750.0;3375.0;3375.0;3187.5;3187.5;3000.0;2812.5;2812.5;2625.0;2625.0;2625.0;3187.5;3000.0;2812.5;2437.5;2250.0;2250.0;2437.5;2437.5;2812.5;2812.5;3187.5;2812.5;2812.5;3000.0;3187.5;2812.5;2812.5	6.1	0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;-70.3;281.2;-140.6;0.0;-70.3;0.0;-70.3;-70.3;0.0;-70.3;0.0;0.0;210.9;-70.3;-70.3;-140.6;-70.3;0.0;70.3;0.0;140.6;0.0;140.6;-140.6;0.0;70.3;70.3;-140.6;0.0	9
3	Waveform 1	1	0.838150044	0.995694218	1069.0	4242.6			0.158		3173.6						
3	Spectrogram 1	1	0.838150044	0.995694218	1069.0	4242.6	2625.0	3000.0	0.158	375.0	3173.6	3000.0	2.295	1500.0;1875.0;1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;2062.5;2062.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3375.0;3187.5;3375.0;3000.0;3000.0;2812.5;3000.0;2625.0;2812.5;3000.0;2437.5;3000.0;2812.5;2437.5;2250.0;3000.0;2250.0;2437.5;3000.0;2062.5;3000.0;3000.0;3000.0	9.9	140.6;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;351.6;-351.6;0.0;281.2;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-70.3;70.3;-140.6;0.0;-70.3;70.3;-140.6;70.3;70.3;-210.9;210.9;-70.3;-140.6;-70.3;281.2;-281.2;70.3;210.9;-351.6;351.6;0.0;0.0	18
4	Waveform 1	1	1.213271276	1.358847244	1069.0	3908.6			0.146		2839.6						
4	Spectrogram 1	1	1.213271276	1.358847244	1069.0	3908.6	2812.5	3000.0	0.146	187.5	2839.6	3000.0	2.048	1687.5;1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3000.0;3000.0;3000.0;2812.5;3000.0;2625.0;2625.0;2625.0;2437.5;2812.5;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;3000.0;2812.5	7.8	70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;0.0;0.0;-70.3;70.3;-140.6;0.0;0.0;-70.3;140.6;-210.9;0.0;0.0;0.0;70.3;0.0;210.9;-70.3	7
5	Waveform 1	1	1.624243724	1.757412650	1102.4	4276.0			0.133		3173.6						
5	Spectrogram 1	1	1.624243724	1.757412650	1102.4	4276.0	2812.5	3187.5	0.133	375.0	3173.6	3375.0	2.219	2062.5;2062.5;2062.5;2062.5;1875.0;2062.5;1875.0;2062.5;1875.0;2062.5;2062.5;2062.5;2062.5;2250.0;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3750.0;3562.5;3375.0;3375.0;3187.5;3375.0;3000.0;2812.5;3187.5;2812.5;2625.0;2625.0;2625.0;2437.5;3000.0;2250.0;2250.0;3187.5;3562.5	11.5	0.0;0.0;0.0;-70.3;70.3;-70.3;70.3;-70.3;70.3;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;281.2;-70.3;-70.3;0.0;-70.3;70.3;-140.6;-70.3;140.6;-140.6;-70.3;0.0;0.0;-70.3;210.9;-281.2;0.0;351.6;140.6	15
