Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Avg Entropy (bits)	Delta Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Peak Freq (Hz)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.200297683	0.392964978	1487.1	3965.6				2478.5	0.193						
1	Spectrogram 1	1	0.200297683	0.392964978	1487.1	3965.6	2812.5	3562.5	2.349	2478.5	0.193	750.0	3562.5	2812.5;2906.2;2906.2;2812.5;2718.8;2718.8;2812.5;2718.8;2718.8;2812.5;2812.5;2812.5;2625.0;2625.0;2250.0;2437.5;3093.8;2343.8;2625.0;3000.0;3281.2;3375.0;3562.5;3562.5;3562.5;3562.5;3468.8;3281.2;3093.8;3562.5;3562.5;3187.5;3187.5;3562.5;3093.8	1.6	17.6;0.0;-17.6;-17.6;0.0;17.6;-17.6;0.0;17.6;0.0;0.0;-35.2;0.0;-70.3;35.2;123.0;-140.6;52.7;70.3;52.7;17.6;35.2;0.0;0.0;0.0;-17.6;-35.2;-35.2;87.9;0.0;-70.3;0.0;70.3;-87.9	13
2	Waveform 1	1	0.568463901	0.749685614	1166.4	3761.5				2595.2	0.181						
2	Spectrogram 1	1	0.568463901	0.749685614	1166.4	3761.5	2906.2	3468.8	2.133	2595.2	0.181	562.5	3562.5	3093.8;2906.2;2906.2;3000.0;2812.5;2906.2;2812.5;2906.2;2906.2;2906.2;2906.2;2906.2;2906.2;2906.2;2812.5;2906.2;2906.2;2343.8;2343.8;2625.0;2906.2;3187.5;3281.2;3468.8;3468.8;3562.5;3562.5;3468.8;3281.2;3093.8;3187.5;3562.5;3562.5;3562.5	2.7	-35.2;0.0;17.6;-35.2;17.6;-17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;0.0;-105.5;0.0;52.7;52.7;52.7;17.6;35.2;0.0;17.6;0.0;-17.6;-35.2;-35.2;17.6;70.3;0.0;0.0	11
3	Waveform 1	1	2.050666756	2.235703664	1049.7	4315.5				3265.8	0.185						
3	Spectrogram 1	1	2.050666756	2.235703664	1049.7	4315.5	2906.2	3468.8	2.222	3265.8	0.185	562.5	3468.8	3000.0;3000.0;2718.8;3000.0;2812.5;2906.2;2812.5;2906.2;2812.5;2812.5;2812.5;2812.5;2906.2;2812.5;2718.8;2625.0;2437.5;2343.8;2437.5;2906.2;2906.2;3187.5;3281.2;3468.8;3468.8;3562.5;3468.8;3375.0;3187.5;3093.8;3375.0;3375.0;3187.5;3468.8;3187.5	1.0	0.0;-52.7;52.7;-35.2;17.6;-17.6;17.6;-17.6;0.0;0.0;0.0;17.6;-17.6;-17.6;-17.6;-35.2;-17.6;17.6;87.9;0.0;52.7;17.6;35.2;0.0;17.6;-17.6;-17.6;-35.2;-17.6;52.7;0.0;-35.2;52.7;-52.7	14
4	Waveform 1	1	2.455077317	2.640114224	1108.0	4344.7				3236.7	0.185						
4	Spectrogram 1	1	2.455077317	2.640114224	1108.0	4344.7	2812.5	3281.2	2.227	3236.7	0.185	468.8	3375.0	3093.8;2718.8;3000.0;2812.5;2906.2;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2906.2;2812.5;2625.0;2625.0;2437.5;2343.8;2343.8;2531.2;2812.5;3093.8;3187.5;3281.2;3375.0;3375.0;3375.0;3281.2;3093.8;3000.0;2906.2;3093.8;3093.8;2812.5;3281.2;2906.2	-1.0	-70.3;52.7;-35.2;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;-35.2;0.0;-35.2;-17.6;0.0;35.2;52.7;52.7;17.6;17.6;17.6;0.0;0.0;-17.6;-35.2;-17.6;-17.6;35.2;0.0;-52.7;87.9;-70.3	12
