Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.169713788	0.442149079	1346.3	4477.1			0.272		3130.9						
1	Spectrogram 1	1	0.169713788	0.442149079	1346.3	4477.1	3273.0	3876.0	0.272	602.9	3130.9	3789.8	2.241	3962.1;3876.0;3789.8;3789.8;3789.8;3789.8;3876.0;3876.0;3876.0;3876.0;3962.1;3962.1;3962.1;3876.0;3876.0;3962.1;3789.8;3962.1;3962.1;3617.6;3531.4;3359.2;3273.0;3186.9;3100.8;3100.8;3100.8;3100.8;3100.8;3186.9;3273.0;3273.0;3359.2;3359.2;3359.2;3531.4;3531.4;3273.0;3445.3;3359.2;3359.2;3100.8;3359.2;3273.0;3359.2;3186.9	-3.0	-14.8;-14.8;0.0;0.0;0.0;14.8;0.0;0.0;0.0;14.8;0.0;0.0;-14.8;0.0;14.8;-29.7;29.7;0.0;-59.4;-14.8;-29.7;-14.8;-14.8;-14.8;0.0;0.0;0.0;0.0;14.8;14.8;0.0;14.8;0.0;0.0;29.7;0.0;-44.5;29.7;-14.8;0.0;-44.5;44.5;-14.8;14.8;-29.7	14
2	Waveform 1	1	0.591765182	0.864200473	1377.6	4383.2			0.272		3005.6						
2	Spectrogram 1	1	0.591765182	0.864200473	1377.6	4383.2	3186.9	3789.8	0.272	602.9	3005.6	3789.8	2.127	4134.4;3962.1;3876.0;3789.8;3789.8;3789.8;3789.8;3876.0;3876.0;3876.0;3789.8;3789.8;3876.0;3876.0;3876.0;3876.0;3876.0;3789.8;3789.8;3703.7;3789.8;3445.3;3359.2;3273.0;3273.0;3100.8;3100.8;3100.8;3014.6;3014.6;3014.6;3100.8;3100.8;3186.9;3273.0;3273.0;3273.0;3359.2;3100.8;3100.8;3100.8;3359.2;3186.9;3100.8;3273.0;3273.0	-3.3	-29.7;-14.8;-14.8;0.0;0.0;0.0;14.8;0.0;0.0;-14.8;0.0;14.8;0.0;0.0;0.0;0.0;-14.8;0.0;-14.8;14.8;-59.4;-14.8;-14.8;0.0;-29.7;0.0;0.0;-14.8;0.0;0.0;14.8;0.0;14.8;14.8;0.0;0.0;14.8;-44.5;0.0;0.0;44.5;-29.7;-14.8;29.7;0.0	11
3	Waveform 1	1	1.022748880	1.304116476	1377.6	4258.0			0.281		2880.4						
3	Spectrogram 1	1	1.022748880	1.304116476	1377.6	4258.0	3186.9	3789.8	0.281	602.9	2880.4	3789.8	2.043	3962.1;3962.1;3876.0;3789.8;3789.8;3703.7;3789.8;3789.8;3789.8;3789.8;3789.8;3789.8;3789.8;3789.8;3876.0;3789.8;3789.8;3789.8;3789.8;3703.7;3789.8;3789.8;3445.3;3789.8;3273.0;3186.9;3100.8;3100.8;3100.8;3014.6;3014.6;3014.6;3014.6;3100.8;3186.9;3186.9;3186.9;3273.0;3273.0;3100.8;3100.8;3014.6;3359.2;3273.0;3100.8;3014.6;3100.8;3186.9	-2.8	0.0;-14.8;-14.8;0.0;-14.8;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.8;-14.8;0.0;0.0;0.0;-14.8;14.8;0.0;-59.4;59.4;-89.0;-14.8;-14.8;0.0;0.0;-14.8;0.0;0.0;0.0;14.8;14.8;0.0;0.0;14.8;0.0;-29.7;0.0;-14.8;59.4;-14.8;-29.7;-14.8;14.8;14.8	11
4	Waveform 1	1	1.469364111	1.750731707	1377.6	4226.7			0.281		2849.1						
4	Spectrogram 1	1	1.469364111	1.750731707	1377.6	4226.7	3186.9	3789.8	0.281	602.9	2849.1	3703.7	2.012	3962.1;3962.1;3876.0;3789.8;3789.8;3703.7;3703.7;3789.8;3789.8;3789.8;3789.8;3789.8;3789.8;3789.8;3789.8;3703.7;3703.7;3789.8;3789.8;3876.0;3703.7;3789.8;3359.2;3273.0;3186.9;3186.9;3186.9;3100.8;3014.6;3014.6;3014.6;3014.6;3100.8;3100.8;3186.9;3186.9;3186.9;3273.0;3273.0;3273.0;3100.8;3273.0;3100.8;3100.8;3100.8;3100.8;3186.9;3186.9	-2.8	0.0;-14.8;-14.8;0.0;-14.8;0.0;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-14.8;0.0;14.8;0.0;14.8;-29.7;14.8;-74.2;-14.8;-14.8;0.0;0.0;-14.8;-14.8;0.0;0.0;0.0;14.8;0.0;14.8;0.0;0.0;14.8;0.0;0.0;-29.7;29.7;-29.7;0.0;0.0;0.0;14.8;0.0	11
