Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Num Inf Pts	PFC Slope (Hz/ms)
1	Waveform 1	1	0.218499714	0.334945669	2227.8	3882.3			0.116		1654.4						
1	Spectrogram 1	1	0.218499714	0.334945669	2227.8	3882.3	3100.8	3617.6	0.116	516.8	1654.4	3617.6	1.752	2411.7;2411.7;2497.9;2584.0;2670.1;2756.2;2756.2;2842.4;3014.6;3100.8;3186.9;3359.2;3445.3;3531.4;3617.6;3617.6;3617.6;3617.6;3617.6	11.5	0	0.0;14.8;14.8;14.8;14.8;0.0;14.8;29.7;14.8;14.8;29.7;14.8;14.8;14.8;0.0;0.0;0.0;0.0
2	Waveform 1	1	0.695202975	0.820807601	2227.8	3832.1			0.126		1604.3						
2	Spectrogram 1	1	0.695202975	0.820807601	2227.8	3832.1	2928.5	3531.4	0.126	602.9	1604.3	3445.3	1.745	2497.9;2411.7;2497.9;2497.9;2584.0;2670.1;2756.2;2842.4;2928.5;3014.6;3100.8;3273.0;3359.2;3445.3;3531.4;3617.6;3617.6;3531.4;3531.4;3445.3;3531.4	8.9	3	-14.8;14.8;0.0;14.8;14.8;14.8;14.8;14.8;14.8;14.8;29.7;14.8;14.8;14.8;14.8;0.0;-14.8;0.0;-14.8;14.8
3	Waveform 1	1	1.175700914	1.298688777	2177.7	3807.1			0.123		1629.4						
3	Spectrogram 1	1	1.175700914	1.298688777	2177.7	3807.1	2842.4	3445.3	0.123	602.9	1629.4	3445.3	1.739	2411.7;2411.7;2411.7;2497.9;2584.0;2670.1;2670.1;2756.2;2842.4;2842.4;3014.6;3100.8;3186.9;3273.0;3445.3;3445.3;3531.4;3617.6;3531.4;3445.3;3531.4	9.6	2	0.0;0.0;14.8;14.8;14.8;0.0;14.8;14.8;0.0;29.7;14.8;14.8;14.8;29.7;0.0;14.8;14.8;-14.8;-14.8;14.8
4	Waveform 1	1	1.652546840	1.774226322	2177.7	3782.0			0.122		1604.3						
4	Spectrogram 1	1	1.652546840	1.774226322	2177.7	3782.0	2842.4	3531.4	0.122	689.1	1604.3	3445.3	1.780	2411.7;2411.7;2411.7;2497.9;2584.0;2584.0;2670.1;2756.2;2842.4;2842.4;2928.5;3100.8;3186.9;3359.2;3445.3;3445.3;3531.4;3531.4;3531.4;3531.4;3531.4	9.6	0	0.0;0.0;14.8;14.8;0.0;14.8;14.8;14.8;0.0;14.8;29.7;14.8;29.7;14.8;0.0;14.8;0.0;0.0;0.0;0.0
